"id1","id2","id3","id4","hhmid","s1d_1","s1d_2","sid_3i","s1d_3ii","s1d_3iii","s1d_4i","s1d_4ii","s1d_5","s1d_6","s1d_7","s1d_8","s1d_9","s1d_10ai","s1d_10aii","s1d_10bi","s1d_10bii","s1d_11","s1d_12i","s1d_12ii","s1d_13","s1d_14","s1d_15","s1d_16","s1d_17i","s1d_17ii","s1d_18","s1d_19","s1d_20i","s1d_20ii","s1d_21","s1d_22","s1d_23","s1d_24","s1d_25","s1d_26","s1d_27","s1d_28","s1d_29","s1d_30","s1d_31","s1d_32","s1d_33","hhno"
8,137,287,15,4,1,3,,,1998,12,,2,6,,,,,,,,,,,1,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287015
8,137,287,15,5,1,3,,,2001,9,,1,,,,,,,,,,,,1,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287015
8,137,287,16,1,1,1,,,1968,42,,2,1,1,2,29,150,,,,1997,200,,1,8,1,51,3,,1,6,2,,1,6,1,,1,,,,,,,,,108287016
8,137,287,16,2,2,2,,,1978,32,,2,1,1,1,19,,,150,,1997,,,1,8,1,51,3,,1,6,3,,1,6,1,,1,,,,,,,,,108287016
8,137,287,16,3,1,3,,,1998,12,,2,6,,,,,,,,,,,1,7,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287016
8,137,287,16,4,1,3,,,2001,9,,1,,,,,,,,,,,,1,7,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287016
8,137,287,16,5,1,3,,,2004,6,,1,,,,,,,,,,,,1,7,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287016
8,137,287,16,6,2,3,,,2006,4,0,1,,,,,,,,,,,,1,7,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287016
8,137,287,16,7,1,3,2,1,2009,1,1,1,,,,,,,,,,,,1,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287016
8,137,287,18,1,1,1,,,1974,36,,2,1,1,2,28,100,,,,2002,150,,9,8,1,51,3,,1,6,3,,1,6,1,,1,,1,,,,,,,108287018
8,137,287,18,2,2,2,,,1978,32,,2,1,1,1,24,,,100,,2002,,,9,8,1,51,3,,1,6,2,,1,6,1,,1,,,,,,,,,108287018
8,137,287,18,3,1,3,,,2002,8,,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287018
8,137,287,18,4,1,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287018
8,137,287,18,5,1,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287018
8,137,287,18,6,2,3,1,8,2009,0,5,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287018
8,137,287,18,7,1,7,,,1951,59,,2,6,,,,,,,,,,,9,8,1,51,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287018
8,137,287,24,1,1,1,,,1931,79,,2,1,1,2,33,,,,,1965,,,9,8,1,11,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287024
8,137,287,24,2,2,2,,,1941,69,,2,1,1,1,23,,,,,1965,,,9,8,1,11,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287024
8,137,287,24,3,2,3,,,1961,49,,2,1,1,1,23,,,,,1985,,,9,8,1,11,2,,1,6,3,,1,6,1,,1,,,,,,,,,108287024
8,137,287,24,4,1,3,,,1990,20,,2,6,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287024
8,137,287,24,5,2,3,,,1993,17,,2,6,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287024
8,137,287,24,6,1,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287024
8,137,287,24,7,2,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287024
8,137,287,24,8,2,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287024
8,137,287,24,9,1,3,,,2007,3,0,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287024
8,137,287,26,1,1,1,,,1970,40,,2,1,1,2,27,,,,,1998,,,9,8,1,11,3,,1,6,3,,1,6,1,,1,,,,,,,,,108287026
8,137,287,26,2,2,2,,,1977,33,,2,1,1,1,21,,,,,1998,,,9,8,1,11,2,,1,6,3,,1,6,1,,1,,,,,,,,,108287026
8,137,287,26,3,1,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287026
8,137,287,26,4,1,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287026
8,137,287,26,5,2,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287026
8,137,287,26,6,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287026
8,137,287,26,7,1,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,11,1,1,,,1,2,,,1,,1,,,,,,,,,108287026
8,137,287,28,1,1,1,,,1958,52,,2,1,1,2,25,10,,,,1983,20,,8,8,1,90,2,,1,6,3,,1,6,1,,1,,2,,,,,,,108287028
8,137,287,28,2,2,2,,,1967,43,,2,1,1,1,22,,,10,,1989,30,,8,8,1,11,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287028
8,137,287,31,1,1,1,,,1935,75,,2,1,1,2,48,,,,,1983,,,9,8,1,51,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287031
8,137,287,31,2,2,2,,,1959,51,,2,1,1,1,24,,,,,1983,,,9,8,1,51,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287031
8,137,287,31,3,1,3,,,1997,13,,2,6,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287031
8,137,287,31,4,2,2,,,1967,43,,2,1,1,1,21,,,,,1988,,,9,8,1,51,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287031
8,137,287,31,5,1,3,,,1995,15,,2,6,,,,,,,,,,,9,8,1,51,1,1,,,1,4,,,1,,1,,,,,,,,,108287031
8,137,287,31,6,1,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,51,1,1,,,1,4,,,1,,1,,,,,,,,,108287031
8,137,287,31,7,2,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,4,,,1,,1,,,,,,,,,108287031
8,137,287,31,8,2,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,4,,,1,,1,,,,,,,,,108287031
8,137,287,32,1,1,1,,,1975,35,,2,1,1,2,22,,,,,1998,,,9,8,1,51,2,,1,6,3,,1,6,1,,1,,,,,,,,,108287032
8,137,287,32,2,2,2,,,1979,31,,2,1,1,1,18,,,,,1998,,,9,8,1,51,2,,1,6,2,,1,6,1,,1,,,,,,,,,108287032
8,137,287,32,3,2,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287032
8,137,287,32,4,2,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287032
8,137,287,32,5,1,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287032
8,137,287,32,6,1,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287032
8,137,287,32,7,2,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287032
8,137,287,99,1,1,1,,,1976,34,,2,1,1,2,29,85,,,,2005,150,,9,8,1,51,3,,1,6,3,,1,6,1,,1,,,,,,,,,108287099
8,137,287,99,2,2,2,,,1987,23,,2,1,1,1,18,,,85,,2005,,,1,8,1,51,3,,1,6,3,,1,6,1,,1,,,,,,,,,108287099
8,137,287,99,3,1,3,,,2007,3,0,1,,,,,,,,,,,,1,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287099
8,137,287,99,4,2,3,10,9,2009,0,5,1,,,,,,,,,,,,1,8,1,51,1,1,,,1,2,,,1,,1,,,,,,,,,108287099
8,152,288,1,1,1,1,,,1934,76,,2,1,,,31,10,0,,,1970,,,9,8,1,53,2,,1,6,3,,1,11,1,,1,,,,,,,,,108288001
8,152,288,1,2,2,2,,,1930,70,,2,1,,,18,,,10,0,1968,,,9,8,1,53,2,,1,6,2,,1,11,1,,1,,,,,,,,,108288001
8,152,288,1,3,2,2,,,1950,50,,2,1,,,20,,,70,0,1980,,,9,8,1,53,2,,1,6,3,,1,11,1,,1,,,,,,,,,108288001
8,152,288,1,4,1,3,,,1995,15,,2,,,,,,,,,,,,9,8,1,53,1,1,,,1,3,,,1,,1,,,,,,,,,108288001
8,152,288,1,5,2,3,,,1997,13,,2,,,,,,,,,,,,9,8,1,53,1,1,,,1,3,,,1,,1,,,,,,,,,108288001
8,152,288,1,6,2,2,,,1983,27,,2,1,,,17,,,100,0,2000,,,9,8,1,53,3,,1,6,3,,1,11,1,,1,,,,,,,,,108288001
8,152,288,1,7,1,3,,,2000,10,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,6,,,1,,1,,,,,,,,,108288001
8,152,288,1,8,1,3,,,2002,8,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,6,,,1,,1,,,,,,,,,108288001
8,152,288,1,9,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,6,,,1,,1,,,,,,,,,108288001
8,152,288,1,10,1,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,6,,,1,,1,,,,,,,,,108288001
8,152,288,1,11,2,2,,,1984,26,,2,1,1,1,16,,,100,0,2000,,,9,8,1,53,3,,1,6,3,,1,11,1,,1,,,,,,,,,108288001
8,152,288,1,12,1,3,,,2000,10,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288001
8,152,288,1,13,2,3,,,2002,8,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288001
8,152,288,1,14,2,3,,,2007,3,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288001
8,152,288,1,15,1,3,,,2010,0,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288001
8,152,288,2,1,1,1,,,1973,37,,2,1,1,2,32,70,0,,,2005,,,9,8,1,53,3,,1,6,3,,2,11,1,,1,,,,,,,,,108288002
8,152,288,2,2,2,2,,,1983,27,,2,1,1,1,22,,,70,0,2005,,,9,8,1,53,2,,1,6,3,,1,11,1,,1,,,,,,,,,108288002
8,152,288,2,3,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288002
8,152,288,2,4,1,3,,,2007,3,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288002
8,152,288,2,5,2,3,,10,2009,0,5,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288002
8,152,288,3,1,1,1,,,1963,47,,2,1,1,2,25,50,0,,,1988,,,9,8,1,53,2,,1,6,3,,1,11,1,,1,,,,,,,,,108288003
8,152,288,3,2,2,2,,,1974,36,,2,1,1,1,15,,,50,0,1988,,,9,8,1,53,2,,1,6,2,,1,11,1,,1,,,,,,,,,108288003
8,152,288,3,3,1,3,,,1988,22,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,4,2,3,,,1996,14,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,5,2,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,6,2,3,,,2000,10,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,7,2,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,8,1,3,,,2006,4,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,9,1,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,10,2,3,,,2009,1,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288003
8,152,288,3,11,2,2,,,1978,32,,2,1,1,1,17,,,100,0,1995,,,9,8,1,53,2,,1,6,3,,,11,1,,1,,,,,,,,,108288003
8,152,288,3,12,2,3,,,1995,15,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,13,1,3,,,1997,13,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,14,2,3,,,2000,10,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,15,1,3,,,2002,8,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,16,1,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,17,2,3,,,2006,4,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,18,2,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,3,19,1,3,,,2009,1,,,,,,,,,,,,,,9,8,1,53,1,1,,,1,1,,,1,,1,,,,,,,,,108288003
8,152,288,4,1,1,1,,,1973,37,,2,1,1,2,26,80,0,,,1999,,,9,8,1,53,3,,1,6,3,,1,11,1,,1,,,,,,,,,108288004
8,152,288,4,2,2,2,,,1982,28,,2,1,1,1,17,,,80,0,1999,,,9,8,1,53,3,,1,6,3,,1,11,1,,1,,,,,,,,,108288004
8,152,288,4,3,2,3,,,1999,11,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288004
8,152,288,4,4,1,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288004
8,152,288,4,5,1,3,,,2006,4,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288004
8,152,288,4,6,1,3,,,2009,1,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288004
8,152,288,5,1,1,1,,,1965,45,,2,1,1,2,30,100,0,,,1995,,,9,8,1,53,2,,1,6,3,,1,11,1,,1,,,,,,,,,108288005
8,152,288,5,2,2,2,,,1973,37,,2,1,1,1,17,,,100,,1990,,,9,8,1,53,3,,1,6,3,,1,11,1,,1,,,,,,,,,108288005
8,152,288,5,3,2,3,,,1995,15,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,4,2,3,,,1997,13,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,5,2,3,,,1999,11,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,6,1,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,7,1,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,8,1,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,9,1,3,,,2007,3,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288005
8,152,288,5,10,2,2,,,1984,26,,2,1,1,1,19,,,150,0,2003,,,9,8,1,53,3,,1,6,3,,1,11,1,,1,,,,,,,,,108288005
8,152,288,5,11,2,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,10,,,1,,1,,,,,,,,,108288005
8,152,288,5,12,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,10,,,1,,1,,,,,,,,,108288005
8,152,288,5,13,2,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,10,,,1,,1,,,,,,,,,108288005
8,152,288,6,1,1,1,,,1964,46,,2,1,1,2,25,10,0,,,1990,20,0,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288006
8,152,288,6,2,2,2,,,1971,39,,2,1,1,1,19,,,5,0,1990,30,0,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288006
8,152,288,6,3,1,3,,,1997,13,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288006
8,152,288,6,4,1,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288006
8,152,288,6,5,2,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288006
8,152,288,6,6,2,2,,,1981,29,,2,1,1,1,23,,,5,0,2004,40,0,9,8,1,53,3,,1,6,3,,1,6,1,,1,,,,,,,,,108288006
8,152,288,6,7,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,6,,,1,,1,,,,,,,,,108288006
8,152,288,6,8,2,3,,,2009,0,9,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,6,,,1,,1,,,,,,,,,108288006
8,152,288,7,1,1,1,,,1969,41,,2,1,1,2,28,,,,,1997,30,0,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288007
8,152,288,7,2,2,2,,,1978,32,,2,1,1,1,19,,,,,1997,20,0,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288007
8,152,288,7,3,2,3,,,1998,12,,1,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288007
8,152,288,7,4,2,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288007
8,152,288,7,5,1,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288007
8,152,288,7,6,1,3,,,2006,4,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288007
8,152,288,7,7,2,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288007
8,152,288,8,1,1,1,,,1976,34,,2,1,1,2,26,100,0,,,2003,70,0,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288008
8,152,288,8,2,2,2,,,1981,29,,2,1,1,1,22,,,100,0,2003,90,0,9,8,1,53,3,,1,6,3,,1,6,1,,1,,,,,,,,,108288008
8,152,288,8,3,2,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288008
8,152,288,8,4,2,3,,,2007,3,6,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288008
8,152,288,9,1,1,1,,,1970,40,,2,1,1,2,24,12,0,,,1993,25,0,9,8,1,53,3,,1,6,2,,1,6,1,,1,,,,,,,,,108288009
8,152,288,9,2,2,2,,,1974,36,,2,1,1,1,20,,,12,0,1993,35,0,9,8,1,53,3,,1,6,3,,1,6,1,,1,,,,,,,,,108288009
8,152,288,9,3,2,3,,,1994,16,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,9,4,1,3,,,1997,13,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,9,5,1,3,,,2000,10,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,9,6,2,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,9,7,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,9,8,2,3,,,2007,3,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,9,9,1,3,,,2009,0,5,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288009
8,152,288,10,1,1,1,,,1970,40,,2,1,1,2,23,,,,,1993,17,0,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288010
8,152,288,10,2,2,2,,,1974,36,,2,1,1,1,19,,,,,1993,20,0,9,8,1,53,3,,1,6,3,,1,6,1,,1,,,,,,,,,108288010
8,152,288,10,3,2,3,,,1994,16,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,10,4,1,3,,,1999,11,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,10,5,2,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,10,6,1,3,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,10,7,1,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,10,8,1,3,,,2007,3,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,10,9,1,3,3,,2009,0,3,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288010
8,152,288,11,1,1,1,,,1965,45,,2,1,1,2,28,0,60,,,1993,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288011
8,152,288,11,2,2,2,,,1970,40,,2,1,1,1,23,,,60,0,1993,,,9,4,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288011
8,152,288,11,3,2,3,,,1995,15,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288011
8,152,288,11,4,1,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288011
8,152,288,11,5,1,3,,,2001,9,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288011
8,152,288,11,6,1,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288011
8,152,288,11,7,1,3,,,2006,4,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288011
8,152,288,11,8,1,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288011
8,152,288,13,1,1,1,,,1959,51,,2,1,,2,25,,,,,1984,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288013
8,152,288,13,2,2,2,,,1963,47,,2,1,,1,21,,,,,1984,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288013
8,152,288,13,3,2,3,,,1985,25,,2,5,,,18,,,100,0,2003,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288013
8,152,288,13,4,1,3,,,1994,16,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288013
8,152,288,13,5,2,2,,,1974,36,,2,1,,1,20,,,,,1994,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288013
8,152,288,13,6,2,3,,,2002,8,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,5,,,1,,1,,,,,,,,,108288013
8,152,288,13,7,2,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,5,,,1,,1,,,,,,,,,108288013
8,152,288,13,8,2,3,,,2008,2,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,5,,,1,,1,,,,,,,,,108288013
8,152,288,13,9,2,4,,,2003,7,,1,,,,,,,,,,,,9,8,1,53,2,,1,6,1,3,,,1,,1,,,,,,,,,108288013
8,152,288,13,10,1,4,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,2,,1,6,1,3,,,1,,1,,,,,,,,,108288013
8,152,288,13,11,1,4,,,2007,3,0,1,,,,,,,,,,,,9,8,1,53,2,,1,6,1,3,,,1,,1,,,,,,,,,108288013
8,152,288,13,12,2,4,,,2009,0,7,1,,,,,,,,,,,,9,8,1,53,2,,1,6,1,3,,,1,,1,,,,,,,,,108288013
8,152,288,14,1,1,1,,,1952,58,,2,1,1,2,26,,,,,1978,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288014
8,152,288,14,2,2,2,,,1957,53,,2,1,1,1,21,,,,,1978,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,,,,,,,,108288014
8,152,288,14,3,1,3,,,1990,20,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288014
8,152,288,14,4,1,3,,,1994,16,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288014
8,152,288,14,5,2,3,,,1998,12,,2,6,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288014
8,152,288,14,6,2,3,,,2000,10,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288014
8,152,288,14,7,1,3,,,2004,6,,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288014
8,152,288,14,8,1,3,,,2006,4,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,2,,,1,,1,,,,,,,,,108288014
8,152,288,14,9,2,2,,,1983,27,,2,1,1,1,20,,,100,0,2003,,,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288014
8,152,288,14,10,2,3,,,2005,5,0,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,9,,,1,,1,,,,,,,,,108288014
8,152,288,14,11,1,3,,9,2009,0,5,1,,,,,,,,,,,,9,8,1,53,1,1,,,1,9,,,1,,1,,,,,,,,,108288014
8,152,288,15,1,1,1,,,1971,39,,2,1,1,2,26,14,0,,,1997,,,9,8,1,53,2,,1,6,3,,1,6,1,,1,,,,,,,,,108288015
8,152,288,15,2,2,2,,,1976,34,,2,1,1,1,21,,,14,0,1997,,,9,8,1,53,2,,1,6,2,,1,6,1,,1,,1,,,,,,,108288015
