"id1","id2","id3","id4","s9d_id","s9d_i","s9d_ii","s9d_1","s9d_2","s9d_3","s9d_4","s9d_5","s9d_6","s9d_7","s9d_8","s9d_iii","s9d_iv","hhno"
8,149,306,10,8,7,22,"D","C","B","B","D","B","B","D",7,24,108306010
8,149,306,10,9,7,34,"D","C","B","C","D","B","B","D",7,35,108306010
8,149,306,10,5,,,,,,,,,,,,,108306010
8,149,306,10,4,7,16,"D","C","B","B","D","B","B","D",7,18,108306010
8,149,306,10,3,7,10,"D","C","B","C","D","D","B","D",7,11,108306010
8,149,306,23,6,2,38,"D","C","B","C","D","B","C","C",2,43,108306023
8,149,306,24,8,3,56,"D","C","B","D","D","C","B","A",3,58,108306024
8,149,306,24,10,,,,,,,,,,,,,108306024
8,149,306,24,12,,,,,,,,,,,,,108306024
8,149,306,24,11,5,23,"D","D","B","A","D","D","C","B",5,25,108306024
8,149,306,24,7,,,,,,,,,,,,,108306024
8,149,306,24,4,,,,,,,,,,,,,108306024
8,149,306,25,8,,,,,,,,,,,,,108306025
8,149,306,27,6,8,45,"D","B","A","C","A","A","B","D",8,47,108306027
8,149,306,27,4,8,30,"D","C","B","B","D","C","D","A",8,32,108306027
8,149,306,27,5,8,41,"D","A","B","B","A","A","B","A",8,44,108306027
8,149,306,28,10,,,,,,,,,,,,,108306028
8,149,306,28,3,,,,,,,,,,,,,108306028
8,149,306,29,3,6,12,"D","D","B","B","D","C","C","D",6,15,108306029
8,149,306,30,3,11,7,"D","C","B","B","D","D","B","B",11,9,108306030
8,149,306,31,3,6,29,"D","C","A","C","B","B","C","A",6,32,108306031
8,149,306,31,4,6,25,"A","A","A","A","A","B","A","B",6,28,108306031
8,149,306,32,3,7,54,"D","C","B","B","D","C","D","C",7,54,108306032
8,149,306,32,5,8,5,"D","C","B","B","D","C","B","B",7,9,108306032
8,149,306,32,8,8,31,"D","C","B","B","D","D","B","A",8,33,108306032
8,149,306,32,9,8,32,"D","C","B","B","B","C","B","B",8,34,108306032
8,149,306,32,4,7,51,"D","C","B","B","B","B","C","D",7,52,108306032
8,150,274,14,3,6,23,"D","C","B","C","D","B","B","D",6,27,108274014
8,150,274,16,3,3,,"D","C","B","C","D","D","A","B",3,1,108274016
8,150,274,16,4,3,10,"D","C","B","C","D","B","B","A",3,12,108274016
8,150,274,25,3,10,40,"D","C","C","C","B","B","C","B",10,45,108274025
8,150,274,33,3,7,31,"D","C","D","B","B","B","B","B",7,32,108274033
8,150,274,33,4,6,54,"D","C","B","B","D","B","B","B",8,56,108274033
8,150,274,33,2,5,20,"D","C","B","C","D","D","A","B",5,22,108274033
8,150,274,33,5,7,10,"D","C","B","C","D","D","B","B",7,13,108274033
8,151,307,8,4,3,51,"D","C","B","C","B","A","C","B",3,53,108307008
8,151,307,8,7,3,54,"D","C","B","C","C","B","B","B",3,55,108307008
8,151,307,8,3,3,23,"D","C","B","D","B","A","A","C",3,24,108307008
8,151,307,16,3,6,2,"D","C","B","C","D","C","C","B",6,4,108307016
8,151,307,21,7,3,45,"D","C","A","B","B","B","A","A",3,47,108307021
8,151,307,21,8,3,38,"D","C","C","C","A","D","A","A",3,41,108307021
8,151,307,21,9,3,28,"D","D","A","A","A","A","A","D",3,32,108307021
8,151,307,21,3,5,0,"C","C","B","C","D","B","B","C",5,1,108307021
8,151,307,28,1,1,10,"D",,"A","D","D","D","C","B",1,13,108307028
8,151,307,33,3,3,25,"D","C","B","B","D","D","C","D",3,27,108307033
8,151,307,38,3,5,27,"D","B","B","B","A","B","B","C",5,31,108307038
8,151,307,40,3,2,4,"D","C","C","C","D","C","A","B",2,9,108307040
8,151,307,40,8,2,22,"D","C","B","B","D","D","B","D",2,23,108307040
8,151,308,1,8,3,15,"D","A","A","A","A","A","B","A",3,17,108308001
8,151,308,1,4,3,24,"D","B","B","A","A","B","C","B",3,26,108308001
8,151,308,1,3,3,6,"D","C","B","C","D","B","B","C",3,6,108308001
8,151,308,1,16,12,16,"D","A","A","B","D","B","B","C",2,20,108308001
8,151,308,1,12,3,23,"D","C","B","C","D","B","C","D",3,33,108308001
8,151,308,1,9,,,,,,,,,,,,,108308001
8,151,308,1,10,2,46,"D","C","A","B","D","C","B","B",2,52,108308001
8,151,308,2,1,6,2,"D","C","B","C","D","B","B","C",6,3,108308002
8,151,308,3,6,4,52,"D","C","C","A","A","B","D","A",4,54,108308003
8,151,308,3,3,10,40,"D","C","B","C","D","B","B","C",10,40,108308003
8,151,308,3,4,4,39,"D","C","C","B","C","A","B","A",4,43,108308003
8,151,308,10,3,5,51,"D","C","B","C","B","D","B","D",5,52,108308010
8,151,308,10,4,7,26,"D","C","B","C","D","C","C","B",7,29,108308010
8,151,308,14,3,8,7,"D","C","B","C","D","D","B","B",8,10,108308014
8,151,308,14,4,7,50,"D","C","C","C","B","C","C","D",7,54,108308014
8,151,308,20,,,,,,,,,,,,,,108308020
8,151,308,20,,,,,,,,,,,,,,108308020
8,151,308,20,,,,,,,,,,,,,,108308020
8,151,308,20,11,10,51,"D","A","B","B","D","B","B","A",10,52,108308020
8,151,308,20,,,,,,,,,,,,,,108308020
8,151,308,20,,,,,,,,,,,,,,108308020
8,151,308,20,10,8,24,"D","C","A","B","D","C","C","D",8,27,108308020
8,151,308,26,3,8,4,"D","D","B","C","D","C","D","B",8,10,108308026
8,151,308,26,4,10,35,"D","C","C","A","D","B","C","C",10,38,108308026
8,151,308,30,3,6,30,"D","C","B","C","D","B","B","B",6,33,108308030
8,151,308,32,7,6,8,"D","B","D","D","A","D","A","D",6,12,108308032
8,151,308,32,3,6,2,"D","B","B","D","B","B","A","A",6,4,108308032
8,151,308,32,4,6,5,"D","C","B","C","D","B","D","B",6,8,108308032
8,151,308,41,4,,,"D","C","B","B","B","D","A","A",,,108308041
8,151,308,41,,,,,,,,,,,,,,108308041
8,151,308,43,2,4,30,"D","B","B","B","D","D","B","B",4,33,108308043
8,151,308,48,8,3,4,"D","C","B","B","D","D","C","B",3,6,108308048
8,151,308,48,4,2,51,"D","C","B","B","B","D","B","B",2,54,108308048
8,151,308,48,,,,,,,,,,,,,,108308048
8,151,308,48,9,3,19,"D","B","B","B","A","B","C","B",3,21,108308048
8,152,288,1,7,7,46,"D","C","D","B","B","D","C","C",7,51,108288001
8,152,288,1,12,7,52,"D","C","B","C","C","B","C","B",7,58,108288001
8,152,288,1,5,7,40,"D","C","B","C","D","C","B","A",7,45,108288001
8,152,288,3,5,9,21,"D","C","B","C","C","D","D","C",9,25,108288003
8,152,288,3,12,9,31,"D","C","B","B","B","B","D","D",9,36,108288003
8,152,288,3,13,9,37,"C","C","A","D","C","D","C","B",9,42,108288003
8,152,288,3,6,9,26,"D","C","B","C","D","C","C","C",9,30,108288003
8,152,288,3,3,9,15,"D","C","B","C","D","B","B","C",9,20,108288003
8,152,288,4,4,7,10,"B","C","B","B","B","C","D","D",7,15,108288004
8,152,288,5,6,4,31,"D","C","D","B","D","B","D","C",4,38,108288005
8,152,288,5,3,4,25,"D","C","B","C","B","C","B","B",4,30,108288005
8,152,288,6,4,,,,,,,,,,,,,108288006
8,152,288,6,3,,,,,,,,,,,,,108288006
8,152,288,7,3,,,,,,,,,,,,,108288007
8,152,288,7,4,,,,,,,,,,,,,108288007
8,152,288,9,5,,,,,,,,,,,,,108288009
8,152,288,9,3,,,,,,,,,,,,,108288009
8,152,288,9,4,,,,,,,,,,,,,108288009
8,152,288,10,4,,,,,,,,,,,,,108288010
8,152,288,10,3,,,,,,,,,,,,,108288010
8,152,288,10,5,,,,,,,,,,,,,108288010
8,152,288,11,5,,,,,,,,,,,,,108288011
8,152,288,11,3,,,,,,,,,,,,,108288011
8,152,288,11,4,,,,,,,,,,,,,108288011
8,152,288,13,4,,,,,,,,,,,,,108288013
8,152,288,13,3,,,,,,,,,,,,,108288013
8,152,288,14,5,,,,,,,,,,,,,108288014
8,152,288,14,3,,,,,,,,,,,,,108288014
8,152,288,14,4,,,,,,,,,,,,,108288014
8,152,288,14,6,,,,,,,,,,,,,108288014
8,152,288,15,4,,,,,,,,,,,,,108288015
8,152,288,15,5,,,,,,,,,,,,,108288015
8,152,288,15,3,8,20,"D","C","B","B","D","C","B","C",8,29,108288015
8,152,288,16,3,,,,,,,,,,,,,108288016
8,152,288,16,5,,,,,,,,,,,,,108288016
8,152,288,16,9,,,,,,,,,,,,,108288016
8,152,288,16,4,,,,,,,,,,,,,108288016
8,152,289,5,8,10,21,"D","C","B","C","D","C","C","C",10,26,108289005
8,152,289,5,7,10,15,"D","C","B","C","D","B","C","D",10,20,108289005
8,152,289,5,4,10,9,"D","C","B","C","D","C","B","B",10,14,108289005
8,152,289,5,3,10,8,"D","C","B","C","D","C","C","C",10,7,108289005
8,152,289,11,3,4,10,"D","C","B","C","D","C","B","B",4,14,108289011
8,152,289,11,7,4,16,"D","C","B","C","D","B","C","C",4,21,108289011
8,152,289,12,3,11,20,"D","C","B","B","C","B","C","C",11,27,108289012
8,152,289,14,4,10,10,"D","C","B","B","D","D","B","C",10,15,108289014
8,152,289,41,5,9,30,"D","C","B","C","D","C","D","B",9,40,108289041
8,152,289,47,8,8,15,"D","C","B","C","B","C","D","D",2,20,108289047
8,152,289,47,3,8,6,"D","C","B","C","C","B","C","A",8,14,108289047
8,152,290,7,3,6,42,"D","C","B","C","B","C","A","C",6,53,108290007
8,152,290,10,4,9,30,"D","C","B","C","C","B","B","C",9,41,108290010
8,153,282,1,5,6,39,"D","C","B","C","D","C","B","C",6,45,108282001
8,153,282,17,3,7,4,"D","C","B","C","C","B","C","C",7,10,108282017
8,153,283,3,3,7,15,"D","C","B","C","C","C","C","C",7,20,108283003
8,153,283,3,6,7,27,"D","C","B","C","B","C","D","B",7,30,108283003
8,153,283,5,4,10,45,"D","B","B","C","C","C","C","C",10,50,108283005
8,153,283,5,3,10,30,"D","C","B","C","D","B","B","C",10,35,108283005
8,153,283,9,4,6,44,"D","C","B","C","D","C","C","C",6,43,108283009
8,153,283,9,3,6,40,"D","C","B","C","D","C","B","C",6,40,108283009
8,153,283,9,5,6,48,"D","C","B","C","B","B","B","B",6,52,108283009
8,153,283,19,5,11,50,"D","C","B","C","D","B","C","C",11,55,108283019
8,153,283,19,4,11,40,"D","C","B","B","D","B","B","B",11,45,108283019
8,153,283,19,6,12,,"D","C","B","B","C","B","B","D",12,5,108283019
8,153,284,4,6,8,30,"D","C","B","C","D","D","B","C",8,39,108284004
8,153,284,4,3,7,50,"D","C","B","C","D","B","B","C",7,56,108284004
8,153,284,4,5,8,12,"D","C","B","C","D","D","B","C",8,17,108284004
8,153,284,4,4,8,0,"D","C","B","C","D","D","B","C",8,5,108284004
8,153,284,6,2,9,19,"D","C","B","C","D","D","B","C",9,25,108284006
8,153,284,6,3,9,31,"D","C","B","C","D","D","A","C",9,39,108284006
8,153,284,12,3,,,,,,,,,,,,,108284012
8,153,284,12,6,,,,,,,,,,,,,108284012
8,153,284,14,3,7,28,"D","D","B","B","C","C","C","B",7,34,108284014
8,153,284,14,2,7,15,"D","C","B","B","D","D","B","C",7,20,108284014
8,153,284,14,4,7,41,"B","B","B","B","D","B","B","C",7,46,108284014
8,153,284,21,10,,,,,,,,,,,,,108284021
8,153,284,21,7,,,,,,,,,,,,,108284021
8,153,284,21,4,,,,,,,,,,,,,108284021
8,153,284,21,6,,,,,,,,,,,,,108284021
8,153,284,21,3,,,,,,,,,,,,,108284021
8,153,284,23,4,7,10,"D","C","C","B","D","D","C","B",7,14,108284023
8,153,284,23,3,7,0,"D","C","B","C","B","B","A","A",7,9,108284023
8,153,284,24,3,6,20,"D","C","B","C","D","B","B","C",6,23,108284024
8,153,284,26,4,11,55,"D","C","B","C","C","D","C","B",11,59,108284026
8,153,284,26,3,11,50,"D","C","B","C","B","B","B","C",11,54,108284026
8,153,284,26,8,12,0,"D","C","B","C","D","D","C","B",12,3,108284026
8,153,284,27,3,11,30,"D","C","B","C","D","B","B","C",11,33,108284027
8,153,284,28,4,3,22,"D","C","B","C","D","B","B","C",3,23,108284028
8,153,284,28,3,3,20,"D","C","B","C","D","B","B","C",3,22,108284028
8,153,284,28,5,3,24,"D","C","B","C","D","B","B","C",3,25,108284028
8,153,284,28,7,3,26,"D","C","B","C","D","B","B","C",3,27,108284028
8,153,284,28,8,3,29,"D","C","B","C",,"B","B","C",3,27,108284028
8,157,309,5,3,6,56,"D","C","B","C","D","B","B","A",6,57,108309005
8,157,309,5,2,8,11,"D","C","B","B","D","B","B","B",8,15,108309005
8,157,309,14,4,3,7,"D","C","B","C","B","C","B","D",3,10,108309014
8,157,309,14,3,2,30,"D","C","B","B","D","B","A","B",2,33,108309014
8,157,309,16,3,7,48,"D","C","B","C","D","B","B","C",7,50,108309016
8,157,309,16,5,,,,,,,,,,,,,108309016
8,157,309,20,3,16,21,"D","C","B","C","D","B","B","C",16,23,108309020
8,157,309,20,4,17,1,,,,,,,,,,,108309020
8,157,309,20,11,16,43,,,,,,,,,,,108309020
8,157,309,20,5,16,15,"D","C","B","B","D","C","A","A",16,17,108309020
8,157,309,20,6,16,38,"D","C","B","C","D","D","B","B",16,40,108309020
8,157,309,22,3,,,,,,,,,,,,,108309022
8,157,309,22,5,5,11,"D","C","B","C","D","B","B","C",5,13,108309022
8,157,309,22,4,,,,,,,,,,,,,108309022
8,157,309,26,3,,,,,,,,,,,,,108309026
8,157,309,26,4,6,37,"D","C","A","B","D","A","D","A",6,42,108309026
8,157,309,32,3,,,"D","C","B","B","B","B","A","A",,,108309032
8,157,309,32,10,7,38,"D","C","B","A","C","C","D","A",7,42,108309032
8,157,309,32,4,,,"D","C","B","A","D","D","C","D",,,108309032
8,157,309,32,9,,,"D","C","B","C","D","D","C","C",,,108309032
8,157,309,33,2,6,17,"D","C","B","B","D","A","B","A",6,22,108309033
9,154,325,14,4,3,21,"D","C","B","A","A","B","B","C",3,23,109325014
9,154,325,14,5,3,28,"D","C","C","C","A","B","C","A",3,29,109325014
9,154,325,14,3,3,13,"D","C","B","C","D","B","B","B",3,13,109325014
9,154,325,14,6,4,15,"D","C","B","C","D","B","C","C",4,17,109325014
9,154,325,17,3,3,0,"B","C","A","D","B","D","A","C",3,3,109325017
9,154,325,17,5,3,10,"B","B","B","D","B","B","A","B",3,12,109325017
9,154,325,21,6,3,15,"D","C","B","C","C","D","B","A",3,18,109325021
9,154,325,21,7,8,15,"D","C","B","C","A","D","A","B",8,18,109325021
9,154,325,26,3,3,15,"D","C","B","C","D","B","B","B",3,16,109325026
9,154,325,26,4,3,20,"D","B","C","B","C","A","A","D",3,23,109325026
9,154,325,38,3,12,2,"D","C","B","C","D","B","B","C",12,4,109325038
9,154,325,47,2,8,11,"D","D","B","C","D","B","B","B",8,13,109325047
9,154,326,2,5,7,40,"D","C","B","C","D","B","A","D",7,41,109326002
9,154,326,4,2,10,26,"D","C","B","C","D","B","C","B",10,28,109326004
9,154,326,4,3,10,29,"D","A","A","A","C","B","A","C",10,32,109326004
9,154,326,5,10,4,12,"D","A","A","D","D","D","A","D",4,14,109326005
9,154,326,5,3,3,34,"D","A","D","B","B","A","A","C",3,36,109326005
9,154,326,5,9,,,,,,,,,,,,,109326005
9,154,326,5,8,,,,,,,,,,,,,109326005
9,154,326,5,5,3,38,"D","C","C","D","D","A","D","D",3,40,109326005
9,154,326,5,4,3,36,"D","C","B","C","D","D","B","C",3,37,109326005
9,154,326,8,2,1,46,"D","C","B","C","D","A","B","A",1,48,109326008
9,154,326,15,4,3,1,"D","C","B","B","D","B","B","B",3,3,109326015
9,154,326,15,3,3,25,"D","C","B","B","C","C","B","C",3,27,109326015
9,154,326,18,3,3,41,"D","C","B","C","D","B","B","C",3,42,109326018
9,154,326,18,4,5,41,"D","C","B","C","D","C","C","B",5,43,109326018
9,154,326,19,3,6,5,"D","C","C","C","D","D","C","C",6,8,109326019
9,154,326,21,4,9,20,"D","C","B","C","D","C","B","A",9,22,109326021
9,154,326,21,3,9,27,"D","C","B","C","D","B","B","C",9,28,109326021
9,154,326,22,3,10,22,"D","C","B","B","D","D","C","C",10,24,109326022
9,154,326,33,3,3,56,"D","C","C","C","C","C","B","C",3,58,109326033
9,154,326,33,2,3,49,"C","C","B","C","B","B","B","B",3,51,109326033
9,154,326,37,3,6,30,"D","C","B","B","D","A","C","D",6,31,109326037
9,154,326,37,4,6,23,"D","C","B","C","D","A","C","B",6,25,109326037
9,154,326,37,5,3,50,"D","A","C","C","D","C","C","C",3,52,109326037
9,154,327,3,5,8,17,"D","C","B","C","D","B","B","C",8,19,109327003
9,154,327,6,4,6,8,"D","C","B","C","C","B","B","B",6,10,109327006
9,154,327,6,3,6,14,"D","C","B","C","B","C","A","C",6,17,109327006
9,154,327,9,7,5,54,"D","A","B","C","D","C","B","B",5,55,109327009
9,154,327,9,3,3,21,"D","C","B","B","A","B","D","C",3,22,109327009
9,154,327,10,4,7,51,"D","C","A","C","C","C","D","C",7,51,109327010
9,154,327,10,3,7,37,"D","A","A","A","A","C","C","C",7,42,109327010
9,154,327,11,5,11,51,"D","C","C","D","B","C","C","D",11,53,109327011
9,154,327,11,6,,,,,,,,,,,,,109327011
9,154,327,11,4,11,22,"D","C","C","C","D","D","B","C",11,24,109327011
9,154,327,22,3,12,11,"D","C","B","C","D","D","C","C",12,13,109327022
9,154,328,1,,,,,,,,,,,,,,109328001
9,154,328,1,4,15,39,"D","C","B","C","D","B","B","C",15,41,109328001
9,154,328,7,2,9,20,"C","B","A","D","D","A","C","B",9,23,109328007
9,154,328,10,3,6,16,"D","C","B","C","D","A","B","B",6,18,109328010
9,154,328,22,2,7,52,"D","C","B","A","B","D","A","A",7,54,109328022
9,154,328,44,4,9,3,"D","A","B","B","D","B","A","B",9,7,109328044
9,154,328,44,3,9,15,"D","C","B","B","B","D","A","B",9,20,109328044
9,154,328,45,3,1,47,"C","C","A","C","D","C","C","C",1,49,109328045
9,154,328,45,4,6,49,"C","C","B","A","D","B","B","A",6,53,109328045
9,154,328,46,2,13,34,"D","C","B","A","B","A","A","A",13,37,109328046
9,156,317,1,5,4,49,"D","C","B","C","C","B","B","C",4,53,109317001
9,156,317,25,,9,35,"D","C","B","B","D","B","C","B",9,40,109317025
9,156,317,35,6,9,28,"D","C","B","C","C","B","C","A",9,33,109317035
9,156,317,35,5,8,49,"D","C","B","B","C","D","B","A",8,51,109317035
9,156,317,44,2,5,12,"D","C","B","C","D","B","B","B",5,15,109317044
9,156,317,45,,2,28,"D","C","B","C","D","B","B","D",2,29,109317045
9,156,317,60,3,11,44,"D","C","B","C","D","B","B","B",11,47,109317060
9,156,317,81,3,6,28,"D","C","B","C","D","D","B","B",6,30,109317081
9,156,317,81,5,7,57,"D","C","B","B","D","B","A","B",7,58,109317081
9,156,317,83,3,8,41,"D","C","B","C","D","D","B","B",8,50,109317083
9,156,317,85,4,10,56,"D","C","B","C","D","B","D","D",10,56,109317085
9,156,317,85,6,10,51,"D","C","B","C","D","B","B","C",10,53,109317085
9,156,317,85,5,11,0,"D","C","B","C","B","C","D","D",11,2,109317085
9,156,317,117,2,4,46,"D","C","B","C","C","B","C","A",4,47,109317117
9,156,317,136,5,5,24,"D","C","B","B","D","B","B","B",5,38,109317136
9,156,317,136,4,4,53,,"C","B","B","D",,"A","B",5,1,109317136
9,156,319,1,,5,5,"D","C","B","C","D","B","B","A",5,15,109319001
9,156,319,1,,5,41,"D","C","B","C","D","B","A","B",5,50,109319001
9,156,319,1,,5,32,"D","C","B","C","D","B","B","C",5,40,109319001
9,156,319,2,,9,0,"D","C","B",,"D","B","B","B",9,10,109319002
9,156,319,7,,4,0,"C","C","B","C","D","D","B","B",4,7,109319007
9,156,319,7,,4,9,"C","C","B","C","D","B","B","C",4,15,109319007
9,156,319,7,,4,17,"C","C","B","C","D","B","B","C",4,23,109319007
9,156,319,8,,10,50,"C","C","B","C","D","B","B","C",10,55,109319008
9,156,319,8,,11,0,"C","C","B","C","B","D","B","B",11,10,109319008
9,156,319,9,,9,4,"D","C","B","B","A","B","B","D",9,12,109319009
9,156,319,9,,9,13,"D","C","B","C","D",,,"C",9,16,109319009
9,156,319,16,,6,12,,,"B","C","B","D","B","A",6,24,109319016
9,156,319,16,,6,0,"D","C","B","C","D","B","B","C",6,10,109319016
9,156,319,19,,8,40,"D","C","B","C","D","B","B","C",8,48,109319019
9,156,319,19,,8,50,"D","C","B","C","D","B","B","D",8,58,109319019
9,156,319,22,,4,15,"D","C","B","C","D","B","A","D",4,20,109319022
9,156,319,22,,4,22,"D","A","A","B","B","B","B","B",4,30,109319022
9,156,319,24,,3,57,"D","C","B","C","D","B","B","C",4,8,109319024
9,156,319,24,,3,46,"D","C","B","C","D","B","B","B",3,55,109319024
9,156,319,24,,3,27,"D","C","B","C","D","B","B","C",3,45,109319024
9,156,319,24,,3,15,"D","C","A","B","B","B","A","B",3,25,109319024
9,156,319,25,,5,42,"D","C","B","C","D","B","A","C",6,0,109319025
9,156,319,25,,5,30,"D","C","B","C","B","D","A","A",5,40,109319025
9,156,319,25,,,,,,,,,,,,,,109319025
9,156,319,25,,,,,,,,,,,,,,109319025
9,156,319,27,,12,35,"D","C","B","C","B","D","C","D",12,40,109319027
9,156,319,27,,1,2,"D","C","B","C","B","D","B","D",1,10,109319027
9,156,319,27,,1,24,"D","C","A","B","C","A","A","B",1,30,109319027
9,156,319,29,,4,0,"C","C","B","C","D","B","B","C",4,15,109319029
9,156,319,30,,9,40,"C","C","B","C","D","B","B","C",9,48,109319030
9,156,319,30,,9,50,"C","C","B","C","B","D","A","A",10,0,109319030
9,156,319,30,,9,30,"C","C","B","C","D","B","B","C",9,37,109319030
9,156,320,1,17,5,36,"D","C","B","C","C","B","C","C",5,40,109320001
9,156,320,1,11,5,29,"D","C","B","B","C","A","A","B",5,33,109320001
9,156,320,1,3,5,11,"D","C","B","C","D","B","B","B",5,13,109320001
9,156,320,1,6,5,15,"D","C","B","C","B","D","B","C",5,18,109320001
9,156,320,1,15,3,50,"D","C","B","C","C","B","B","C",3,52,109320001
9,156,320,1,14,3,44,"D","C","B","C","C","B","B","C",3,46,109320001
9,156,320,1,5,3,35,"D","C","B","C","C","B","B","D",3,38,109320001
9,156,320,1,9,5,26,"D","C","B","A","A","C","A","B",5,28,109320001
9,156,320,3,3,4,26,"D","C","B","B","D","D","A","A",4,27,109320003
9,156,320,5,3,10,36,"D","D","D","B","D","C","D","D",10,40,109320005
9,156,320,11,4,8,36,"D","C","D","B","D","B","A","A",8,37,109320011
9,156,320,11,5,8,42,"D","C","B","B","D","B","A","C",8,44,109320011
9,156,320,16,4,3,47,"D","C","B","B","D","B","B","D",3,48,109320016
9,156,320,16,3,3,28,"D","C","B","C","D","B","B","D",3,30,109320016
9,156,320,16,5,4,1,"D","C","A","C","D","D","A","B",4,3,109320016
9,156,320,18,4,4,29,"D","C","A","B","D","B","A","B",4,31,109320018
9,156,320,18,3,4,32,"D","C","B","C","D","B","B","B",4,32,109320018
9,156,320,19,3,2,58,"D","C","B","C","B","B","B","C",3,0,109320019
9,156,320,28,4,8,13,"D","A","A","A","D","A","B","A",8,13,109320028
9,156,320,28,3,4,44,"D","C","B","B","D","A","C","C",4,46,109320028
9,156,320,28,2,9,4,"D","A","B","B","D","B","C","A",9,8,109320028
9,156,320,32,3,13,16,"D","C","B","C","D","B","A",,13,18,109320032
9,156,320,32,5,4,8,"D","D","C","D","C","C","C","D",4,12,109320032
9,156,320,32,4,4,3,"D","C","B","B","D","B","C","C",4,4,109320032
9,156,322,20,3,5,3,"D","C","B","C","D","B","B","C",5,3,109322020
9,156,322,20,2,6,26,"D","C","B","C","D","B","B","C",6,26,109322020
9,156,322,22,3,6,55,"D","C","B","B","B","B","B","B",6,57,109322022
9,156,322,25,2,4,40,"D","C","B","C","D","B","B","B",4,41,109322025
9,156,322,46,5,4,23,"D","C","B","C","D","B","B","C",4,25,109322046
9,156,322,46,4,11,22,"D","C","B","C","D","B","B","A",11,24,109322046
9,156,322,49,3,5,7,"D","C","B","C","D","D","B","C",5,9,109322049
9,156,322,51,4,5,59,"D","C","B","C","D","B","B","C",6,1,109322051
9,156,322,51,3,,,,,,,,,,,,,109322051
9,156,322,53,3,3,49,"D","C","D","B","D","B","B","B",3,51,109322053
9,156,322,63,2,10,17,"D","C","B","C","D","B","B","C",10,17,109322063
9,156,322,63,3,11,8,"D","C","B","C","D","B","B","C",11,9,109322063
9,156,322,67,6,6,2,"D","C","B","C","D","B","B","C",6,5,109322067
9,156,322,70,5,11,53,"D","C","B","C","D","D","B","B",11,54,109322070
9,156,322,70,2,11,5,"D","C","B","C","D","C","C","B",11,7,109322070
9,156,322,70,4,12,30,"D","C","B","C","D","B","B","C",12,31,109322070
9,157,315,1,,8,20,"C","C","B","C","D","B","B","B",8,22,109315001
9,157,315,3,,11,30,"D","C","B","C","D","D","C","C",11,40,109315003
9,157,315,4,,9,8,"D","A","B","C","D","C",,"C",9,9,109315004
9,157,315,4,,9,38,"D","C","B","C","D","B","D","B",9,44,109315004
9,157,315,4,,8,54,"D","C","B","C","D","C","B","C",8,56,109315004
9,157,315,4,,8,39,"D","C","B","C","D","B","D","B",8,44,109315004
9,157,315,4,,8,45,"C","C","B","C","D","B","B","D",8,50,109315004
9,157,315,5,,4,36,"D","C","B","C","B","C","B","C",4,37,109315005
9,157,315,5,,4,33,"D","C","B","C","D","A","B","C",4,38,109315005
9,157,315,5,,4,29,"D","C",,"C","C",,,,4,32,109315005
9,157,315,5,,4,24,"D","C","B","C","B","C","B","D",4,28,109315005
9,157,315,6,,8,10,"C","C","B","C","D","B","B","C",8,13,109315006
9,157,315,6,,8,0,"C","C","B","C","D","B","B","C",8,5,109315006
9,157,315,7,,9,35,"D","D","B","C","D","B","B","A",9,37,109315007
9,157,315,7,,9,19,"D","C","B","C","D","B","B","C",9,21,109315007
9,157,315,9,,3,44,"D","C","B","C","D","B","B","A",3,46,109315009
9,157,315,9,,4,4,"D","C","B","B","D","B","B","B",4,7,109315009
9,157,315,9,,4,20,"D","C","B","B","D","D","A","C",4,22,109315009
