"id1","id2","id3","id4","hhmid","s9a_iii","s9a_01","s9a_02","s9a_03","s9a_a1","s9a_a2","s9a_a3","s9a_a4","s9a_a5","s9a_a6","s9a_a7","s9a_a8","s9a_a9","s9a_a10","s9a_a11","s9a_a12","s9a_a13","s9a_a14i","s9a_a14ii","hhno"
8,137,286,21,8,5,2,2,,1,87,4,6,12,2,2,1,,,2,,,,,108286021
8,137,287,1,6,2,1,,,1,87,3,3,12,2,2,1,,,1,5,2,,,108287001
8,137,287,2,6,3,1,,,1,87,6,8,8,2,2,2,,,1,4,2,,,108287002
8,137,287,3,7,2,1,,,1,24,3,2,12,2,2,1,7,7,2,,,,,108287003
8,137,287,3,8,2,1,,,1,87,3,2,12,2,2,1,,,1,7,2,,,108287003
8,137,287,5,4,2,1,,,1,27,6,8,12,2,2,3,2,,2,,,,,108287005
8,137,287,5,5,2,1,,,1,87,6,87,87,2,2,1,,,1,4,2,,,108287005
8,137,287,16,6,2,1,,,1,24,6,7,12,2,1,,,,2,,,,,108287016
8,137,287,16,7,2,1,,,1,87,6,7,12,2,2,1,,,2,,,,,108287016
8,137,287,18,5,2,1,,,1,25,6,7,12,2,2,1,,,2,,,,,108287018
8,137,287,18,6,2,1,,,1,87,5,87,87,2,2,1,,,1,1,1,2,,108287018
8,137,287,24,9,3,1,,,1,87,6,10,10,2,2,1,2,,1,,,,,108287024
8,137,287,26,7,2,1,,,1,87,6,6,8,2,2,1,1,,2,,,,,108287026
8,137,287,32,7,2,1,,,1,87,6,6,24,2,2,1,1,,2,,,,,108287032
8,137,287,99,3,2,1,,,1,24,6,7,12,2,2,1,,,2,,,,,108287099
8,137,287,99,4,2,1,,,1,87,6,87,87,2,2,1,,,1,1,1,1,,108287099
8,152,288,1,10,,1,,,1,87,6,6,12,2,2,1,3,2,1,4,2,,,108288001
8,152,288,1,14,,1,,,1,29,6,6,12,2,2,1,3,3,1,4,2,,,108288001
8,152,288,1,15,,1,,,1,87,87,87,87,2,2,1,,,1,1,2,,,108288001
8,152,288,2,4,2,1,,,1,27,6,6,12,2,2,1,2,3,1,4,2,,,108288002
8,152,288,2,5,2,1,,,1,87,87,87,87,2,2,1,,,2,,,,,108288002
8,152,288,3,8,,1,,,1,24,6,6,8,2,2,1,7,7,2,,,,,108288003
8,152,288,3,9,,1,,,1,24,6,6,8,2,2,1,2,1,2,,,,,108288003
8,152,288,3,10,,1,,,1,87,87,87,87,2,2,1,,,2,,,,,108288003
8,152,288,3,17,,1,,,1,12,6,6,9,2,2,,7,7,2,,,,,108288003
8,152,288,3,18,,1,,,1,12,6,6,9,2,2,1,7,7,2,,,,,108288003
8,152,288,3,19,,1,,,1,87,87,87,87,2,2,2,,,2,,,,,108288003
8,152,288,4,5,2,1,,,1,27,6,6,12,2,2,1,3,3,2,,,,,108288004
8,152,288,4,6,2,1,,,1,87,1,1,10,2,2,1,2,3,1,2,1,9,50,108288004
8,152,288,5,9,2,1,,,1,87,3,7,7,2,2,1,7,7,1,4,2,,,108288005
8,152,288,5,13,10,1,,,1,87,3,7,7,2,2,1,7,7,1,4,2,,,108288005
8,152,288,6,8,6,1,,,1,87,4,5,6,2,2,1,1,,2,,,,,108288006
8,152,288,7,6,2,1,,,1,24,6,7,8,2,2,1,,,2,,,,,108288007
8,152,288,7,7,2,1,,,1,18,6,7,8,2,2,1,1,,2,,,,,108288007
8,152,288,8,4,2,1,,,1,36,6,7,12,2,2,1,2,,2,,,,,108288008
8,152,288,9,8,2,1,,,1,12,3,5,8,2,2,1,1,1,2,,,,,108288009
8,152,288,9,9,2,1,,,1,87,3,87,87,2,2,1,,,2,,,,,108288009
8,152,288,10,8,2,1,,,1,25,6,12,12,2,2,1,,,2,,,,,108288010
8,152,288,10,9,2,1,,,1,87,87,87,87,2,2,1,1,,2,,,,,108288010
8,152,288,11,7,2,1,,,1,13,3,4,5,2,2,1,7,,2,,,,,108288011
8,152,288,11,8,2,1,,,1,87,3,4,5,2,2,1,,,2,,,,,108288011
8,152,288,13,8,5,1,,,1,87,6,7,24,2,2,1,,,2,,,,,108288013
8,152,288,13,11,3,1,,,1,24,6,7,12,2,2,1,,,2,,,,,108288013
8,152,288,13,12,3,1,,,1,87,6,87,87,2,2,1,,,2,,,,,108288013
8,152,288,14,8,2,1,,,1,25,5,10,12,2,2,1,7,,2,,,,,108288014
8,152,288,14,11,9,1,,,1,87,5,87,87,2,2,1,,,2,,,,,108288014
8,152,288,15,8,2,1,,,1,87,6,9,12,2,2,1,,,2,,,,,108288015
8,152,288,15,11,9,1,,,1,36,4,7,12,2,2,1,,,2,,,,,108288015
8,152,289,1,6,2,1,,,1,24,3,6,8,2,2,2,,,2,,,,,108289001
8,152,289,5,9,6,1,,,1,27,6,6,12,2,2,5,2,1,2,,,,,108289005
8,152,289,5,10,6,1,,,1,26,6,6,12,2,2,4,3,,2,,,,,108289005
8,152,289,8,3,2,1,,,1,28,6,6,6,2,2,1,1,,2,,,,,108289008
8,152,289,12,4,2,1,,,1,87,5,6,7,2,2,1,2,,2,,,,,108289012
8,152,289,13,4,2,1,,,1,29,3,4,5,2,2,1,7,7,1,2,2,,,108289013
8,152,289,13,5,2,1,,,1,87,87,87,87,2,2,1,,,2,,,,,108289013
8,152,289,14,6,2,1,,,1,31,6,12,24,2,2,1,7,,1,1,2,,,108289014
8,152,289,14,7,2,1,,,1,87,7,12,87,2,2,1,7,,1,1,2,,,108289014
8,152,289,18,4,2,1,,,1,87,6,7,12,2,2,1,7,,1,3,2,,,108289018
8,152,289,20,5,2,1,,,1,87,6,13,13,2,2,1,7,,1,4,2,,,108289020
8,152,289,31,3,2,1,,,1,30,6,8,12,2,2,1,,,2,,,,,108289031
8,152,289,31,4,2,1,,,1,87,6,8,12,2,2,1,1,,2,,,,,108289031
8,152,289,37,4,3,1,,,1,,6,7,13,2,2,1,7,,2,,,,,108289037
8,152,289,38,3,2,1,,,1,29,6,7,12,2,2,1,,,2,,,,,108289038
8,152,289,38,4,2,1,,,1,87,87,87,87,2,2,1,,,2,,,,,108289038
8,152,289,41,3,2,1,,,1,27,6,6,8,2,2,2,,,2,,,,,108289041
8,152,289,41,8,7,1,,,1,27,6,6,8,2,2,2,,,2,,,,,108289041
8,152,289,47,5,2,1,,,1,36,6,,6,2,2,1,,,2,,,,,108289047
8,152,289,47,6,2,1,,,1,87,6,6,6,2,2,1,,,1,4,2,,,108289047
8,152,289,47,10,7,1,,,1,36,6,6,6,2,2,1,,,2,,,,,108289047
8,152,289,47,11,7,1,,,1,87,87,87,87,2,2,1,,,1,4,2,,,108289047
8,152,289,47,14,12,1,,,1,87,6,6,8,2,2,1,,,1,4,2,,,108289047
8,152,290,3,9,2,1,,,1,87,6,6,7,2,2,1,7,0,2,,,,,108290003
8,152,290,5,4,2,1,,,1,87,3,3,12,2,2,1,7,0,1,12,1,6,0,108290005
8,152,290,5,7,5,1,,,1,87,3,3,12,2,2,1,7,0,1,4,1,3,60,108290005
8,152,290,7,4,2,1,,,1,30,6,8,8,2,2,6,0,0,2,,,,,108290007
8,152,290,7,5,2,1,,,1,87,6,8,8,2,2,1,0,0,1,2,2,,,108290007
8,152,290,8,3,2,1,,,1,27,2,3,12,2,2,2,0,0,2,,,,,108290008
8,152,290,8,4,2,1,,,1,87,1,87,87,2,2,1,0,0,2,,,,,108290008
8,152,290,17,4,2,1,,,2,36,6,9,12,2,2,1,1,0,2,,,,,108290017
8,152,290,17,5,2,1,,,1,87,2,87,87,2,2,1,0,0,2,,,,,108290017
8,140,291,6,6,3,1,,,1,29,6,6,13,2,2,1,,,2,,,,,108291006
8,140,291,7,5,2,1,,,1,87,6,6,9,2,2,1,2,1,2,,,,,108291007
8,140,291,9,6,2,1,,,1,25,6,7,12,2,2,7,7,,2,,,,,108291009
8,140,291,12,13,,1,,,1,87,87,87,87,2,2,1,,,1,5,2,,,108291012
8,140,291,17,3,2,1,,,1,87,6,8,8,2,2,1,,,1,6,2,,,108291017
8,140,291,25,6,,1,,,,87,87,87,87,2,2,1,,,1,3,2,,,108291025
8,140,291,25,9,,2,2,,,87,6,6,10,2,2,1,,,1,9,2,,,108291025
8,140,291,28,4,2,1,,,1,26,7,12,12,2,2,1,7,,1,4,1,5,,108291028
8,140,291,32,4,2,1,,,1,36,6,6,7,2,2,1,7,,1,1,1,,50,108291032
8,140,291,32,5,2,1,,,1,87,6,6,9,2,2,1,,,1,1,1,1,50,108291032
8,140,291,32,8,6,1,,,1,87,6,5,12,2,2,1,,,1,2,1,3,50,108291032
8,140,291,36,8,2,1,,,1,87,6,7,12,2,2,1,2,1,1,8,1,,50,108291036
8,140,291,36,9,3,1,,,1,87,6,6,87,2,2,1,2,,1,4,1,2,50,108291036
8,140,291,38,6,,1,,,1,87,6,6,6,2,2,1,,,1,6,2,,,108291038
8,140,291,38,9,,1,,,1,87,6,6,6,2,2,3,,,1,6,2,,,108291038
8,140,291,39,4,2,1,,,1,87,6,8,12,2,2,1,2,,1,8,1,1,,108291039
8,140,291,39,7,5,1,,,1,87,3,6,8,2,2,1,1,,1,6,1,,50,108291039
8,140,291,40,4,2,1,,,1,30,6,7,12,2,2,1,,,2,,,,,108291040
8,140,291,42,4,,1,,,1,28,6,7,7,2,2,3,,,1,4,2,,,108291042
8,140,291,42,8,,1,,,1,87,6,8,8,2,2,3,,,1,6,2,,,108291042
8,140,292,2,7,5,1,,,1,87,6,8,12,2,2,3,7,0,2,,,,,108292002
8,140,292,3,3,2,1,,,1,20,6,6,7,2,2,1,7,7,2,,,,,108292003
8,140,292,3,4,2,1,,,1,18,6,6,7,2,2,1,7,0,2,,,,,108292003
8,140,292,9,4,2,1,,,1,24,6,8,12,2,2,1,0,1,2,,,,,108292009
8,140,292,9,5,2,1,,,1,87,6,8,12,2,2,1,1,1,2,,,,,108292009
8,140,292,10,6,,1,,,1,30,6,6,6,2,2,2,0,0,1,0,2,,,108292010
8,140,292,11,3,2,1,,,1,87,6,8,10,2,2,1,4,0,2,,,,,108292011
8,140,292,11,4,2,1,,,1,36,6,10,14,2,2,1,0,2,2,,,,,108292011
8,140,292,12,9,,1,,,1,87,4,4,5,2,2,2,0,0,1,2,2,,,108292012
8,140,292,14,7,,1,,,1,30,2,3,4,2,2,2,0,0,1,0,2,,,108292014
8,140,292,14,9,,1,,,1,87,2,3,4,2,2,2,0,0,1,2,2,,,108292014
8,140,292,16,5,,1,,,2,32,6,6,12,2,2,1,0,0,1,0,2,,,108292016
8,140,292,16,6,,1,,,1,87,6,6,12,2,2,1,0,0,1,4,2,,,108292016
8,140,292,20,7,2,1,,,1,36,6,6,12,2,2,1,0,0,2,,,,,108292020
8,140,292,20,8,2,1,,,1,87,6,6,10,2,2,1,1,0,2,,,,,108292020
8,140,292,20,10,9,1,,,1,87,6,6,87,2,2,1,1,0,2,,,,,108292020
8,140,292,21,4,2,1,,,1,36,4,6,12,2,2,1,0,0,2,,,,,108292021
8,140,292,21,5,2,1,,,1,87,6,6,12,2,2,1,0,0,2,,,,,108292021
8,140,292,29,3,2,1,,,1,87,4,4,87,2,2,1,0,0,1,3,2,,,108292029
8,140,293,1,7,2,1,,,1,26,4,8,8,2,2,2,0,0,1,0,2,,,108293001
8,140,293,1,8,2,1,,,1,26,4,8,8,2,2,2,0,0,1,0,2,,,108293001
8,140,293,1,10,11,1,,,1,87,8,87,87,2,2,1,0,0,1,1,2,,,108293001
8,140,293,1,13,12,1,,,1,87,4,6,8,2,2,1,0,0,1,2,2,,,108293001
8,140,293,2,3,2,1,,,1,26,3,5,8,2,2,1,0,0,2,,,,,108293002
8,140,293,2,4,2,1,,,1,24,4,6,9,2,2,1,0,0,2,,,,,108293002
8,140,293,2,5,2,1,,,1,24,2,6,10,2,2,1,0,0,2,,,,,108293002
8,140,293,2,6,2,1,,,1,87,1,87,87,2,2,1,2,0,2,,,,,108293002
8,140,293,4,8,1,1,,,1,30,6,8,12,2,2,4,0,0,1,0,2,,,108293004
8,140,293,6,3,2,1,,,1,24,5,5,12,2,2,1,7,0,2,,,,,108293006
8,140,293,6,4,2,1,,,1,87,6,6,12,2,2,1,0,0,1,1,1,6,,108293006
8,140,293,7,5,2,1,,,1,28,1,6,6,2,2,5,3,3,2,,,,,108293007
8,140,293,7,6,2,1,,,1,28,1,6,6,2,2,5,1,1,2,,,,,108293007
8,140,293,7,7,2,1,,,1,87,87,87,87,2,2,1,0,0,2,,,,,108293007
8,140,293,7,11,8,1,,,1,26,1,6,6,2,2,5,4,4,2,,,,,108293007
8,140,293,7,12,8,1,,,1,87,1,6,6,2,2,1,2,1,2,,,,,108293007
8,140,293,8,4,2,1,,,1,28,1,6,6,2,2,1,5,5,2,,,,,108293008
8,140,293,8,5,2,1,,,1,87,1,87,87,2,2,1,5,5,2,,,,,108293008
8,140,293,9,6,2,1,,,1,24,6,8,11,2,2,1,1,1,2,,,,,108293009
8,140,293,9,7,2,1,,,1,87,4,6,9,2,2,1,2,0,2,,,,,108293009
8,140,293,9,8,2,1,,,1,87,4,6,9,2,2,1,2,0,2,,,,,108293009
8,140,293,9,10,2,1,,,1,22,6,9,12,2,2,2,1,2,2,,,,,108293009
8,140,293,11,6,2,1,,,1,87,4,6,9,2,2,1,1,0,2,,,,,108293011
8,140,293,11,10,7,1,,,1,87,5,9,10,2,,1,0,0,2,,,,,108293011
8,140,293,12,5,2,1,,,1,87,4,6,8,2,2,1,1,1,2,,,,,108293012
8,140,293,12,8,6,1,,,1,24,3,4,6,2,2,1,1,1,2,,,,,108293012
8,140,293,12,9,6,1,,,1,87,87,87,87,2,2,1,2,0,2,,,,,108293012
8,140,293,13,6,2,1,,,1,24,6,9,12,2,2,1,0,0,2,,,,,108293013
8,140,293,13,7,2,1,,,1,87,6,8,12,2,2,1,1,1,2,,,,,108293013
8,140,293,13,9,8,1,,,1,87,87,87,87,2,2,1,0,0,2,,,,,108293013
8,140,293,17,8,2,1,,,1,30,1,2,4,2,2,1,7,0,2,,,,,108293017
8,140,293,17,9,2,1,,,1,87,1,2,87,2,2,1,0,0,2,,,,,108293017
8,140,293,18,4,,1,,,1,24,4,5,6,2,2,2,0,0,2,,,,,108293018
8,140,293,18,5,,1,,,1,87,3,87,87,2,2,1,0,0,2,,,,,108293018
8,141,294,2,4,2,1,,,1,87,6,6,6,2,2,1,7,,1,7,1,5,,108294002
8,141,294,4,4,,1,,,1,27,6,7,8,2,2,6,7,7,1,2,2,,,108294004
8,141,294,4,5,,1,,,1,87,6,7,8,2,2,6,7,7,1,5,2,,,108294004
8,141,294,4,9,,1,,,1,28,6,7,8,2,2,1,,,1,,2,,,108294004
8,141,294,4,10,,1,,,1,87,87,87,87,2,2,1,,,1,3,2,,,108294004
8,141,294,5,4,2,1,,,1,87,6,8,10,2,2,1,3,,2,,,,,108294005
8,141,294,5,8,5,1,,,1,29,6,7,8,2,2,1,,,2,,,,,108294005
8,141,294,5,9,5,1,,,1,87,6,7,87,2,2,1,2,,2,,,,,108294005
8,141,294,6,4,2,1,,,1,27,6,7,12,2,2,1,,,2,,,,,108294006
8,141,294,6,5,2,1,,,1,87,87,87,87,2,1,1,7,7,2,,,,,108294006
8,141,294,8,5,,1,,,1,30,6,8,10,2,2,1,,,2,,,,,108294008
8,141,294,8,8,,1,,,1,25,6,8,10,2,2,1,,,2,,,,,108294008
8,141,294,8,11,,1,,,1,28,6,8,10,2,2,1,,,2,,,,,108294008
8,141,294,10,9,,1,,,1,28,6,6,8,2,2,1,2,,2,,,,,108294010
8,141,294,11,5,4,1,,,1,25,7,8,15,2,2,1,1,,2,,,,,108294011
8,141,294,11,6,4,1,,,1,87,6,8,10,2,2,1,1,,2,,,,,108294011
8,141,294,12,3,2,1,,,1,36,6,9,12,2,2,1,,,2,,,,,108294012
8,141,294,12,5,4,1,,,1,87,6,8,87,2,2,1,1,,2,,,,,108294012
8,141,294,13,4,2,1,,,1,87,6,7,10,2,2,1,4,,2,,,,,108294013
8,141,294,13,7,5,1,,,1,87,6,7,10,2,2,1,1,,2,,,,,108294013
8,141,294,14,6,3,1,,,1,87,6,6,13,2,2,1,3,,1,1,1,10,,108294014
8,141,294,15,5,4,1,,,1,36,6,6,8,2,2,1,7,7,1,1,1,10,,108294015
8,9,295,5,7,6,1,,,1,87,3,87,,2,2,1,0,0,2,,,,,108295005
8,9,295,5,8,6,1,,,1,24,6,24,24,2,2,1,0,0,2,,,,,108295005
8,9,295,6,5,2,1,,,1,26,6,8,24,2,2,1,0,0,1,2,1,20,0,108295006
8,9,295,6,6,2,1,,,1,87,87,87,87,2,2,1,0,0,1,1,1,5,0,108295006
8,9,295,8,4,,1,,,1,20,1,6,12,2,2,3,0,0,1,12,2,,,108295008
8,9,295,8,6,,1,,,1,20,1,6,12,2,2,3,0,0,1,12,2,,,108295008
8,9,295,11,3,,1,,,2,26,6,6,12,2,2,3,0,0,1,12,2,,,108295011
8,9,295,12,5,2,1,,,1,87,3,3,12,2,2,1,0,0,1,2,1,12,,108295012
8,9,295,13,6,2,1,,,1,87,6,87,87,2,2,1,0,0,1,2,2,,,108295013
8,9,295,15,5,,1,,,1,87,6,6,13,2,,1,0,0,1,12,2,,,108295015
8,9,295,22,8,6,1,,,1,20,6,6,7,2,2,1,0,0,1,1,1,17,0,108295022
8,9,295,22,9,6,1,,,1,87,87,87,87,2,2,1,0,0,,1,1,13,0,108295022
8,9,295,23,5,2,2,4,,1,29,6,7,8,2,2,1,0,0,2,,,,,108295023
8,9,295,23,6,2,2,2,,1,87,6,7,8,2,2,1,0,0,1,1,1,7,,108295023
8,9,295,25,3,,1,,,1,87,6,8,12,2,2,3,0,0,1,12,2,,,108295025
5,82,296,1,6,3,1,,,1,2,6,6,18,2,2,1,,,2,,,,,108296001
5,82,296,5,3,2,1,,,1,87,6,6,6,2,2,1,3,,1,2,1,6,,108296005
5,82,296,29,8,3,1,,,1,38,6,12,18,2,2,1,,,1,1,1,13,,108296029
5,82,296,29,9,3,1,,,1,87,87,87,87,2,2,1,,,2,,,,,108296029
5,82,296,34,3,2,1,,,1,30,6,6,7,2,2,1,,,1,11,,,,108296034
5,82,296,34,4,2,1,,,1,87,87,87,87,2,2,1,,,1,3,,,,108296034
5,82,296,45,6,2,1,,,1,24,6,6,10,2,2,1,,,1,12,2,,,108296045
5,82,296,58,3,1,1,,,1,87,5,6,6,2,2,2,,,1,4,2,,,108296058
5,82,296,62,4,2,1,,,1,19,6,10,12,2,2,1,,,2,,,,,108296062
5,82,296,62,5,2,1,,,1,87,6,9,11,2,2,1,,,2,,,,,108296062
5,82,296,73,10,2,1,,,1,29,6,7,14,2,2,1,,,1,2,1,13,50,108296073
8,9,297,4,3,,1,,,2,28,6,8,12,2,2,3,,,2,,,,,108297004
8,9,297,4,4,,1,,,1,87,87,87,87,2,2,2,,,1,3,2,,,108297004
8,9,297,6,6,4,1,,,1,27,6,6,24,2,2,1,7,,2,,,,,108297006
8,9,297,6,7,4,1,,,1,27,6,6,24,2,2,1,7,,2,,,,,108297006
8,9,297,10,8,1,1,,,1,17,3,12,1,2,2,7,,,2,,,,,108297010
8,9,297,13,6,4,1,,,1,87,6,8,13,2,2,1,,,1,2,1,14,0,108297013
8,9,297,15,4,2,1,,,1,31,6,8,8,2,2,1,7,,1,1,1,15,0,108297015
8,9,297,15,5,2,1,,,1,87,6,8,8,2,2,1,7,,2,,,,,108297015
8,9,297,22,7,8,1,,,1,29,6,6,12,2,2,5,,,2,,,,,108297022
8,9,297,23,6,3,1,,,1,26,7,7,7,2,2,1,1,,2,,,,,108297023
8,9,297,23,7,2,1,,,1,87,7,7,7,2,2,1,,,1,6,1,0,50,108297023
8,9,297,23,8,2,1,,,1,87,6,7,7,2,2,1,2,,2,,,,,108297023
8,9,297,28,3,,1,,,1,87,6,6,8,2,2,1,,,1,12,2,,,108297028
8,9,297,28,4,,1,,,2,24,6,6,8,2,2,1,,2,2,,,,,108297028
8,9,297,28,5,,1,,,1,87,6,87,87,2,2,3,,,1,8,2,,,108297028
8,9,297,28,6,,1,,,2,24,6,12,8,2,2,1,,2,2,12,2,,,108297028
8,9,297,29,5,2,1,,,1,24,6,8,8,2,2,3,,,1,,2,,,108297029
8,9,297,29,6,2,1,,,1,87,6,8,8,2,2,3,,,1,10,2,,,108297029
8,9,297,29,8,7,1,,,1,24,6,6,8,2,2,3,,,1,10,2,,,108297029
8,9,297,29,12,10,1,,,1,87,6,7,7,2,2,3,,,1,6,2,,,108297029
8,9,297,36,5,,1,,,1,25,6,8,18,2,2,1,1,4,1,10,1,0,50,108297036
8,9,297,40,4,2,1,,,1,87,6,8,13,2,2,1,,,1,12,2,,,108297040
8,9,297,42,8,2,1,,,1,22,6,8,12,2,2,3,,,2,,,,,108297042
8,9,297,46,7,2,1,,,1,31,6,12,12,2,2,1,,1,1,1,2,,,108297046
8,9,297,46,8,2,1,,,1,87,6,87,87,2,2,1,,,1,1,1,,,108297046
8,9,297,46,14,10,1,,,1,36,3,6,12,2,2,1,,,2,,,,,108297046
8,9,297,52,3,2,1,,,1,24,6,6,8,2,2,3,,,2,,,,,108297052
8,9,297,52,10,4,1,,,1,24,6,4,8,2,2,3,,,2,,,,,108297052
8,9,297,52,11,4,1,,,1,24,6,4,8,2,2,3,,,2,,,,,108297052
8,9,297,52,12,2,1,,,1,24,6,5,8,2,2,3,,,2,,,,,108297052
8,9,297,52,13,4,1,,,1,24,6,6,8,2,2,3,,,2,,,,,108297052
8,9,297,52,14,,1,,,1,87,6,87,87,2,2,3,,,1,4,2,,,108297052
8,9,297,59,8,8,1,,,1,30,1,4,7,2,2,1,,,2,,,,,108297059
8,148,298,9,10,7,1,,,1,36,6,6,12,2,1,6,7,0,1,1,2,,,108298009
8,148,298,16,3,2,1,,,1,24,6,6,12,2,2,3,7,1,1,9,2,,,108298016
8,148,298,19,3,2,1,,,1,36,3,4,1,2,2,1,0,0,1,10,1,10,,108298019
8,148,298,19,4,2,1,,,1,87,87,87,87,2,2,1,0,0,2,,,,,108298019
8,148,298,24,8,5,1,,,1,22,6,8,10,2,2,1,7,7,1,6,2,,,108298024
8,148,298,24,9,1,1,,,1,24,6,6,12,2,2,2,7,7,2,,,,,108298024
8,148,298,26,4,2,1,,,1,24,6,6,12,2,2,1,0,0,2,,,,,108298026
8,10,299,121,3,2,1,,,1,24,6,6,24,2,2,1,0,0,2,,,,,108299121
8,10,299,134,3,2,1,,,1,87,1,2,87,2,2,1,0,0,1,3,2,,,108299134
8,148,300,3,3,2,1,,,1,24,6,4,12,2,2,1,,,2,,,,,108300003
8,148,300,7,3,2,1,,,1,24,3,6,6,2,2,1,,,2,,,,,108300007
8,148,300,17,3,2,1,,,1,87,87,87,87,2,2,1,1,,1,1,1,2,,108300017
8,148,300,30,4,2,1,,,1,87,1,6,6,2,2,1,,,1,7,2,,,108300030
8,148,300,34,6,2,1,,,1,19,1,3,12,2,2,1,5,,2,,,,,108300034
8,148,300,34,7,2,1,,,1,18,1,3,12,2,2,1,5,,2,,,,,108300034
8,148,300,37,9,,1,,,1,,,,,2,2,6,,,2,,,,,108300037
8,10,301,1,6,2,1,,,1,24,6,12,12,2,,1,2,2,2,,,,,108301001
8,10,301,1,7,2,1,,,1,87,87,87,87,2,,1,,,2,,,,,108301001
8,10,301,2,6,2,1,,,1,87,6,8,12,2,,1,2,,2,,,,,108301002
8,148,302,2,3,2,1,,,1,87,6,6,6,2,2,,0,0,1,1,2,,,108302002
8,148,302,12,3,1,2,4,,1,21,3,6,21,2,2,4,1,0,2,,,,,108302012
8,148,302,20,3,2,1,,,2,,2,6,14,2,2,1,0,0,1,2,2,,,108302020
8,148,302,28,4,1,2,3,,1,24,3,3,20,2,2,3,2,0,2,,,,,108302028
8,148,302,38,6,2,1,,,1,19,3,6,10,2,2,3,0,0,1,2,2,,,108302038
8,148,302,41,4,2,1,,,1,24,4,6,19,2,2,1,0,0,1,3,2,,,108302041
8,10,303,11,5,2,1,,,1,18,0,6,8,2,,1,8,7,2,,,,,108303011
8,10,303,11,6,2,1,,,1,87,6,8,12,2,,1,4,2,2,,,,,108303011
8,10,303,14,9,2,1,,,1,87,6,8,10,2,2,1,2,0,2,,,,,108303014
8,10,303,16,4,2,1,,,1,24,6,,12,2,,1,0,3,2,,,,,108303016
8,10,303,16,5,2,1,,,1,87,6,14,10,2,,1,3,2,2,,,,,108303016
8,10,303,16,7,6,1,,,1,18,3,12,8,2,,1,3,0,2,,,,,108303016
8,10,303,21,9,2,1,,,1,87,3,4,87,2,,1,2,0,2,,,,,108303021
8,10,303,29,7,2,1,,,1,87,6,7,12,1,,1,1,0,1,2,2,,,108303029
8,10,303,39,3,2,1,,,1,87,6,8,12,2,2,1,0,0,2,,,,,108303039
8,10,303,42,6,,1,,,1,34,3,6,7,2,,1,4,0,2,,,,,108303042
8,10,303,42,12,7,1,,,1,87,3,6,87,2,,1,3,0,2,,,,,108303042
8,10,304,10,4,2,1,,,1,24,6,8,7,2,2,1,4,5,1,1,2,,,108304010
8,10,304,10,5,2,1,,,1,87,6,8,7,2,2,1,3,0,1,2,1,100,,108304010
8,10,304,19,3,2,1,,,1,24,6,6,6,2,2,1,0,0,1,3,2,,,108304019
8,10,304,37,3,2,1,,,1,24,1,1,6,2,2,1,,2,2,,,,,108304037
8,10,304,42,6,4,1,,,2,12,6,12,4,2,2,1,0,7,2,,,,,108304042
8,10,304,42,7,4,1,,,1,87,87,87,87,2,2,1,0,0,1,4,2,,,108304042
8,10,305,3,6,2,1,,,1,87,6,6,6,2,2,1,,,1,12,2,,,108305003
8,10,305,26,5,2,1,,,1,24,6,6,7,2,2,1,,,2,,,,,108305026
8,10,305,26,6,2,1,,,1,87,6,6,7,2,2,1,,,1,12,2,,,108305026
8,10,305,30,4,2,1,,,1,24,6,6,6,2,2,1,,,1,6,2,,,108305030
8,10,305,35,3,2,1,,,1,6,,2,6,2,2,3,,,2,,,,,108305035
8,10,305,35,4,2,1,,,1,87,,2,5,2,2,3,,,1,12,2,,,108305035
8,10,305,39,7,2,1,,,1,18,6,6,6,2,2,1,,,2,,,,,108305039
8,10,305,39,10,8,1,,,1,18,6,6,,2,2,1,,,2,,,,,108305039
8,10,305,42,7,2,1,,,1,24,9,9,12,2,2,1,,,2,,,,,108305042
8,10,305,44,3,2,1,,,1,6,6,7,7,2,2,1,,3,2,,,,,108305044
8,10,305,48,5,2,1,,,1,87,6,6,6,2,2,1,,,1,12,2,,,108305048
8,10,305,51,4,2,1,,,1,24,6,6,12,2,2,1,,,1,6,2,,,108305051
8,10,305,59,3,4,1,,,1,87,6,6,6,2,2,1,,,2,,,,,108305059
8,149,306,2,7,2,1,,,1,87,6,6,12,2,2,,4,4,2,,2,,,108306002
8,149,306,5,5,2,1,,,1,87,6,7,6,2,2,1,1,2,1,2,1,4,,108306005
8,149,306,8,7,2,1,,,1,87,1,1,87,2,2,1,,,2,,,,,108306008
8,149,306,21,4,2,1,,,1,29,6,1,14,2,2,1,3,,2,,,,,108306021
8,149,306,21,5,2,1,,,1,19,6,1,12,2,2,1,3,,2,,,,,108306021
8,149,306,23,5,4,1,,,1,87,2,1,7,2,2,1,,,1,1,2,,,108306023
8,149,306,24,5,4,1,,,1,30,6,7,17,2,2,1,,,1,1,2,,,108306024
8,149,306,24,13,12,1,,,1,87,6,2,87,2,2,1,,,1,3,2,,,108306024
8,149,306,25,6,2,1,,,1,36,1,2,6,2,2,3,4,4,2,,,,,108306025
8,149,306,27,8,3,1,,,1,29,3,3,24,2,2,1,4,4,1,1,2,,,108306027
8,149,306,28,5,2,1,,,,,,,,,,,1,,1,1,2,,,108306028
8,149,306,28,9,6,1,,,1,87,6,7,10,2,2,1,,,,,,,,108306028
8,149,306,28,11,10,1,,,1,87,87,1,87,2,2,1,,,2,,,,,108306028
