"id1","id2","id3","id4","otrans_no","s3biii_26","s3biii_27ii","s3biii_28","s3biii_29","s3biii_31ii","s3biii_32","s3biii_33","s3biii_33_1","s3biii_33_2","s3biii_33_3","s3biii_33_4","s3biii_33_5","s3biii_34i","s3biii_34ii","s3biii_35i","s3biii_35ii","s3biii_36i","s3biii_36ii","s3biii_37","hhno"
6,89,191,34,1,2,,1,88,,3,"1,5,6",1,5,6,,,150,0,60,0,0,0,4,106191034
6,89,191,59,1,1,,2,,,5,"1",1,,,,,10,0,12,0,0,0,3,106191059
6,89,191,59,2,1,,2,,,5,"1",1,,,,,20,0,14,0,0,0,3,106191059
6,89,191,59,3,1,,2,,,5,"1",1,,,,,10,0,8,0,0,0,3,106191059
6,89,191,65,1,1,,2,,,5,"1",1,,,,,10,0,10,0,0,0,3,106191065
6,89,191,65,3,1,,2,,,5,"1",1,,,,,20,0,10,0,0,0,3,106191065
6,89,191,65,2,1,,2,,,5,"1",1,,,,,12,0,12,0,0,0,3,106191065
6,89,191,101,1,1,1,1,1,,3,"1,3,5,6",1,3,5,6,,800,0,1000,0,0,0,3,106191101
6,89,192,28,1,1,,1,,,2,"1",1,,,,,200,0,500,0,0,0,3,106192028
6,89,192,32,1,2,,1,3,33,5,"1",1,,,,,500,0,50,0,40,0,3,106192032
6,89,192,50,2,1,,1,17,,5,"1",1,,,,,80,0,6,0,6,0,4,106192050
6,89,192,50,1,1,,1,9,,5,"1",1,,,,,300,0,12,0,14,0,3,106192050
6,84,193,28,1,1,1,1,1,-8,3,"1,5,6",1,5,6,,,600,0,0,0,0,0,3,106193028
6,84,193,120,1,1,8,1,8,8,3,"5",5,,,,,600,0,0,0,0,0,1,106193120
6,84,193,122,1,1,2,1,1,,2,"1,6",1,6,,,,800,0,0,0,0,0,7,106193122
6,93,194,7,1,1,,1,88,,4,"1,6",1,6,,,,100,0,0,0,0,0,4,106194007
6,93,194,18,3,1,4,1,4,,3,"1,2,6",1,2,6,,,720,0,0,0,0,0,4,106194018
6,93,194,18,2,1,9,1,9,,3,"1,5,6",1,5,6,,,100,0,0,0,0,0,4,106194018
6,93,194,18,1,1,3,1,3,,3,"1,5,6",1,5,6,,,100,0,0,0,0,0,1,106194018
6,93,194,18,4,1,8,1,8,,3,"1,5,6",1,5,6,,,750,0,0,0,0,0,4,106194018
6,93,194,35,3,1,,,88,,2,"1",1,,,,,600,0,100,0,0,0,4,106194035
6,93,194,35,2,1,,,88,,2,"1",1,,,,,600,0,100,0,0,0,4,106194035
6,93,194,35,1,1,,,88,,3,"1,6",1,6,,,,800,0,100,0,75,0,4,106194035
6,93,194,45,1,1,,1,88,,5,"6",6,,,,,100,0,4,0,0,0,3,106194045
6,93,194,57,1,1,,1,6,,4,"1,2,6",1,2,6,,,30,0,20,0,0,0,3,106194057
6,100,197,1,2,1,,1,2,,2,"1",1,,,,,50,0,70,0,20,0,3,106197001
6,100,197,1,5,1,,1,5,,2,"1",1,,,,,30,0,40,0,20,0,3,106197001
6,100,197,1,3,1,,1,3,,2,"1",1,,,,,50,0,40,0,20,0,3,106197001
6,100,197,1,1,1,,1,1,,2,"1",1,,,,,50,0,70,0,20,0,3,106197001
6,100,197,1,4,1,,1,4,,2,"1",1,,,,,30,0,40,0,20,0,3,106197001
6,100,197,15,3,1,,1,7,,1,"5",5,,,,,600,0,0,0,50,0,3,106197015
6,100,197,15,1,1,,1,2,,1,"3",3,,,,,400,0,0,0,0,0,3,106197015
6,100,197,15,4,1,,1,8,,1,"5",5,,,,,600,0,0,0,50,0,3,106197015
6,100,197,15,2,1,,1,6,,1,"3",3,,,,,400,0,0,0,0,0,3,106197015
6,100,197,18,1,1,,1,88,,5,"5",5,,,,,50,0,0,0,0,0,4,106197018
6,100,197,18,2,1,,1,88,,5,"3",3,,,,,30,0,0,0,0,0,4,106197018
6,100,197,18,3,1,,1,88,,5,"1",1,,,,,30,0,0,0,0,0,4,106197018
6,100,197,22,1,1,,1,88,,1,"1,6",1,6,,,,50,0,0,0,0,0,3,106197022
6,100,197,25,1,2,,1,88,,5,"5",5,,,,,50,0,0,0,0,0,3,106197025
6,100,197,40,3,2,,1,15,,5,"1",1,,,,,50,0,20,0,0,0,3,106197040
6,100,197,40,1,2,,1,13,,5,"1",1,,,,,50,0,30,0,0,0,3,106197040
6,100,197,40,2,2,,1,14,,5,"1",1,,,,,30,0,30,0,0,0,3,106197040
6,100,197,41,2,1,,1,88,,2,"1",1,,,,,250,0,0,0,0,0,3,106197041
6,100,197,41,1,1,,1,88,,2,"1",1,,,,,300,0,0,0,0,0,3,106197041
6,100,198,29,2,1,,1,4,,5,"6",6,,,,,500,0,0,0,0,0,3,106198029
6,100,198,29,4,1,,2,,,5,"5",5,,,,,600,0,0,0,0,0,3,106198029
6,100,198,29,1,1,,1,3,,5,"6",6,,,,,400,0,0,0,0,0,3,106198029
6,100,198,29,3,1,,2,,,5,"5",5,,,,,600,0,0,0,0,0,3,106198029
6,100,198,40,2,1,,1,1,,5,"1,3",1,3,,,,50,0,0,0,0,0,3,106198040
6,100,198,40,1,1,,1,3,,2,"1,5",1,5,,,,240,0,0,0,0,0,4,106198040
6,100,198,58,1,1,,1,4,5,1,"1",1,,,,,150,0,0,0,0,0,3,106198058
6,100,198,58,2,1,,1,2,5,1,"1",1,,,,,250,0,0,0,0,0,3,106198058
6,100,198,71,2,1,,2,,,5,"6",6,,,,,200,0,0,0,0,0,3,106198071
6,100,198,71,1,1,,2,,,5,"1",1,,,,,150,0,0,0,0,0,3,106198071
6,100,198,79,2,1,,1,2,,5,"1,5",1,5,,,,165,0,50,0,50,0,4,106198079
6,100,198,79,1,1,,1,1,,5,"1,5",1,5,,,,165,0,50,0,50,0,4,106198079
6,100,198,96,1,1,,2,,,5,"1",1,,,,,40,0,0,0,0,0,4,106198096
6,100,198,117,2,1,,1,2,,2,"1,5",1,5,,,,120,0,0,0,30,0,4,106198117
6,100,198,117,1,1,,1,1,,2,"1,5",1,5,,,,120,0,0,0,50,0,4,106198117
6,100,198,133,1,1,,1,1,,5,"1,5",1,5,,,,40,0,10,0,0,0,4,106198133
6,100,198,133,2,1,,1,3,,5,"1",1,,,,,45,0,20,0,0,0,4,106198133
6,100,198,141,3,1,4,,,,5,"5",5,,,,,120,0,0,0,0,0,3,106198141
6,100,198,141,2,1,,1,10,,5,"1",1,,,,,100,0,0,0,0,0,4,106198141
6,100,198,141,1,1,,2,,,5,"1",1,,,,,50,0,0,0,0,0,4,106198141
6,100,198,143,1,1,,1,2,,5,"1,6",1,6,,,,200,0,0,0,0,0,4,106198143
6,100,198,152,3,1,4,,,,5,"1,5",1,5,,,,120,0,0,0,0,0,3,106198152
6,100,198,152,1,1,,1,3,,5,"1,3",1,3,,,,50,0,0,0,0,0,4,106198152
6,100,198,152,4,1,3,,,,5,"1",1,,,,,80,0,0,0,0,0,4,106198152
6,100,198,152,5,1,,1,4,,5,"1,9",1,9,,,,50,0,0,0,0,0,4,106198152
6,100,198,152,2,1,5,,,,5,"1,5",1,5,,,,60,0,0,0,0,0,4,106198152
6,96,199,14,1,1,,1,,,5,"1,5",1,5,,,,600,0,240,0,0,0,3,106199014
6,96,199,15,1,1,,1,88,,3,"1",1,,,,,320,0,0,0,30,0,4,106199015
6,96,199,19,2,1,2,,,,5,"1,5,6",1,5,6,,,5000,0,0,0,0,0,3,106199019
6,96,199,19,1,1,,1,88,,5,"1,5,6",1,5,6,,,3000,0,0,0,0,0,3,106199019
6,96,199,27,2,1,,1,7,,5,"1,5",1,5,,,,800,0,0,0,0,0,3,106199027
6,96,199,27,1,1,,1,1,,5,"1,5",1,5,,,,600,0,0,0,0,0,3,106199027
6,99,200,39,1,1,,1,88,,5,"1",1,,,,,120,0,0,0,0,0,4,106200039
6,99,200,39,2,1,,1,7,,5,"1",1,,,,,30,0,0,0,0,0,4,106200039
6,99,200,39,3,1,,1,1,,5,"1",1,,,,,20,0,0,0,0,0,4,106200039
6,99,200,51,1,1,,2,,,2,"1,5",1,5,,,,700,0,0,0,0,0,3,106200051
6,99,200,51,2,1,,2,,,2,"1,5",1,5,,,,500,0,0,0,0,0,3,106200051
6,99,200,60,1,1,,1,88,,5,"1",1,,,,,150,0,0,0,0,0,3,106200060
6,99,200,65,3,1,,1,5,,5,"1",1,,,,,10,0,0,0,0,0,4,106200065
6,99,200,65,1,1,,1,3,,5,"1,3",1,3,,,,50,0,0,0,0,0,4,106200065
6,99,200,65,4,1,,1,6,,5,"1",1,,,,,15,0,0,0,0,0,4,106200065
6,99,200,65,2,1,,1,4,,5,"1",1,,,,,20,0,0,0,0,0,4,106200065
6,102,201,3,1,1,,1,88,,2,"1,5",1,5,,,,1200,0,0,0,0,0,1,106201003
6,102,201,5,1,1,,1,88,,5,"1",1,,,,,350,0,0,0,0,0,4,106201005
6,102,201,6,1,1,,1,88,,2,"1,5",1,5,,,,2400,0,0,0,0,0,1,106201006
6,102,201,8,1,1,,1,1,,5,"1",1,,,,,80,0,0,0,0,0,4,106201008
6,102,201,8,2,1,,1,2,,5,"1",1,,,,,60,0,0,0,0,0,4,106201008
6,102,201,10,1,1,,2,,,5,"1",1,,,,,80,0,0,0,0,0,4,106201010
6,102,201,23,1,1,,2,,,5,"1,2,6",1,2,6,,,112,0,50,0,50,0,3,106201023
6,10,202,12,1,1,,1,88,,5,"1,5,6",1,5,6,,,100,0,0,0,100,0,4,106202012
6,10,202,63,1,1,,2,,-8,2,"1",1,,,,,150,0,50,0,200,0,3,106202063
6,10,202,64,1,1,,1,88,-8,2,"1,2,6",1,2,6,,,500,0,0,0,0,0,3,106202064
6,10,203,2,1,1,,2,,,2,"1,2,6",1,2,6,,,650,0,115,0,125,0,3,106203002
6,10,203,16,1,1,2,2,,,1,"5",5,,,,,360,0,0,0,0,0,3,106203016
6,10,203,52,3,1,,2,88,,5,"1,3",1,3,,,,60,0,0,0,0,0,3,106203052
6,10,203,52,1,1,,1,88,,5,"1,3,6",1,3,6,,,2000,0,0,0,0,0,3,106203052
6,10,203,52,2,1,,2,88,,5,"3",3,,,,,150,0,0,0,0,0,3,106203052
6,10,203,70,1,1,1,1,88,,2,"1,5",1,5,,,,200,0,100,0,50,0,4,106203070
6,10,204,3,1,1,,2,,,1,"1,2,4",1,2,4,,,240,0,10,0,20,0,3,106204003
6,10,204,16,1,1,,1,88,-8,2,"1,6",1,6,,,,200,0,50,0,50,0,4,106204016
6,10,204,29,2,1,,2,,,5,"3,6,8",3,6,8,,,50,0,0,0,0,0,4,106204029
6,10,204,29,1,1,,1,88,,5,"1,6,8",1,6,8,,,200,0,0,0,0,0,4,106204029
6,10,204,46,1,1,,1,,,5,"5",5,,,,,90,0,0,0,0,0,4,106204046
6,99,206,2,1,1,,1,88,,1,"1,5",1,5,,,,500,0,0,0,0,0,3,106206002
6,99,206,6,2,1,4,1,4,,5,"5",5,,,,,600,0,0,0,0,0,3,106206006
6,99,206,6,1,1,3,1,3,,5,"5",5,,,,,800,0,0,0,0,0,3,106206006
6,99,206,14,1,1,,1,88,,1,"1",1,,,,,1040,0,0,0,0,0,3,106206014
6,99,206,23,1,1,,1,88,,1,,,,,,,2000,0,0,0,0,0,3,106206023
6,99,206,26,1,1,,1,88,,1,"1,5",1,5,,,,900,0,0,0,0,0,3,106206026
6,99,206,34,2,1,,1,88,,2,"1,5",1,5,,,,600,0,0,0,0,0,3,106206034
6,99,206,34,1,1,,1,88,,2,"1,5",1,5,,,,700,0,0,0,0,0,3,106206034
6,99,206,40,1,1,,1,88,,1,"1",1,,,,,1095,0,0,0,0,0,3,106206040
6,99,206,44,1,1,,1,88,,2,"1",1,,,,,20,0,0,0,0,0,3,106206044
6,102,207,20,1,1,,1,2,,5,"1,6",1,6,,,,100,0,0,0,0,0,4,106207020
6,102,207,27,1,1,,1,2,,5,"1,6",1,6,,,,500,0,0,0,0,0,4,106207027
6,102,207,32,1,1,,2,,,5,"1,5",1,5,,,,350,0,0,0,0,0,3,106207032
6,102,207,32,2,1,,1,4,,5,"1,3",1,3,,,,300,0,0,0,0,0,4,106207032
6,102,207,33,1,1,,1,2,,5,"1,6",1,6,,,,150,0,0,0,0,0,3,106207033
6,102,207,38,2,1,,1,9,,5,"1,5",1,5,,,,200,0,0,0,0,0,4,106207038
6,102,207,38,1,1,,1,8,,5,"1,2,6",1,2,6,,,700,0,0,0,0,0,4,106207038
6,102,207,38,5,1,,1,17,,5,"1,9",1,9,,,,20,0,40,0,0,0,4,106207038
6,102,207,38,4,1,,1,15,,5,"1,3,6",1,3,6,,,20,0,30,0,0,0,4,106207038
6,102,207,38,3,1,,1,12,,5,"1,5",1,5,,,,200,0,0,0,0,0,4,106207038
6,102,207,39,2,1,,1,14,,5,"1",1,,,,,300,0,0,0,0,0,4,106207039
6,102,207,39,1,1,,1,2,,5,"1,6",1,6,,,,500,0,0,0,0,0,4,106207039
6,102,207,54,1,1,,1,3,,5,"1,5",1,5,,,,100,0,0,0,0,0,3,106207054
6,102,208,18,1,1,1,1,1,,2,"1,5",1,5,,,,500,0,100,0,50,0,1,106208018
6,102,208,18,3,1,3,1,3,,2,"1,5",1,5,,,,500,0,100,0,50,0,1,106208018
6,102,208,18,2,1,2,1,2,,2,"1,5",1,5,,,,500,0,100,0,50,0,1,106208018
6,102,208,21,1,1,,1,1,,2,"1,5,6",1,5,6,,,480,0,200,0,100,0,3,106208021
6,102,208,40,1,1,,1,1,,5,"1,6",1,6,,,,0,0,0,0,150,0,3,106208040
6,102,208,47,2,1,,1,3,,2,"1,5",1,5,,,,180,0,100,0,20,0,3,106208047
6,102,208,47,1,1,,1,2,,2,"1,5",1,5,,,,180,0,100,0,20,0,3,106208047
6,102,209,14,1,1,4,,,,2,"1,5",1,5,,,,900,0,200,0,40,0,3,106209014
6,102,209,44,1,1,,1,88,,5,"1",1,,,,,50,0,0,0,0,0,3,106209044
6,102,210,3,1,1,,2,,,1,"1,6,8",1,6,8,,,1040,0,0,0,0,0,3,106210003
6,102,210,15,2,1,,1,6,,1,"1",1,,,,,260,0,0,0,0,0,3,106210015
6,102,210,15,1,1,,1,3,,2,"1,6",1,6,,,,600,0,0,0,30,0,4,106210015
6,102,210,16,1,1,,1,2,,5,"1,6,8",1,6,8,,,250,0,0,0,0,0,4,106210016
6,102,210,17,1,1,,1,2,,5,"1,6",1,6,,,,80,0,0,0,0,0,4,106210017
6,102,210,46,1,1,,1,2,,5,"1,9",1,9,,,,100,0,0,0,0,0,3,106210046
6,102,210,98,1,1,,1,6,,5,"1,6",1,6,,,,350,0,0,0,0,0,3,106210098
6,102,210,103,1,1,,1,7,,5,"1,8,9",1,8,9,,,80,0,0,0,130,0,3,106210103
6,102,210,120,1,1,,1,88,,5,"1,8",1,8,,,,100,0,0,0,60,0,4,106210120
6,102,210,120,2,1,,1,4,,5,"1",1,,,,,60,0,0,0,0,0,4,106210120
6,10,211,2,1,2,,1,88,,2,"1,6",1,6,,,,280,0,300,0,100,0,3,106211002
6,10,211,19,1,1,,1,88,,2,"1,4,5",1,4,5,,,1800,0,0,0,0,0,1,106211019
6,10,211,21,1,1,,1,88,,5,"5",5,,,,,300,0,0,0,0,0,2,106211021
6,10,211,37,1,1,,1,88,,2,"1,4,6",1,4,6,,,360,0,0,0,0,0,3,106211037
6,10,211,47,1,1,,1,88,,5,"1,6",1,6,,,,704,0,504,0,50,0,3,106211047
6,10,211,76,1,1,,1,88,,5,"1,5",1,5,,,,0,0,0,0,0,0,3,106211076
6,102,212,8,1,1,,1,88,,5,"8",8,,,,,0,0,0,0,50,0,4,106212008
6,102,212,14,2,1,,1,88,,5,"5",5,,,,,0,0,0,0,15,0,4,106212014
6,102,212,14,1,1,,1,88,,5,"8",8,,,,,0,0,0,0,20,0,4,106212014
6,102,212,22,1,1,,1,88,,2,"1,3,6",1,3,6,,,1200,0,0,0,0,0,3,106212022
6,102,212,30,1,1,,1,2,,5,"1,6,8",1,6,8,,,1500,0,0,0,0,0,4,106212030
6,102,212,34,1,1,,1,88,-8,2,"1,3,6",1,3,6,,,600,0,0,0,0,0,3,106212034
6,102,212,34,2,1,,2,88,-8,5,"3",3,,,,,200,0,0,0,0,0,4,106212034
6,102,212,35,1,1,,1,88,,5,"1,6",1,6,,,,0,0,500,0,0,0,4,106212035
6,10,213,3,1,1,,1,3,-8,5,"1,6",1,6,,,,50,0,0,0,0,0,4,106213003
6,10,213,3,2,1,,1,1,-8,2,"1,5",1,5,,,,300,0,0,0,0,0,4,106213003
6,10,213,5,1,1,,2,,-8,2,"1,3,6",1,3,6,,,1200,0,500,0,50,0,3,106213005
6,10,213,8,1,1,,2,88,-8,1,"1,4,6",1,4,6,,,500,0,500,0,840,0,3,106213008
6,10,213,24,1,1,,1,88,-8,1,"1",1,,,,,100,0,100,0,10,0,3,106213024
6,10,213,24,2,1,,1,88,-8,1,"1",1,,,,,100,0,100,0,10,0,3,106213024
6,10,213,25,1,1,,1,88,-8,5,"1,2,6",1,2,6,,,100,0,60,0,10,0,4,106213025
6,10,213,27,1,1,,1,88,-8,2,"1,5",1,5,,,,700,0,200,0,50,0,1,106213027
6,10,213,34,2,1,4,1,88,-8,2,"1,5",1,5,,,,500,0,100,0,50,0,4,106213034
6,10,213,34,1,1,3,1,88,-8,2,"1,5",1,5,,,,500,0,100,0,50,0,4,106213034
6,10,213,66,1,1,,1,88,-8,2,"1,5,6",1,5,6,,,300,0,150,0,50,0,3,106213066
6,10,213,68,1,1,,1,88,,2,"1,5,6",1,5,6,,,500,0,100,0,50,0,3,106213068
6,10,213,68,2,1,,1,88,,2,"1,5,6",1,5,6,,,500,0,100,0,50,0,3,106213068
6,102,214,2,1,1,,1,1,,5,"1",1,,,,,150,0,50,0,50,0,4,106214002
6,10,215,5,1,1,,1,2,,5,"1,4,5",1,4,5,,,150,0,0,0,20,0,3,106215005
6,10,215,5,2,1,,1,3,,5,"1,4,5",1,4,5,,,90,0,0,0,45,0,3,106215005
6,10,215,53,1,1,,1,1,-8,5,"1,2,3",1,2,3,,,200,0,0,0,0,0,3,106215053
6,10,215,60,1,1,,1,1,-8,5,"1,2,5",1,2,5,,,350,0,20,0,0,0,3,106215060
6,10,215,83,1,1,,1,5,,5,"1,2,5",1,2,5,,,150,0,0,0,0,0,3,106215083
6,1,217,25,1,1,,1,2,,2,"1",1,,,,,0,0,180,0,0,0,4,106217025
6,1,217,45,2,1,1,1,1,,2,"1",1,,,,,100,0,0,0,0,0,4,106217045
6,1,217,45,1,1,2,1,2,,2,"1",1,,,,,240,0,0,0,0,0,3,106217045
6,1,217,63,1,1,3,,,,2,"1,5",1,5,,,,180,0,270,0,0,0,3,106217063
6,1,217,84,3,1,,1,5,,2,"1",1,,,,,600,0,360,0,0,0,4,106217084
6,1,217,84,4,1,,2,,,2,"1",1,,,,,240,0,0,0,0,0,4,106217084
6,1,217,84,2,2,,1,88,,5,"1",1,,,,,0,0,15,0,0,0,4,106217084
6,1,217,84,1,2,,1,88,,2,"1",1,,,,,120,0,100,0,0,0,4,106217084
6,1,217,97,1,1,,1,2,,2,"1",1,,,,,240,0,0,0,0,0,4,106217097
6,10,218,35,1,1,,1,1,,2,"1",1,,,,,1200,0,0,0,0,0,1,106218035
6,10,218,39,1,1,,1,88,,3,"1",1,,,,,80,0,0,0,0,0,3,106218039
6,10,218,39,2,1,,1,88,,3,"1",1,,,,,20,0,0,0,0,0,3,106218039
6,10,218,52,1,1,,1,88,,2,"1",1,,,,,300,0,0,0,0,0,2,106218052
6,10,218,52,2,2,,1,88,,2,"1",1,,,,,150,0,0,0,0,0,2,106218052
6,86,220,24,1,1,,1,88,,1,"1,5,6",1,5,6,,,75,0,0,0,30,0,3,106220024
6,86,220,54,1,1,,1,1,,5,"1",1,,,,,0,0,30,0,0,0,3,106220054
6,86,220,57,2,1,,1,88,56,3,"1",1,,,,,0,0,15,0,0,0,3,106220057
6,86,220,57,3,1,,1,88,,3,"1",1,,,,,0,0,15,0,0,0,3,106220057
6,86,220,57,4,1,,1,1,,2,"1",1,,,,,60,0,45,0,0,0,3,106220057
6,86,220,57,1,1,,1,3,58,3,"1",1,,,,,0,0,15,0,0,0,3,106220057
6,86,220,92,1,1,,2,,,5,"1",1,,,,,0,0,5,0,0,0,3,106220092
6,103,222,1,1,1,,1,3,,5,"1",1,,,,,0,0,0,0,20,0,4,106222001
6,103,222,21,1,1,,1,1,,2,"1",1,,,,,60,0,0,0,70,0,3,106222021
6,103,222,24,1,1,,1,3,,1,"1",1,,,,,360,0,0,0,0,0,4,106222024
6,103,222,26,2,1,,1,10,-8,5,"1",1,,,,,30,0,0,0,0,0,3,106222026
6,103,222,26,1,1,,1,88,-8,7,"1",1,,,,,3240,0,0,0,100,0,3,106222026
6,103,222,26,3,1,,1,9,-8,5,"1",1,,,,,30,0,0,0,0,0,4,106222026
6,103,222,26,4,1,,1,16,-8,5,"1",1,,,,,20,0,0,0,0,0,3,106222026
6,103,222,31,1,1,,1,6,,5,"1",1,,,,,20,0,0,0,4,80,3,106222031
6,103,222,32,1,1,,1,6,,1,"1",1,,,,,100,0,360,0,0,0,3,106222032
6,103,222,41,1,1,,1,88,,7,"1",1,,,,,2688,0,0,0,100,0,3,106222041
6,103,222,41,2,1,,1,88,,5,"1",1,,,,,50,0,0,0,0,0,4,106222041
6,103,222,41,3,1,,1,5,,2,"1",1,,,,,180,0,20,0,0,0,3,106222041
6,103,222,43,1,1,,1,4,,2,"1",1,,,,,300,0,0,0,60,0,4,106222043
6,103,222,49,1,1,,1,10,,2,"1",1,,,,,720,0,360,0,100,0,4,106222049
6,11,223,9,1,2,,1,88,,2,"1",1,,,,,0,0,240,0,240,0,4,106223009
6,11,223,68,1,1,-8,1,1,,2,"1",1,,,,,600,0,0,0,240,0,4,106223068
6,11,223,69,1,1,,1,1,-8,5,"1",1,,,,,180,0,0,0,0,0,4,106223069
6,11,223,84,1,1,,2,,,2,"1",1,,,,,360,0,30,0,25,0,4,106223084
6,11,223,84,2,1,,1,4,,4,"1",1,,,,,60,0,0,0,0,0,4,106223084
6,86,224,4,1,1,,1,1,,1,"1",1,,,,,360,0,0,0,0,0,8,106224004
6,86,224,7,1,1,,1,8,,5,"1",1,,,,,70,0,80,0,0,0,3,106224007
6,86,224,15,1,1,4,1,4,,1,"1",1,,,,,120,0,0,0,0,0,3,106224015
6,86,224,38,1,1,,1,1,,5,"1",1,,,,,0,0,15,0,0,0,3,106224038
6,86,224,41,1,1,8,1,1,,2,"1",1,,,,,240,0,0,0,0,0,4,106224041
6,86,224,46,1,1,1,2,,,1,"1,5,6",1,5,6,,,240,0,0,0,0,0,3,106224046
6,12,225,1,1,1,,2,,,5,"1",1,,,,,150,0,0,0,0,0,4,106225001
6,12,225,14,1,1,,1,9,,3,"5",5,,,,,250,0,0,0,0,0,3,106225014
6,12,225,26,1,1,,1,2,,3,"1",1,,,,,80,0,0,0,0,0,3,106225026
6,12,225,34,1,1,,1,88,,3,"1",1,,,,,50,0,0,0,0,0,4,106225034
6,111,226,26,2,1,,1,2,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,111,226,26,6,1,,1,6,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,111,226,26,3,1,,1,3,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,111,226,26,4,1,,1,4,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,111,226,26,1,1,,1,1,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,111,226,26,7,1,,1,7,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,111,226,26,5,1,,1,5,,3,"1",1,,,,,71,0,0,0,0,0,4,106226026
6,110,227,39,1,1,,1,2,,2,"1",1,,,,,360,0,50,0,50,0,4,106227039
6,110,227,44,2,1,,1,13,,5,,,,,,,10,0,0,0,0,0,4,106227044
6,110,227,44,1,1,,1,12,,5,,,,,,,40,0,0,0,0,0,4,106227044
6,110,227,64,1,1,,1,7,,2,"1",1,,,,,120,0,60,0,25,0,4,106227064
6,110,227,64,2,1,,1,3,,2,"1",1,,,,,0,0,72,0,15,0,4,106227064
6,110,227,70,1,1,,1,1,,2,"1,6",1,6,,,,150,0,0,0,50,0,3,106227070
6,110,227,70,2,1,,1,2,,2,"1,6",1,6,,,,150,0,0,0,50,0,3,106227070
6,110,227,70,4,2,,1,4,,2,"1,6",1,6,,,,150,0,0,0,50,0,4,106227070
6,110,227,70,3,2,,1,3,,2,"1,6",1,6,,,,150,0,0,0,50,0,4,106227070
6,109,228,3,1,1,,1,88,,2,"1",1,,,,,240,0,600,0,0,0,3,106228003
6,109,228,10,1,1,,1,1,,5,"1",1,,,,,300,0,0,0,0,0,4,106228010
6,109,228,11,1,1,,1,88,-8,2,"1,5,9",1,5,9,,,120,0,0,0,0,0,3,106228011
6,109,228,24,1,1,,1,1,,5,"1",1,,,,,30,0,150,0,0,0,4,106228024
6,109,228,30,1,1,,1,1,,5,"1",1,,,,,50,0,0,0,0,0,4,106228030
6,109,228,58,2,1,,1,8,,5,,,,,,,60,0,0,0,0,0,4,106228058
6,109,228,58,1,1,,1,14,,5,,,,,,,10,0,0,0,15,0,4,106228058
6,108,229,1,1,1,3,,,,5,,,,,,,20,0,0,0,0,0,1,106229001
6,108,229,14,2,1,,1,1,,5,"1",1,,,,,170,0,0,0,0,0,3,106229014
6,108,229,14,1,1,,1,88,,5,"1",1,,,,,40,0,0,0,0,0,4,106229014
6,108,230,14,1,1,,1,1,,3,"1,5",1,5,,,,120,0,0,0,0,0,4,106230014
6,108,230,29,1,1,,1,5,,2,"1",1,,,,,120,0,480,0,0,0,4,106230029
6,108,230,45,1,2,,1,1,,5,,,,,,,30,0,0,0,0,0,4,106230045
6,108,230,62,1,1,,1,1,,5,"1,2,5",1,2,5,,,150,0,20,0,0,0,3,106230062
6,108,230,64,1,1,,1,2,,5,"1",1,,,,,40,0,0,0,0,0,4,106230064
6,108,230,64,2,2,,1,8,,5,"1",1,,,,,20,0,0,0,0,0,4,106230064
6,99,231,6,1,1,4,,,,2,"1,5",1,5,,,,600,0,250,0,100,0,3,106231006
6,99,231,43,2,1,,1,2,,2,"1,5",1,5,,,,0,0,0,0,0,0,,106231043
6,99,231,43,1,1,,1,1,,2,"1,5",1,5,,,,0,0,0,0,0,0,,106231043
6,109,232,44,2,1,,1,4,,5,"1,3",1,3,,,,700,0,0,0,0,0,8,106232044
6,109,232,44,5,1,,2,,,5,"11",11,,,,,200,0,0,0,0,0,8,106232044
6,109,232,44,3,1,,1,7,,5,"1",1,,,,,50,0,0,0,0,0,8,106232044
6,109,232,44,4,1,,2,,,5,"1",1,,,,,100,0,0,0,0,0,8,106232044
6,109,232,44,1,1,,1,2,,5,"1",1,,,,,100,0,0,0,0,0,8,106232044
6,109,232,48,1,1,,1,3,,2,"1",1,,,,,240,0,0,0,1200,0,4,106232048
6,109,232,70,1,1,,1,1,,5,"1,5,6",1,5,6,,,52,0,20,0,0,0,3,106232070
6,109,232,81,2,1,,1,4,,3,"1,5",1,5,,,,120,0,100,0,0,0,4,106232081
6,109,232,81,3,1,,1,5,,3,"1,5",1,5,,,,120,0,100,0,0,0,4,106232081
6,109,232,81,1,1,,1,3,,3,"1,5",1,5,,,,120,0,100,0,0,0,4,106232081
6,109,232,83,1,1,,1,88,,2,"1",1,,,,,120,0,0,0,0,0,4,106232083
6,109,232,112,1,1,,1,1,,4,"1,6",1,6,,,,50,0,0,0,0,0,,106232112
6,109,232,112,4,1,,1,4,,4,"1,5,6",1,5,6,,,50,0,0,0,0,0,,106232112
6,109,232,112,3,1,,1,3,,4,"1,6",1,6,,,,50,0,0,0,0,0,,106232112
6,109,232,112,2,1,,1,2,,4,"1,6",1,6,,,,50,0,0,0,0,0,,106232112
