"id1","id2","id3","id4","debt_no","s3bi_1i","s3bi_1ii","s3bi_2","s3bi_3","s3bi_4","s3bi_5ii","s3bi_5iii","s3bi_6_11","s3bi_6_12","s3bi_6_13","s3bi_6","s3bi_7","s3bi_7_1","s3bi_7_2","s3bi_8i","s3bi_8ii","s3bi_9a","s3bi_9bi","s3bi_9b2i","s3bi_9b2ii","s3bi_10","s3bi_11i","s3bi_11ii","s3bi_12i","s3bi_12ii","s3bi_13i","s3bi_13ii","hhno"
9,156,317,115,1,2009,9,1,1,1,-8,,4,,,"4","1",1,,500,0,1,450,9,50,888,,,0,0,480,0,109317115
9,156,317,83,1,2009,10,1,1,1,-8,,4,,,"4","1",1,,2000,0,1,525,,,888,141,86,141,86,0,0,109317083
9,157,315,5,1,2008,5,1,2,11,-8,,7,,,"7","1",1,,200,0,1,,50,,888,,,0,0,250,0,109315005
9,157,316,25,1,2008,2,1,5,5,,,3,,,"3","8",8,,150,0,1,,26,,12,23,,176,0,100,0,109316025
9,162,318,2,1,2009,,4,2,11,,,7,,,"7","1",1,,3,0,2,,,,888,1,,0,0,3,0,109318002
9,162,321,22,1,2009,7,1,1,1,-8,,2,,,"2","19",19,,50,0,2,,,,5,10,,50,0,0,0,109321022
9,154,325,47,1,2005,,1,1,2,,,3,,,"3","12",12,,80,0,1,,15,,888,,,50,0,45,0,109325047
9,158,313,11,1,2009,,1,1,9,-8,,9,,,"9","1",1,,20,0,2,,,,888,10,,0,0,20,0,109313011
9,157,315,3,1,2009,5,4,1,11,,,9,,,"9","1",1,,70,0,2,,,,888,,,0,0,70,0,109315003
9,158,312,52,1,2009,7,1,1,2,,,6,,,"6","1",1,,250,0,1,200,,,12,25,40,127,0,173,0,109312052
9,158,312,57,1,2009,11,1,1,1,,,3,,,"3","6",6,,600,0,1,,90,,888,,,0,0,690,0,109312057
9,157,315,5,2,2008,,5,1,11,-8,,5,,,"5","1",1,,50,0,2,,,,888,,,0,0,50,0,109315005
9,159,324,6,1,2009,6,2,1,11,,,9,,,"9","1",1,,9,0,2,,,,888,,,0,0,9,0,109324006
10,166,334,14,1,,1,2,1,9,,,9,,,"9","1",1,,20,0,2,,,,888,,,0,0,20,0,110334014
10,166,335,6,1,2009,,2,1,3,,,3,,,"3","1",1,,70,0,1,,14,,4,,,0,0,84,0,110335006
10,166,335,36,1,2009,12,2,1,11,,,9,,,"9","1",1,,5,0,1,,1,,888,,,0,0,6,0,110335036
10,167,340,22,2,2008,,1,1,1,,,6,,,"6","6",6,,500,0,1,200,,,,50,,0,0,500,0,110340022
10,166,335,39,1,2009,,1,1,11,,,6,7,,"6,7","1",1,,10,0,1,,2,,888,,,0,0,12,0,110335039
10,169,332,10,2,2009,,1,1,,,,3,,,"3","6",6,,1000,0,1,100,,,888,,,0,0,1000,0,110332010
10,166,334,3,1,2009,,1,1,11,-8,,1,2,,"1,2","1",1,,50,0,1,,10,,888,,,0,0,60,0,110334003
10,168,338,34,1,2009,,1,2,3,,,9,,,"9","1",1,,70,0,1,300,,,1,91,0,0,0,91,0,110338034
10,169,329,5,1,2010,,1,1,11,,,3,,,"3","1",1,,600,0,2,,,,888,,,100,0,500,0,110329005
10,167,340,1,2,2009,,1,1,11,,,4,,,"4","1",1,,100,0,2,,,,888,10,,0,0,100,0,110340001
10,169,332,10,1,2009,,1,1,,,,3,,,"3","6",6,,21000,0,1,200,,,888,,,0,0,2100,0,110332010
10,168,338,19,1,2009,,1,1,11,,,1,,,"1","1",1,,60,0,,,20,0,888,,,0,0,60,0,110338019
10,166,337,8,2,2009,,2,1,11,,,5,,,"5","1",1,,100,0,1,,10,,888,,,0,0,110,0,110337008
10,166,334,4,4,2009,,1,2,11,-8,,7,,,"7","1",1,,250,0,2,,,,888,,,0,0,250,0,110334004
10,169,332,19,1,2009,,1,1,9,-8,,3,,,"3","1",1,,50,0,2,,,,888,,,0,0,50,0,110332019
10,166,337,50,2,2009,,2,1,11,,,1,,,"1","1",1,,100,0,2,,,,888,,,40,0,60,0,110337050
10,166,334,4,1,2009,,2,1,11,-8,,5,,,"5","1",1,,30,0,2,,,,888,,,0,0,30,0,110334004
10,169,332,19,2,2010,,1,1,11,-8,,3,,,"3","1",1,,10,0,2,,,,888,,,0,0,10,0,110332019
10,166,333,14,2,2009,,2,1,11,,,1,5,,"1,5","1",1,,50,0,1,,20,,888,,,0,0,70,0,110333014
10,168,339,33,1,2009,,1,1,11,,,1,,,"1","1",1,,200,0,2,,,,888,,10,0,0,200,0,110339033
10,168,339,9,1,2009,,1,1,11,-8,,1,,,"1","1",1,,300,0,1,,90,,888,100,,0,0,390,0,110339009
10,168,338,19,2,2009,,2,1,11,,,4,,,"4","1",1,,40,0,,,10,0,888,,,0,0,40,0,110338019
10,166,334,4,3,2009,,8,1,11,-8,,3,,,"3","1",1,,60,0,1,,20,,888,,,20,0,60,0,110334004
10,166,334,7,2,2009,,2,1,11,,,9,,,"9","1",1,,30,0,2,,,,888,,,0,0,30,0,110334007
10,168,338,30,1,2009,,1,2,5,,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,110338030
10,169,329,74,1,2010,,1,1,11,,,7,9,,"7,9","1",1,,40,0,2,,,,888,,,0,0,40,0,110329074
10,166,335,3,1,2009,,1,1,11,,,7,,,"7","1",1,,30,0,1,,10,,888,,,0,0,40,0,110335003
10,166,334,4,2,2010,,2,1,9,-8,,6,,,"6","1",1,,150,0,1,,10,,888,,,25,0,135,0,110334004
10,166,333,18,1,2008,,2,1,11,-8,,1,,,"1","1",1,,30,0,2,,,,888,,,0,0,30,0,110333018
10,168,339,48,1,2009,,1,2,11,,,1,,,"1","1",1,,600,0,1,50,,,888,,,315,0,315,0,110339048
10,168,339,24,1,2010,1,1,1,11,,,1,9,,"1,9","1",1,,100,0,2,,,,888,,,0,0,100,0,110339024
10,168,339,5,1,2009,,1,1,5,,,1,6,9,"1,6,9","1",1,,40,0,1,,,,1,,,0,0,0,0,110339005
10,166,335,30,1,2009,,2,1,3,,,1,5,,"1,5","1",1,,50,0,,200,,,888,,,0,0,70,0,110335030
10,168,338,27,1,2009,,1,1,11,-8,,1,,,"1","1",1,,30,0,2,,,,888,,,0,0,30,0,110338027
10,166,334,7,3,2009,,3,1,11,,,2,,,"2","1",1,,20,0,2,,,,888,,,0,0,20,0,110334007
10,171,330,11,1,2009,12,1,2,11,,,7,,,"7","1",1,,200,0,2,,,,888,,,0,0,200,0,110330011
10,166,333,14,1,2009,,1,2,11,,,1,5,,"1,5","1",1,,100,0,1,,40,,888,,,0,0,140,0,110333014
10,169,329,5,2,2010,,2,1,11,,,3,,,"3","1",1,,350,0,2,,,,888,,,0,0,350,0,110329005
10,169,332,2,1,2009,,2,2,3,,,3,,,"3","1",1,,50,0,1,,20,50,,,,0,0,70,50,110332002
10,166,334,10,1,2009,,2,1,11,-8,,9,,,"9","1",1,,25,0,2,,,,888,,,0,0,25,0,110334010
10,166,333,12,1,2009,,2,1,11,,,6,9,,"6,9","1",1,,20,0,2,,,,888,,,0,0,20,0,110333012
10,166,334,14,2,,4,2,1,9,,,9,,,"9","1",1,,15,0,2,,,,888,,,0,0,15,0,110334014
10,166,335,62,1,2010,,2,1,11,,,3,,,"3","1",1,,100,0,2,,,,888,,,20,0,80,0,110335062
10,167,340,7,1,2009,,1,1,11,-8,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,110340007
10,166,337,17,1,2008,,1,1,1,,,1,,,"1","1",1,,250,0,1,,50,0,888,,,100,0,175,0,110337017
10,166,334,7,1,2009,,1,1,11,5,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,110334007
10,166,333,21,1,2009,,2,1,11,-8,,1,2,,"1,2","1",1,,40,0,1,,10,,888,,,0,0,50,0,110333021
10,166,337,17,2,2009,,2,1,1,,,3,,,"3","1",1,,50,0,1,,20,0,888,,,0,0,70,0,110337017
10,168,339,10,1,2009,5,1,1,11,,,1,,,"1","1",1,,850,0,1,1000,,,888,,,0,0,100,0,110339010
10,166,334,5,1,2010,,1,1,11,,,9,,,"9","1",1,,100,0,2,,,,888,,,0,0,100,0,110334005
10,166,337,8,1,2007,,2,1,11,,,5,,,"5","1",1,,100,0,1,,20,,888,,,0,0,120,0,110337008
10,166,334,3,2,2008,,2,1,11,-8,,4,6,,"4,6",,,,60,0,1,,10,,888,,,0,0,70,0,110334003
10,167,340,1,1,2009,,1,1,11,,,1,,,"1","1",1,,10,0,2,,,,888,10,,0,0,10,0,110340001
10,167,340,15,1,2010,1,1,1,11,,,9,,,"9","1",1,,10,0,2,,,,888,,,0,0,10,0,110340015
10,167,340,12,1,2009,,1,1,10,,,2,,,"2","1",1,,100,0,2,,,,888,10,,0,0,100,0,110340012
10,168,338,14,2,2008,,4,1,9,,,1,,,"1","1",1,,70,0,1,,6,,888,,,0,0,70,0,110338014
10,168,338,14,1,2009,,1,1,11,,,6,,,"6","1",1,,120,0,2,,,,888,,,0,0,120,0,110338014
10,166,337,50,1,2009,,1,2,11,,,1,,,"1","1",1,,140,0,2,,,,888,,,40,0,100,0,110337050
10,166,334,11,1,2010,,3,1,11,,,6,,,"6","1",1,,30,0,2,,,,888,,,0,0,30,0,110334011
10,166,334,10,2,2008,,1,2,11,-8,,9,,,"9","1",1,,20,0,2,,,,888,,,0,0,20,0,110334010
10,168,339,39,1,2010,1,1,1,11,,,9,,,"9","1",1,,300,0,2,,,,888,,,0,0,300,0,110339039
10,167,340,22,1,2007,,1,1,11,-8,,6,,,"6","6",6,,600,0,2,,,,888,10,,0,0,600,0,110340022
10,168,339,44,1,2009,,1,1,10,,,5,,,"5","1",1,,350,0,1,100,,,888,,,0,0,350,0,110339044
10,168,338,15,1,2009,9,1,1,11,-8,,13,,,"13","1",1,,10,0,2,,,,888,,,0,0,10,0,110338015
