"id1","id2","id3","id4","s10iii_0","s10iii_16","s10iii_17","s10iii_18","s10iii_19","s10iii_20","s10iii_21","s10iii_21i","hhno"
1,13,11,50,2,1,4,1,4,"1,3,7",2,,101011050
1,13,11,50,4,1,4,1,3,"3,6",2,,101011050
1,13,11,54,1,1,2,1,2,"1,7",2,,101011054
1,13,11,54,4,1,2,1,2,"6,7",2,,101011054
1,13,11,54,2,1,2,1,2,"1,7",2,,101011054
1,13,11,58,,1,4,1,5,"1,3,6,7,8",2,,101011058
1,13,11,58,,1,4,1,5,"1,3,6,7,8",2,,101011058
1,13,11,85,3,1,2,1,2,"3,6,7",2,,101011085
1,13,11,85,2,1,2,1,2,"3,6,7",2,,101011085
1,13,11,85,1,1,2,1,2,"1,3",2,,101011085
1,13,11,94,1,1,2,1,5,"1,6,7,8",2,,101011094
1,13,11,104,1,1,2,1,3,"1,3,6,7",2,,101011104
1,13,11,146,2,1,2,1,3,"1",2,,101011146
1,13,11,146,4,1,2,1,2,"3,6",2,,101011146
1,13,11,146,3,1,2,1,2,"3,6",2,,101011146
1,13,11,146,1,1,2,1,3,"1,3",2,,101011146
1,13,11,161,1,1,2,2,,"6,7",2,,101011161
1,13,11,172,1,1,2,1,2,"1,3,6,7,8",2,,101011172
1,13,12,7,1,1,4,1,4,"1,3,6,7",2,,101012007
1,13,12,7,2,1,4,1,4,"1,3,6,7",2,,101012007
1,13,12,14,1,1,4,1,4,"8,13",2,,101012014
1,13,12,17,1,1,4,1,3,"1,3,6",1,"7",101012017
1,13,12,17,2,1,4,1,3,"1,3,6",1,"7",101012017
1,13,12,22,1,1,4,1,4,"8",2,,101012022
1,13,12,36,1,1,3,1,3,"8",2,,101012036
1,13,12,38,1,1,4,1,4,"1,3",2,,101012038
1,13,12,45,2,1,4,1,4,"3,4,6",2,,101012045
1,13,12,50,1,1,5,1,4,"8",2,,101012050
1,13,12,55,1,1,3,1,3,"1,3,11",2,,101012055
1,13,12,85,1,1,3,1,3,"8",2,,101012085
1,13,12,94,2,1,4,1,4,"1,2,3,4",2,,101012094
1,13,12,94,1,1,4,1,4,"1,2,3,4",2,,101012094
1,16,23,11,2,1,3,1,3,"1,2,3",2,,101023011
1,16,23,11,1,1,3,1,4,"1,2,3,7",2,,101023011
1,16,23,13,1,1,4,1,4,"1,2,7,8,11",2,,101023013
1,16,23,14,2,1,4,1,4,"1,2,3,7,8",2,,101023014
1,16,23,14,1,1,4,1,4,"1,2,3,7,8",2,,101023014
1,16,23,15,1,1,4,1,4,"1,2,3,7,10,11",2,,101023015
1,16,23,17,1,1,4,1,4,"1,2,3,7,10,11",2,,101023017
1,16,23,18,2,1,4,1,2,"1,2,3",2,,101023018
1,16,23,18,1,1,4,1,2,"1,2,3,4",2,,101023018
1,16,23,24,2,1,4,1,4,"1,2,3,7,8",2,,101023024
1,16,23,24,1,1,4,1,4,"1,2,3,7",2,,101023024
1,16,23,32,1,1,4,1,,"1,2,3,7,8",2,,101023032
1,16,23,36,1,1,4,1,4,"1,2,3,7,8",2,,101023036
1,16,23,36,2,1,4,1,4,"1,2,3,7",2,,101023036
1,16,23,37,1,1,4,1,,"1,2,3,7,8",2,,101023037
1,16,23,37,1,1,4,1,4,"1,2,3,7,8",2,,101023037
1,16,23,40,1,1,4,1,4,"1,2,3,7,8,10",2,,101023040
1,17,22,9,1,1,3,1,3,"1,3",2,,101022009
1,17,22,12,1,1,4,1,,"1,2,3,7,8,10",2,,101022012
1,17,22,12,2,1,4,1,,"1,2",2,,101022012
1,17,22,18,1,1,3,1,3,"1,2,3,7,8",2,,101022018
1,17,22,35,1,1,4,1,4,"1,2,7,8",2,,101022035
1,17,24,16,1,1,3,1,5,"1,2,3,6,10",2,,101024016
1,17,24,17,1,1,3,2,,"3,6,7,10",2,,101024017
1,17,24,21,1,1,2,1,2,"1,8",2,,101024021
1,17,24,28,1,1,3,1,4,"1,2,3",2,,101024028
1,17,24,32,2,1,2,1,3,"1,2,3,7,8",2,,101024032
1,17,24,32,1,1,3,1,2,"1,2,3,7,8,10,11",2,,101024032
1,17,24,36,1,1,4,1,4,"1,2,3,7",2,,101024036
1,17,24,36,2,1,4,1,4,"1,2,7",2,,101024036
1,17,24,38,4,1,3,1,4,"1,2,3,10",2,,101024038
1,17,24,38,1,1,4,1,4,"1,2,3,4,7,8,10,11",2,,101024038
1,17,24,38,2,1,3,1,4,"1,2,3,10,11",2,,101024038
1,17,24,39,1,1,3,1,1,"1,2,3,6,7,8",2,,101024039
1,17,24,43,1,1,3,1,4,"1,2,3,7,10,11",2,,101024043
1,17,24,43,5,1,4,1,4,"1,2,3,7",2,,101024043
1,17,24,43,3,1,4,1,4,"1,2,3,7",2,,101024043
1,17,24,43,2,1,4,1,4,"1,2,3,7",2,,101024043
1,17,24,45,2,1,4,1,3,"1,2,7,8",2,,101024045
1,17,24,45,1,1,4,1,4,"1,2,7,8,10",2,,101024045
2,2,33,2,1,1,2,1,3,"1,3,7",2,,102033002
2,2,33,2,2,1,2,1,2,"3,6",2,,102033002
2,2,33,4,1,1,3,1,3,"1,7",2,,102033004
2,2,33,10,2,1,2,1,2,"1,3,7",2,,102033010
2,2,33,10,1,1,2,1,2,"1,3",2,,102033010
2,2,33,10,3,1,2,1,2,"3,7",2,,102033010
2,2,33,12,1,1,2,1,4,"1,3,7",2,,102033012
2,2,33,12,2,1,2,1,4,"1,3,7",2,,102033012
2,2,33,12,3,1,2,1,4,"1,3,7",2,,102033012
2,2,33,15,1,1,2,1,1,"1,7",2,,102033015
2,2,33,15,2,1,2,1,1,"1,3,7",2,,102033015
2,2,33,16,4,1,2,1,,"3,6",2,,102033016
2,2,33,16,3,1,2,1,,"1,3,6",2,,102033016
2,2,33,16,5,1,2,1,,"3,6",2,,102033016
2,2,33,16,2,1,4,1,,"1,3",2,,102033016
2,2,33,16,1,1,3,1,5,"1,3",2,,102033016
2,2,33,17,1,1,2,1,1,"1",2,,102033017
2,2,33,18,3,1,2,1,4,"3,6",2,,102033018
2,2,33,18,1,1,2,1,4,"1,3",2,,102033018
2,2,33,18,2,1,2,1,4,"1,3",2,,102033018
2,2,33,21,,1,3,1,1,"1,3,7",2,,102033021
2,2,33,21,,1,5,1,5,"1,3,7",2,,102033021
2,2,33,28,1,1,2,1,1,"1,3,6",2,,102033028
2,2,33,34,1,1,2,1,2,"1,3,6",2,,102033034
2,2,33,37,1,1,3,1,4,"1,3,7",2,,102033037
2,2,33,43,1,1,2,1,3,"1,6,7",2,,102033043
2,2,33,71,1,1,2,1,4,"1,3,7",2,,102033071
2,2,33,87,1,1,1,1,3,"1,7",2,,102033087
2,2,34,7,1,1,2,2,,"3",2,,102034007
2,2,34,7,2,1,2,2,,"3",2,,102034007
2,2,34,7,3,2,,2,,"3",2,,102034007
2,2,34,34,1,,1,1,5,"1,3,10",2,,102034034
2,2,34,41,1,1,1,2,,"1,3",2,,102034041
2,2,34,73,1,1,4,1,4,"12",2,,102034073
2,2,34,73,2,1,4,1,4,"8",2,,102034073
2,2,34,76,4,2,,2,,"7",2,,102034076
2,2,34,76,1,1,3,2,,"1,2",2,,102034076
2,2,34,76,2,2,,2,,"7",2,,102034076
2,2,34,117,2,2,,2,,"1,7",2,,102034117
2,2,34,117,1,1,5,1,4,"13",1,"ODO NA KROYE",102034117
2,2,34,149,1,1,4,1,4,"7",2,,102034149
2,2,34,150,1,1,5,1,5,"16",2,,102034150
2,2,34,164,1,1,4,1,4,"1",2,,102034164
2,2,35,1,1,1,2,1,4,"1,2,3,7",2,,102035001
2,2,35,1,4,1,4,1,4,"3,6,7",2,,102035001
2,2,35,1,6,1,2,1,2,"1,3,6,7",2,,102035001
2,2,35,2,2,1,4,1,4,"1,2,3,7",2,,102035002
2,2,35,2,1,1,4,1,4,"2,3,7",2,,102035002
2,2,35,4,1,1,3,1,3,"1,3,7",2,,102035004
2,2,35,4,2,1,4,1,4,"1,2,3,6,7",2,,102035004
2,2,35,9,2,1,3,1,3,"1",2,,102035009
2,2,35,9,1,1,3,1,3,"1",2,,102035009
2,2,35,11,1,1,4,2,,"1,3,7",2,,102035011
2,2,35,13,1,1,4,1,4,"1,3,6,8",2,,102035013
2,2,35,14,2,1,,1,4,"1,3,7",2,,102035014
2,2,35,14,1,1,,1,5,"1,3",2,,102035014
2,2,35,18,1,1,2,1,2,"2,3,7",2,,102035018
2,2,35,19,1,1,5,1,4,"7",2,,102035019
2,2,35,20,1,1,2,1,3,"1,3,7",2,,102035020
2,2,35,20,2,1,2,1,3,"1,3,7",2,,102035020
2,2,35,21,1,1,2,1,4,"1,3,4,7",2,,102035021
2,2,35,27,1,1,5,1,4,"1,3,6",2,,102035027
2,2,35,28,1,1,,1,,"1,3,6,7,8,9",2,,102035028
2,2,35,28,6,1,4,1,2,"6,7",2,,102035028
2,2,35,28,5,1,5,1,2,"3,6,7,8,9",2,,102035028
2,2,35,28,3,1,2,1,3,"3,6,7",2,,102035028
2,2,35,28,2,1,4,1,,"1,3,7",2,,102035028
2,2,35,44,1,1,4,1,4,"2",2,,102035044
2,3,36,1,1,1,5,1,4,"1,11",2,,102036001
2,3,36,2,1,1,2,1,2,"1,2,3,4,6,8,11",2,,102036002
2,3,36,3,1,1,1,1,4,,,,102036003
2,3,36,4,1,1,2,1,2,"1,2,3,4,11",2,,102036004
2,3,36,6,1,1,3,1,3,"1,3,11",2,,102036006
2,3,36,8,1,1,3,2,,"1,2,",2,,102036008
2,3,36,9,1,1,4,1,3,"1,2",2,,102036009
2,3,36,11,1,1,5,2,,"1,4",2,,102036011
2,3,36,12,1,1,2,1,2,"1,3,4,11",2,,102036012
2,3,36,15,1,1,4,1,3,"1,2",2,,102036015
2,3,36,16,1,1,5,2,,"1,11",2,,102036016
2,3,36,17,1,1,4,1,4,"1,7",2,,102036017
2,5,51,1,1,1,5,1,5,"3,7",2,,102051001
2,5,51,2,1,1,3,1,3,"1,3",2,,102051002
2,5,51,3,1,1,3,1,5,"1,3",2,,102051003
2,5,51,6,1,1,5,1,5,"1,3",2,,102051006
2,5,51,9,1,1,5,1,5,"1,3",2,,102051009
2,5,51,13,1,2,4,1,4,"1,2,3,6,7,8,11",2,,102051013
2,5,51,14,2,1,3,1,3,"1,3,10",1,,102051014
2,5,51,14,1,1,3,1,3,"1,3,10",1,,102051014
2,5,51,15,1,1,5,1,5,"3",1,"AKIYAYEMU",102051015
2,5,51,20,2,1,3,1,3,"3",2,,102051020
2,5,51,20,1,1,2,1,2,"1,2,3,8,11",1,"ADINI GROUP",102051020
2,5,51,26,2,1,3,1,3,"1,3",2,,102051026
2,5,51,26,1,1,3,1,3,"1,3",2,,102051026
2,5,51,53,1,1,2,1,2,"1,2,3,7,8",2,,102051053
2,5,51,58,1,1,3,1,3,"1,3",2,,102051058
2,5,51,64,1,1,3,1,3,"1",2,,102051064
2,5,51,71,1,1,3,1,3,"1,4",2,,102051071
2,6,45,2,1,2,,1,3,"1,7",2,,102045002
2,6,45,4,,1,3,2,,"1,3,7",2,,102045004
2,6,45,13,1,1,3,1,3,"1,3,7",2,,102045013
2,6,45,13,2,1,3,1,3,"1,3,7",2,,102045013
2,6,45,18,,1,3,1,3,"1,3,7",2,,102045018
2,6,45,26,1,1,3,1,3,"1,3",2,,102045026
2,6,45,39,1,1,3,1,3,"1",2,,102045039
2,6,45,47,,1,3,1,3,"1,3,7",2,,102045047
2,6,45,51,1,1,3,1,2,"1,3,7",2,,102045051
2,6,45,51,2,1,3,1,2,"1,2,7",2,,102045051
2,6,45,56,1,1,3,1,3,"1,3,7",2,,102045056
2,6,45,59,1,1,3,1,2,"1,3,7",2,,102045059
2,6,45,60,1,1,3,1,3,"2,3",2,,102045060
2,6,45,87,1,1,3,1,3,"1,2,3,7",2,,102045087
2,6,45,91,1,1,3,1,3,"1,3,4,11",2,,102045091
2,6,45,106,,1,3,2,,"1,3,7",2,,102045106
2,8,52,6,,1,3,2,,"1,3,7",2,,102052006
2,8,52,9,1,1,3,1,3,"1,3,7",2,,102052009
2,8,52,12,1,1,3,1,5,"1,2,3",1,"SINGING BAND WELFARE",102052012
2,8,52,18,3,1,1,1,3,"1,2,8",2,,102052018
2,8,52,18,2,1,5,1,2,"1,2,7",2,,102052018
2,8,52,18,1,1,3,1,5,"1,2,7",2,,102052018
2,8,52,24,1,1,3,1,3,"1,3,4",2,,102052024
2,8,52,28,2,2,,2,1,"7",2,,102052028
2,8,52,28,1,2,,2,1,"7",2,,102052028
2,8,52,31,1,1,5,1,3,"1,2,3,7",2,,102052031
2,8,52,41,2,1,1,1,1,"2,3,6,10",2,,102052041
2,8,52,41,1,1,1,1,1,"1,2,3",2,,102052041
2,8,52,43,1,2,,2,,"1,7",2,,102052043
2,8,52,56,1,1,5,1,5,"2,4,7",2,,102052056
2,8,52,71,1,1,4,1,3,"1,2",2,,102052071
2,8,52,74,1,1,3,1,5,"2,3,7",2,,102052074
2,8,52,77,1,1,3,1,3,"2,3",2,,102052077
2,9,54,39,,1,4,1,4,"3",2,,102054039
2,9,55,7,3,2,,2,,,2,,102055007
2,9,55,7,1,1,5,1,3,"1",2,,102055007
2,9,55,7,2,1,5,1,3,"1,7",2,,102055007
2,9,55,34,3,2,,2,,"6",2,,102055034
2,9,55,34,1,1,5,1,3,"1,3",2,,102055034
2,9,55,34,2,1,5,1,3,"1,3",2,,102055034
2,9,55,63,1,1,5,1,5,"1,7",2,,102055063
2,9,55,63,2,1,5,1,5,"1,2,7",2,,102055063
2,9,55,94,1,1,3,1,3,"1,3",2,,102055094
2,9,55,109,1,1,5,1,3,"1,7",2,,102055109
2,9,55,120,1,1,3,1,5,"1,3",2,,102055120
2,9,55,121,1,1,5,1,5,"1,3",2,,102055121
2,9,55,121,2,2,,2,,"13",2,,102055121
2,9,55,124,1,1,5,1,3,"2,3",,,102055124
2,9,55,127,1,1,3,1,5,"1,3",2,,102055127
2,9,55,127,2,1,3,1,5,"1,3",2,,102055127
2,9,55,135,2,1,3,1,3,"1,3",2,,102055135
2,9,55,135,3,2,,2,,,2,,102055135
2,9,55,135,1,1,3,1,3,"1,3",2,,102055135
2,19,49,5,1,1,3,1,3,"1,3,10",2,,102049005
2,19,49,5,2,1,3,1,3,"1,3,10",2,,102049005
2,19,49,5,3,1,5,1,5,"3",2,,102049005
2,19,49,14,1,1,3,1,3,"1,3",2,,102049014
2,19,49,19,1,1,3,1,3,"1,3",2,,102049019
2,19,49,19,2,1,3,1,3,"10",2,,102049019
2,19,49,27,2,1,5,1,3,"1,3",2,,102049027
2,19,49,27,1,1,5,1,3,"1,3",2,,102049027
2,19,49,30,1,1,3,1,3,"1,3",2,,102049030
2,19,49,30,2,1,3,1,3,"3",2,,102049030
2,19,49,39,1,1,3,1,3,"1",2,,102049039
2,19,49,58,1,1,3,1,3,"1,3",2,,102049058
2,19,49,65,2,1,5,1,5,"1,3",2,,102049065
2,19,49,65,1,1,5,1,5,"1,3",2,,102049065
2,19,49,66,1,1,3,1,3,"1,3,10",2,,102049066
2,19,49,66,2,1,3,1,3,"1,3,10",2,,102049066
2,19,49,75,1,1,3,1,3,"1,3",2,,102049075
2,19,49,80,3,1,3,1,5,"3",2,,102049080
2,19,49,80,1,1,3,1,5,"1,3",2,,102049080
2,19,49,80,2,1,3,1,5,"3",2,,102049080
2,19,49,110,1,1,3,1,5,"1,3",2,,102049110
2,19,49,110,2,1,3,1,5,"1,3",2,,102049110
2,19,49,118,2,1,5,1,5,"1,3",2,,102049118
2,19,49,118,1,1,3,1,3,"1,3",2,,102049118
2,19,49,129,1,1,3,1,3,"1,3",2,,102049129
2,20,48,15,1,1,3,1,3,"3,7",2,,102048015
2,20,48,22,1,1,5,1,5,"1,3",2,,102048022
2,20,48,22,3,1,3,1,3,"2,3,7",2,,102048022
2,20,48,22,2,1,3,1,3,"1,7",2,,102048022
2,20,48,28,1,1,3,1,3,"1,3",2,,102048028
2,20,48,28,2,1,3,1,3,"3",2,,102048028
2,20,48,34,3,1,5,1,3,"4",2,,102048034
2,20,48,34,2,1,5,1,3,"1,4,10",2,,102048034
2,20,48,34,1,1,5,1,3,"1,4,10",2,,102048034
2,20,48,37,,,,,,,,,102048037
2,20,48,37,1,1,3,1,5,"1,3",2,,102048037
2,20,48,37,4,1,3,1,5,"3",2,,102048037
2,20,48,37,2,1,3,1,5,"1,3",2,,102048037
2,20,48,39,5,2,,2,,"4",2,,102048039
2,20,48,39,3,2,,2,,"4",2,,102048039
2,20,48,39,4,2,,2,,"4",2,,102048039
2,20,48,39,2,1,,1,,"1,3",2,,102048039
2,20,48,39,6,2,,2,,"4",2,,102048039
2,20,48,39,1,1,,1,,"1,3",2,,102048039
2,20,48,51,2,1,1,1,1,"6,7",2,,102048051
2,20,48,51,1,1,3,1,3,"1,3,8",1,"MAAWAR AYENNIBA",102048051
2,20,48,52,1,1,3,1,3,"1,3",2,,102048052
2,20,48,52,4,1,3,1,3,"3",2,,102048052
2,20,48,52,3,1,3,1,3,"3",2,,102048052
2,20,48,52,2,1,3,1,3,"1,3",1,"17",102048052
2,20,48,54,2,1,5,1,3,"1,3",2,,102048054
2,20,48,54,3,2,,2,,"3",2,,102048054
2,20,48,54,1,1,5,1,3,"1,3",2,,102048054
2,20,48,55,1,1,3,1,5,"1,3,7",2,,102048055
2,20,48,58,4,2,,2,,,2,,102048058
2,20,48,58,3,1,3,1,3,"1,3,6,8",1,"MAAWAR AYEN NI BA",102048058
2,20,48,58,5,2,,2,,,2,,102048058
2,20,48,58,2,1,3,1,3,"1,3,7,8",1,"NKRANFO KUW",102048058
2,20,48,58,1,1,3,1,3,"1,3,7,8",1,"NKRANFO KUW",102048058
2,20,48,67,1,1,3,1,3,"3",2,,102048067
2,20,48,68,1,1,5,1,3,"1,3",2,,102048068
2,20,48,78,6,2,,2,,"3",2,,102048078
2,20,48,78,1,1,5,1,3,"1,3",2,,102048078
2,20,48,98,3,1,5,1,3,"3",2,,102048098
2,20,48,98,1,1,5,1,3,"1,3",2,,102048098
2,20,48,98,2,1,5,1,3,"1,3",2,,102048098
2,22,53,2,1,2,,2,,"1,3,10",2,,102053002
2,22,53,10,1,2,,2,,"1,3",2,,102053010
2,22,53,27,1,2,,2,,"1,3,7",2,,102053027
2,22,53,29,1,2,,2,,"1,3,4,7",2,,102053029
2,22,53,40,1,2,,2,,"1,3,7",2,,102053040
2,22,53,47,1,1,3,1,3,"1,3,4,7",2,,102053047
2,22,53,58,1,2,5,2,,"1,3,7",2,,102053058
2,22,53,59,1,2,,2,,"1,3,7",2,,102053059
2,22,53,74,1,2,,2,,"1,3,7",2,,102053074
2,22,53,76,1,2,,2,,"1,2,3",2,,102053076
2,22,53,79,1,1,3,2,,"1,3,7",2,,102053079
2,22,53,85,1,2,,2,,"1,3",2,,102053085
2,22,53,87,1,2,2,,1,"3,7",2,,102053087
2,22,53,88,1,2,,2,,"1,3,7",2,,102053088
2,22,53,89,1,2,,2,,"1,3,7",2,,102053089
2,23,56,14,1,1,5,1,3,"1",2,,102056014
2,23,56,16,1,1,3,1,5,"1,3",2,,102056016
2,23,56,27,1,1,3,1,3,"1,3",2,,102056027
2,23,56,35,1,1,5,1,3,"1,3",2,,102056035
2,23,56,40,2,2,,2,,,2,,102056040
2,23,56,40,1,1,5,1,5,"1,3,4",2,,102056040
2,23,56,41,1,1,5,1,3,"1,3",2,,102056041
2,23,56,43,1,1,3,1,3,"1,3",2,,102056043
2,23,56,43,2,1,3,1,3,"1,3",2,,102056043
2,23,56,49,1,1,5,1,3,"1,3",2,,102056049
2,23,56,50,2,1,3,1,3,"3",2,,102056050
2,23,56,50,1,1,3,1,1,"1,3,7,8",2,,102056050
2,23,56,51,1,1,3,1,5,"1,3",2,,102056051
2,23,56,51,2,1,3,1,5,"1,3",2,,102056051
2,23,56,54,1,1,5,1,3,"1",2,,102056054
2,23,56,58,1,1,3,1,3,"1,3",2,,102056058
2,23,56,58,2,1,3,1,3,"1,3",2,,102056058
2,23,56,69,2,1,5,1,5,"3",2,,102056069
2,23,56,69,1,1,5,1,5,"3",2,,102056069
2,23,57,11,1,2,,2,,"1,3,7",2,,102057011
2,23,57,12,1,2,,2,,"1,3,7",2,,102057012
2,23,57,14,1,2,,2,,"1,2,7",2,,102057014
2,23,57,39,1,2,,2,,"1,3,7",2,,102057039
2,23,57,43,1,2,,2,,"1",2,,102057043
2,23,57,51,2,2,,2,,"1,2,7",2,,102057051
2,23,57,55,1,2,,2,,"1,2,7",2,,102057055
2,23,57,72,1,2,,2,,"1,4,7,12",2,,102057072
2,23,57,73,1,2,,2,,"1,3,7",2,,102057073
2,23,57,84,1,2,,2,,"1,3,7",2,,102057084
2,23,57,90,1,2,,2,,"1,3,7",2,,102057090
2,23,57,93,1,2,,2,,"1,3,7",2,,102057093
2,23,57,99,1,2,,2,,"1,3,7",2,,102057099
2,23,57,134,1,2,,2,,"1,3,7",2,,102057134
2,23,57,163,1,2,,2,,"1,3,7",2,,102057163
2,27,46,29,1,2,,2,,"1,3,7",2,,102046029
2,27,46,35,1,2,,2,,"1,2,3,4,7",2,,102046035
2,27,46,36,1,2,,2,,"1,3,4,7",2,,102046036
2,27,46,37,1,2,2,1,,"1,3,10",2,,102046037
2,27,46,54,1,1,5,1,3,"1,3",2,,102046054
2,27,46,54,2,2,,2,,"3",2,,102046054
2,27,46,54,3,2,,2,,"3",2,,102046054
2,27,46,55,2,2,,2,,"3",2,,102046055
2,27,46,55,1,1,5,1,3,"1,3",2,,102046055
2,27,46,99,1,1,5,1,3,"1,3",2,,102046099
2,27,46,99,2,1,5,1,3,"1",2,,102046099
2,27,46,100,1,2,,2,,"1,3",2,,102046100
2,27,46,115,1,1,5,1,5,"1,3",2,,102046115
2,27,46,119,2,1,5,1,3,"1,3",2,,102046119
2,27,46,119,1,1,5,1,3,"1,3",2,,102046119
2,29,42,3,1,1,3,2,,"1,2,3",2,,102042003
2,29,42,9,1,1,3,1,3,"1,3",2,,102042009
2,29,42,13,1,1,3,1,3,"1,3,4",2,,102042013
2,29,42,14,1,2,,2,,"1,3",2,,102042014
2,29,42,20,1,2,,1,3,"1,3,7",2,,102042020
2,29,42,21,1,1,3,2,,"1,3",2,,102042021
2,29,42,23,1,1,3,1,3,"1,7",2,,102042023
2,29,42,25,1,2,,2,,"1",2,,102042025
2,29,42,26,1,1,3,1,3,"1,3",2,,102042026
2,29,42,28,1,1,3,1,3,"1,3",2,,102042028
2,29,42,31,1,1,3,1,3,"1,3",2,,102042031
2,29,42,32,1,2,,2,,"1,7",2,,102042032
2,29,42,38,1,1,3,1,3,"1,7,10",2,,102042038
2,29,42,50,1,1,3,1,3,"1,2,3",2,,102042050
2,29,42,52,1,1,3,2,,"1,2,3",2,,102042052
2,29,43,6,1,1,3,1,3,"1",2,,102043006
2,29,43,7,1,1,5,1,5,"1",2,,102043007
2,29,43,17,1,1,3,1,3,"1,3",2,,102043017
2,29,43,28,1,1,5,1,5,"1",1,"MBOAYE KUU",102043028
2,29,43,66,1,1,5,1,5,"1,3,7",1,"DAAMA ASEM NTI",102043066
2,29,43,79,3,2,,2,,"6",2,,102043079
2,29,43,79,1,1,3,1,3,"1",1,"ANYIDADO",102043079
2,29,43,79,4,2,,2,,"6",2,,102043079
2,29,43,79,2,1,3,1,3,"1",1,"ANYIDADO",102043079
2,29,43,92,1,1,3,1,3,"1,3",1,"AKYEM ODA COMPANY",102043092
2,29,43,102,1,1,3,1,3,"1,3",2,,102043102
2,29,43,113,1,1,3,1,3,"1,3",2,,102043113
2,29,43,113,2,1,3,1,3,"1,3",2,,102043113
2,29,43,120,1,1,3,1,3,"1",2,,102043120
2,29,60,1,1,2,,2,,"1,2,3,10",2,,102060001
2,29,60,10,1,2,,2,,"1,2,3,6",2,,102060010
2,29,60,11,1,1,3,1,3,"1,2,3,7,8",2,,102060011
2,29,60,14,1,1,3,1,3,"1,2,3,7",2,,102060014
2,29,60,18,1,1,3,1,3,"1,2,3,7",2,,102060018
2,29,60,20,1,2,,2,,"1,2,3,7",2,,102060020
2,29,60,26,1,2,2,,,"1,7",2,,102060026
2,29,60,40,1,1,3,1,3,"1,2,3,7,9",2,,102060040
2,29,60,43,1,2,,2,,"1,2,7",2,,102060043
2,29,60,53,1,2,,2,,"1,3,7",2,,102060053
2,29,60,78,1,2,,2,,"1,3,7",2,,102060078
2,29,60,80,1,2,,2,,"1,5,7",2,,102060080
2,29,60,82,1,2,,2,,"1,2,3,7",2,,102060082
2,29,60,90,1,2,,2,,"1,2,3,7",2,,102060090
2,29,60,91,1,2,,2,,"1,3,7",2,,102060091
2,31,38,8,2,2,,2,,"7",2,,102038008
2,31,38,8,1,1,4,2,,"3,7",2,,102038008
2,31,38,10,1,2,,2,,"3,7",1,"16",102038010
2,31,38,10,2,1,5,,,"3,7",1,"16",102038010
2,31,38,10,4,2,,2,,,1,"16",102038010
2,31,38,14,1,1,5,1,5,"3,7",2,,102038014
2,31,38,18,2,2,,2,,"3,7",2,,102038018
2,31,38,18,1,1,5,2,,"7",2,,102038018
2,31,38,18,3,2,,2,,"7",2,,102038018
2,31,38,19,2,2,,2,,"7",2,,102038019
2,31,38,19,4,2,,2,,"7",2,,102038019
2,31,38,19,1,1,3,1,5,"3,7,8,10",1,,102038019
2,31,38,24,1,2,,2,,"7",2,,102038024
2,31,38,29,2,2,,2,,"3,7",2,,102038029
2,31,38,29,3,2,,2,,"7",2,,102038029
2,31,38,29,1,1,5,2,,"3,7",2,,102038029
2,31,38,30,1,1,5,2,,"7",2,,102038030
2,31,38,31,2,2,,2,,"7",2,,102038031
2,31,38,31,3,2,,2,,"7",2,,102038031
2,31,38,31,1,1,3,2,,"1,3,7",2,,102038031
2,31,38,33,1,2,,2,,"3",2,,102038033
2,31,38,38,1,1,4,2,,"7",2,,102038038
2,31,38,42,2,2,,2,,"3",2,,102038042
2,31,38,42,1,1,5,2,,"3,7",2,,102038042
2,31,38,59,2,2,,2,,"3,7",2,,102038059
2,31,38,59,1,1,,2,,"3,7",2,,102038059
2,31,38,59,4,2,,2,,"3,7",2,,102038059
2,31,38,64,2,1,3,2,,"3,7",2,,102038064
2,31,38,64,1,1,3,2,,"3,7",2,,102038064
2,31,38,65,1,1,4,2,,"3,7",2,,102038065
2,31,39,4,1,1,4,1,4,"1,6,7,8",2,,102039004
2,31,39,5,1,1,5,1,4,"6,8",2,,102039005
2,31,39,22,1,1,5,1,5,"8",2,,102039022
2,31,39,41,1,1,4,1,4,"1,2,3,8,10",2,,102039041
2,31,39,49,1,1,5,1,5,"3,8,10",2,,102039049
2,31,39,50,1,1,4,1,4,"8,10",2,,102039050
2,31,39,54,1,1,3,1,5,"1,2,3,10",2,,102039054
2,31,39,57,1,1,4,1,4,"1,2,4,8,10,11",2,,102039057
2,31,39,61,1,1,5,1,4,"1,8",2,,102039061
2,31,39,66,1,1,3,1,5,"1,3,4,8,10",2,,102039066
2,31,40,1,1,1,4,1,4,"1,2,3,7,10",2,,102040001
2,31,40,2,1,1,4,1,4,"1,2,3",2,,102040002
2,31,40,6,1,1,2,1,5,"1,3,7",2,,102040006
2,31,40,6,2,1,2,1,5,"1,3",2,,102040006
2,31,40,6,3,1,2,1,5,"1,6,7",2,,102040006
2,31,40,8,2,1,4,1,4,"1,2,3",2,,102040008
2,31,40,8,1,1,2,1,4,"1,2,3,4,6,10",2,,102040008
2,31,40,14,3,1,4,1,4,"1,3,7",2,,102040014
2,31,40,14,2,1,4,1,4,"1,3,7",2,,102040014
2,31,40,14,1,1,4,1,2,"1,3,7",2,,102040014
2,31,40,17,1,1,2,1,5,"1,4",2,,102040017
2,31,40,20,2,1,2,1,4,"1,2,3,4",2,,102040020
2,31,40,20,1,1,2,1,4,"1,2,3",2,,102040020
2,31,40,24,1,1,2,1,4,"1,3,7",2,,102040024
