"id1","id2","id3","id4","item_id","itemname","s11ba_1","s11ba_2","s11bb_1","s11bb_2","s11bc_1","s11bc_2","s11bd_1","s11bd_2","s11be_1","s11be_2","hhno"
7,126,272,10,10,"FOOTWEAR",10,,,,,,20,,,,107272010
7,126,272,10,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,107272010
7,126,272,10,1,"SUITS",,,,,,,,,,,107272010
7,126,272,11,6,"JEANS",,,,,,,,,,,107272011
7,126,272,11,5,"SHIRTS/JACKETS",,,10,,,,,,10,,107272011
7,126,272,11,1,"SUITS",,,,,,,,,,,107272011
7,126,272,11,10,"FOOTWEAR",,,,,,,20,,20,,107272011
7,126,272,11,7,"UNDERWEAR",,,,,,,10,,10,,107272011
7,126,272,11,4,"TROUSERS",,,10,,,,,,10,,107272011
7,126,272,11,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,10,,10,,107272011
7,126,272,11,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,107272011
7,126,272,11,2,"SMOCKS",,,,,,,,,,,107272011
7,126,272,11,3,"CLOTH",,,,,,,,,,,107272011
7,126,272,11,8,"CLOTH FOR GARMENTS",,,,,,,30,,30,,107272011
7,126,272,12,8,"CLOTH FOR GARMENTS",,,,,,,,,,,107272012
7,126,272,12,7,"UNDERWEAR",10,,,,5,,,,15,,107272012
7,126,272,12,4,"TROUSERS",,,,,,,,,,,107272012
7,126,272,12,3,"CLOTH",,,,,,,,,,,107272012
7,126,272,12,5,"SHIRTS/JACKETS",10,,,,,,,,10,,107272012
7,126,272,12,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,107272012
7,126,272,12,6,"JEANS",,,,,,,,,,,107272012
7,126,272,12,2,"SMOCKS",,,,,,,,,,,107272012
7,126,272,12,9,"OTHER GARMENTS AND CLOTHING",30,,,,20,,,,50,,107272012
7,126,272,12,10,"FOOTWEAR",5,,,,,,,,5,,107272012
7,126,272,12,1,"SUITS",,,,,,,,,,,107272012
7,126,272,13,8,"CLOTH FOR GARMENTS",,,,,,,,,,,107272013
7,126,272,13,7,"UNDERWEAR",,,,,,,,,,,107272013
7,126,272,13,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,107272013
7,126,272,13,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,107272013
7,126,272,13,5,"SHIRTS/JACKETS",,,,,10,,,,10,,107272013
7,126,272,13,2,"SMOCKS",,,,,,,,,,,107272013
7,126,272,13,6,"JEANS",,,,,,,,,,,107272013
7,126,272,13,1,"SUITS",,,,,,,,,,,107272013
7,126,272,13,4,"TROUSERS",,,,,,,,,,,107272013
7,126,272,13,3,"CLOTH",,,,,,,,,,,107272013
7,126,272,13,10,"FOOTWEAR",,,,,20,,,,20,,107272013
7,126,272,16,6,"JEANS",,,,,,,,,,,107272016
7,126,272,16,1,"SUITS",,,,,,,,,,,107272016
7,126,272,16,4,"TROUSERS",,,,,,,,,,,107272016
7,126,272,16,10,"FOOTWEAR",30,,,,15,,12,,57,,107272016
7,126,272,16,7,"UNDERWEAR",10,,,,,,,,10,,107272016
7,126,272,16,2,"SMOCKS",,,,,,,,,,,107272016
7,126,272,16,5,"SHIRTS/JACKETS",,,,,9,,,,9,,107272016
7,126,272,16,8,"CLOTH FOR GARMENTS",,,,,,,,,,,107272016
7,126,272,16,9,"OTHER GARMENTS AND CLOTHING",50,,,,,,,,50,,107272016
7,126,272,16,3,"CLOTH",,,,,,,,,,,107272016
7,126,272,16,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,30,,30,,107272016
7,126,272,17,5,"SHIRTS/JACKETS",5,,,,5,,10,,20,,107272017
7,126,272,17,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,107272017
7,126,272,17,10,"FOOTWEAR",40,,,,,,,,40,,107272017
7,126,272,17,2,"SMOCKS",,,,,,,,,,,107272017
7,126,272,17,1,"SUITS",,,,,,,,,,,107272017
7,126,272,17,6,"JEANS",,,,,,,,,,,107272017
7,126,272,17,7,"UNDERWEAR",12,,,,,,2,50,14,50,107272017
7,126,272,17,3,"CLOTH",,,,,,,,,,,107272017
7,126,272,17,8,"CLOTH FOR GARMENTS",,,,,,,,,,,107272017
7,126,272,17,4,"TROUSERS",,,,,,,,,,,107272017
7,126,272,17,9,"OTHER GARMENTS AND CLOTHING",50,,,,,,30,,80,,107272017
7,126,272,18,5,"SHIRTS/JACKETS",15,,,,,,,,15,,107272018
7,126,272,18,10,"FOOTWEAR",10,,,,,,5,,15,,107272018
7,126,272,18,6,"JEANS",,,,,,,,,,,107272018
7,126,272,18,7,"UNDERWEAR",2,,,,,,,,2,,107272018
7,126,272,18,2,"SMOCKS",,,,,,,,,,,107272018
7,126,272,18,3,"CLOTH",,,,,,,,,,,107272018
7,126,272,18,9,"OTHER GARMENTS AND CLOTHING",5,,,,,,15,,20,,107272018
7,126,272,18,1,"SUITS",,,,,,,,,,,107272018
7,126,272,18,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,107272018
7,126,272,18,4,"TROUSERS",,,,,,,,,,,107272018
7,126,272,18,8,"CLOTH FOR GARMENTS",,,,,,,12,,12,,107272018
8,147,273,3,6,"JEANS",,,,,15,,10,,25,,108273003
8,147,273,3,3,"CLOTH",,,,,,,,,,,108273003
8,147,273,3,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108273003
8,147,273,3,2,"SMOCKS",40,,,,,,,,,,108273003
8,147,273,3,4,"TROUSERS",10,,,,10,,,,20,,108273003
8,147,273,3,1,"SUITS",,,,,,,,,,,108273003
8,147,273,3,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273003
8,147,273,3,7,"UNDERWEAR",10,,3,,5,,2,,20,,108273003
8,147,273,3,5,"SHIRTS/JACKETS",20,,9,,30,,30,,89,,108273003
8,147,273,3,10,"FOOTWEAR",35,,8,,30,,10,,83,,108273003
8,147,273,3,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273003
8,147,273,4,1,"SUITS",,,,,,,,,,,108273004
8,147,273,4,5,"SHIRTS/JACKETS",1,20,,,10,,,,11,20,108273004
8,147,273,4,2,"SMOCKS",,,,,,,,,,,108273004
8,147,273,4,4,"TROUSERS",,,,,5,,,,5,,108273004
8,147,273,4,3,"CLOTH",,,,,,,,,,,108273004
8,147,273,4,10,"FOOTWEAR",,,,,2,,4,,6,,108273004
8,147,273,4,8,"CLOTH FOR GARMENTS",,,,,,,30,,30,,108273004
8,147,273,4,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108273004
8,147,273,4,7,"UNDERWEAR",2,,,,3,,3,,8,,108273004
8,147,273,4,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273004
8,147,273,4,6,"JEANS",,,,,,,,,,,108273004
8,147,273,9,4,"TROUSERS",,,,,12,,,,12,,108273009
8,147,273,9,3,"CLOTH",,,,,,,,,,,108273009
8,147,273,9,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273009
8,147,273,9,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,8,,,,8,,108273009
8,147,273,9,5,"SHIRTS/JACKETS",30,,,,15,,2,,47,,108273009
8,147,273,9,10,"FOOTWEAR",,,,,15,,2,,17,,108273009
8,147,273,9,2,"SMOCKS",,,,,,,,,,,108273009
8,147,273,9,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273009
8,147,273,9,6,"JEANS",,,,,24,,,,24,,108273009
8,147,273,9,1,"SUITS",,,,,,,,,,,108273009
8,147,273,9,7,"UNDERWEAR",2,50,,,4,,1,50,7,50,108273009
8,147,273,14,6,"JEANS",10,,,,5,,15,,30,,108273014
8,147,273,14,3,"CLOTH",,,,,,,,,,,108273014
8,147,273,14,10,"FOOTWEAR",36,,,,30,,40,,106,,108273014
8,147,273,14,8,"CLOTH FOR GARMENTS",,,,,,,20,,20,,108273014
8,147,273,14,2,"SMOCKS",,,,,50,,,,50,,108273014
8,147,273,14,4,"TROUSERS",13,,,,5,,10,,28,,108273014
8,147,273,14,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273014
8,147,273,14,1,"SUITS",,,,,,,,,,,108273014
8,147,273,14,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108273014
8,147,273,14,5,"SHIRTS/JACKETS",20,,,,10,,20,,50,,108273014
8,147,273,14,7,"UNDERWEAR",,,,,,,5,,5,,108273014
8,147,273,15,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273015
8,147,273,15,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,5,,20,,25,,108273015
8,147,273,15,1,"SUITS",,,,,,,,,,,108273015
8,147,273,15,6,"JEANS",,,,,,,,,,,108273015
8,147,273,15,4,"TROUSERS",,,,,10,,,,10,,108273015
8,147,273,15,3,"CLOTH",,,,,,,,,,,108273015
8,147,273,15,10,"FOOTWEAR",,,,,10,,30,,40,,108273015
8,147,273,15,5,"SHIRTS/JACKETS",,,,,20,,,,20,,108273015
8,147,273,15,7,"UNDERWEAR",,,,,10,,20,,30,,108273015
8,147,273,15,2,"SMOCKS",,,,,50,,,,50,,108273015
8,147,273,15,9,"OTHER GARMENTS AND CLOTHING",,,,,,,60,,60,,108273015
8,147,273,28,7,"UNDERWEAR",4,,,,2,,6,,12,,108273028
8,147,273,28,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273028
8,147,273,28,3,"CLOTH",,,,,,,,,,,108273028
8,147,273,28,1,"SUITS",,,,,,,,,,,108273028
8,147,273,28,4,"TROUSERS",,,,,,,,,,,108273028
8,147,273,28,2,"SMOCKS",,,,,32,,,,32,,108273028
8,147,273,28,5,"SHIRTS/JACKETS",9,,,,3,,6,,18,,108273028
8,147,273,28,10,"FOOTWEAR",,,,,3,,,,3,,108273028
8,147,273,28,6,"JEANS",,,,,12,,,,12,,108273028
8,147,273,28,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,2,,,,2,,108273028
8,147,273,28,8,"CLOTH FOR GARMENTS",16,,,,9,,48,,83,,108273028
8,147,273,30,7,"UNDERWEAR",3,,,,,,2,,5,,108273030
8,147,273,30,3,"CLOTH",,,,,,,,,,,108273030
8,147,273,30,1,"SUITS",,,,,,,,,,,108273030
8,147,273,30,6,"JEANS",,,,,,,,,,,108273030
8,147,273,30,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273030
8,147,273,30,10,"FOOTWEAR",10,,,,,,5,,15,,108273030
8,147,273,30,5,"SHIRTS/JACKETS",10,,,,,,3,,13,,108273030
8,147,273,30,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273030
8,147,273,30,2,"SMOCKS",,,,,,,,,,,108273030
8,147,273,30,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108273030
8,147,273,30,4,"TROUSERS",5,,,,,,,,5,,108273030
8,147,273,36,3,"CLOTH",,,,,,,,,,,108273036
8,147,273,36,1,"SUITS",,,,,,,,,,,108273036
8,147,273,36,7,"UNDERWEAR",,,,,3,,,,3,,108273036
8,147,273,36,6,"JEANS",,,,,,,,,,,108273036
8,147,273,36,2,"SMOCKS",,,,,,,,,,,108273036
8,147,273,36,10,"FOOTWEAR",,,,,14,,,,14,,108273036
8,147,273,36,9,"OTHER GARMENTS AND CLOTHING",,,,,10,,,,10,,108273036
8,147,273,36,5,"SHIRTS/JACKETS",,,,,,,,,,,108273036
8,147,273,36,4,"TROUSERS",,,,,13,,,,13,,108273036
8,147,273,36,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,5,,,,5,,108273036
8,147,273,36,8,"CLOTH FOR GARMENTS",,,,,19,,,,19,,108273036
8,147,273,38,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273038
8,147,273,38,4,"TROUSERS",14,,,,14,,,,28,,108273038
8,147,273,38,5,"SHIRTS/JACKETS",32,,,,10,,16,,48,,108273038
8,147,273,38,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,16,,16,,108273038
8,147,273,38,1,"SUITS",,,,,,,,,,,108273038
8,147,273,38,2,"SMOCKS",,,,,,,,,,,108273038
8,147,273,38,8,"CLOTH FOR GARMENTS",,,,,,,42,,42,,108273038
8,147,273,38,10,"FOOTWEAR",25,,,,10,,20,,55,,108273038
8,147,273,38,6,"JEANS",,,,,21,,,,21,,108273038
8,147,273,38,7,"UNDERWEAR",10,,,,6,,8,,24,,108273038
8,147,273,38,3,"CLOTH",,,,,,,,,,,108273038
8,147,273,42,11,"TAILORING/LAUNDRY/CLEANING, CL",6,,,,5,,3,,14,,108273042
8,147,273,42,5,"SHIRTS/JACKETS",10,,,,5,,,,15,,108273042
8,147,273,42,7,"UNDERWEAR",10,,1,,7,,4,,22,,108273042
8,147,273,42,6,"JEANS",,,,,,,,,,,108273042
8,147,273,42,1,"SUITS",,,,,,,,,,,108273042
8,147,273,42,3,"CLOTH",,,10,,,,15,,25,,108273042
8,147,273,42,4,"TROUSERS",20,,,,18,,,,38,,108273042
8,147,273,42,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273042
8,147,273,42,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273042
8,147,273,42,10,"FOOTWEAR",8,,2,,,,,,10,,108273042
8,147,273,42,2,"SMOCKS",,,,,,,,,,,108273042
8,147,273,50,5,"SHIRTS/JACKETS",35,,,,20,,6,,61,,108273050
8,147,273,50,4,"TROUSERS",,,,,,,,,,,108273050
8,147,273,50,10,"FOOTWEAR",25,,,,16,,18,,57,,108273050
8,147,273,50,1,"SUITS",,,,,,,,,,,108273050
8,147,273,50,7,"UNDERWEAR",7,,,,6,,10,,23,,108273050
8,147,273,50,6,"JEANS",,,,,22,,,,22,,108273050
8,147,273,50,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,20,,20,,108273050
8,147,273,50,8,"CLOTH FOR GARMENTS",,,,,,,200,,200,,108273050
8,147,273,50,2,"SMOCKS",,,,,,,,,,,108273050
8,147,273,50,9,"OTHER GARMENTS AND CLOTHING",16,,,,,,,,16,,108273050
8,147,273,50,3,"CLOTH",,,,,,,,,,,108273050
8,147,273,56,7,"UNDERWEAR",10,,,,2,,3,,15,,108273056
8,147,273,56,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,5,,5,,108273056
8,147,273,56,1,"SUITS",,,,,,,,,,,108273056
8,147,273,56,3,"CLOTH",,,,,,,,,,,108273056
8,147,273,56,2,"SMOCKS",,,,,,,,,,,108273056
8,147,273,56,6,"JEANS",20,,,,,,,,20,,108273056
8,147,273,56,4,"TROUSERS",10,,,,,,,,10,,108273056
8,147,273,56,10,"FOOTWEAR",90,,,,5,,10,,100,,108273056
8,147,273,56,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273056
8,147,273,56,5,"SHIRTS/JACKETS",30,,,,,,90,,120,,108273056
8,147,273,56,9,"OTHER GARMENTS AND CLOTHING",,,,,,,16,,16,,108273056
8,147,273,60,11,"TAILORING/LAUNDRY/CLEANING, CL",3,,,,2,,,,5,,108273060
8,147,273,60,2,"SMOCKS",,,,,,,,,,,108273060
8,147,273,60,9,"OTHER GARMENTS AND CLOTHING",5,,15,,30,,,,50,,108273060
8,147,273,60,10,"FOOTWEAR",2,,3,,4,,,,9,,108273060
8,147,273,60,7,"UNDERWEAR",2,,2,,3,,,,7,,108273060
8,147,273,60,4,"TROUSERS",,,,,,,,,,,108273060
8,147,273,60,6,"JEANS",,,,,,,,,,,108273060
8,147,273,60,5,"SHIRTS/JACKETS",2,,,,,,,,,,108273060
8,147,273,60,3,"CLOTH",,,,,,,,,,,108273060
8,147,273,60,1,"SUITS",,,,,,,,,,,108273060
8,147,273,60,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108273060
8,147,273,63,11,"TAILORING/LAUNDRY/CLEANING, CL",3,50,10,,9,,16,,37,50,108273063
8,147,273,63,6,"JEANS",15,,,,25,,30,,70,,108273063
8,147,273,63,2,"SMOCKS",,,60,,,,,,60,,108273063
8,147,273,63,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273063
8,147,273,63,5,"SHIRTS/JACKETS",12,,25,,20,,45,,102,,108273063
8,147,273,63,4,"TROUSERS",,,14,,18,,,,32,,108273063
8,147,273,63,3,"CLOTH",,,,,,,,,,,108273063
8,147,273,63,8,"CLOTH FOR GARMENTS",,,,,,,105,,105,,108273063
8,147,273,63,10,"FOOTWEAR",14,,6,,13,,18,,51,,108273063
8,147,273,63,1,"SUITS",,,50,,,,,,50,,108273063
8,147,273,63,7,"UNDERWEAR",8,,14,,16,,30,,68,,108273063
8,147,273,66,2,"SMOCKS",,,,,,,,,,,108273066
8,147,273,66,8,"CLOTH FOR GARMENTS",,,,,,,15,,15,,108273066
8,147,273,66,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,3,,3,,108273066
8,147,273,66,4,"TROUSERS",10,,,,,,8,,18,,108273066
8,147,273,66,5,"SHIRTS/JACKETS",30,,,,,,10,,40,,108273066
8,147,273,66,10,"FOOTWEAR",30,,,,,,20,,50,,108273066
8,147,273,66,7,"UNDERWEAR",10,,,,,,15,,25,,108273066
8,147,273,66,3,"CLOTH",,,,,,,,,,,108273066
8,147,273,66,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108273066
8,147,273,66,1,"SUITS",,,,,,,,,,,108273066
8,147,273,66,6,"JEANS",15,,,,,,20,,35,,108273066
8,150,274,6,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,3,,3,,108274006
8,150,274,6,10,"FOOTWEAR",,,,,,,5,,5,,108274006
8,150,274,6,3,"CLOTH",,,,,,,20,,20,,108274006
8,150,274,6,4,"TROUSERS",,,,,,,,,,,108274006
8,150,274,6,7,"UNDERWEAR",,,,,2,,3,,5,,108274006
8,150,274,6,2,"SMOCKS",,,,,,,,,,,108274006
8,150,274,6,8,"CLOTH FOR GARMENTS",,,,,,,30,,30,,108274006
8,150,274,6,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274006
8,150,274,6,6,"JEANS",,,,,,,,,,,108274006
8,150,274,6,1,"SUITS",,,,,,,,,,,108274006
8,150,274,6,5,"SHIRTS/JACKETS",,,,,,,,,,,108274006
8,150,274,10,1,"SUITS",,,,,,,,,,,108274010
8,150,274,10,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274010
8,150,274,10,7,"UNDERWEAR",,,2,,,,,,2,,108274010
8,150,274,10,5,"SHIRTS/JACKETS",,,8,,,,,,8,,108274010
8,150,274,10,8,"CLOTH FOR GARMENTS",,,20,,,,,,20,,108274010
8,150,274,10,2,"SMOCKS",,,,,,,,,,,108274010
8,150,274,10,6,"JEANS",,,,,,,,,,,108274010
8,150,274,10,10,"FOOTWEAR",,,,,,,,,,,108274010
8,150,274,10,3,"CLOTH",,,,,,,,,,,108274010
8,150,274,10,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108274010
8,150,274,10,4,"TROUSERS",,,,,,,,,,,108274010
8,150,274,14,4,"TROUSERS",14,,,,14,,,,28,,108274014
8,150,274,14,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274014
8,150,274,14,6,"JEANS",15,,,,25,,,,40,,108274014
8,150,274,14,1,"SUITS",,,,,,,,,,,108274014
8,150,274,14,3,"CLOTH",,,,,,,,,,,108274014
8,150,274,14,5,"SHIRTS/JACKETS",6,,,,10,,,,16,,108274014
8,150,274,14,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108274014
8,150,274,14,7,"UNDERWEAR",4,,,,6,,2,,12,,108274014
8,150,274,14,2,"SMOCKS",,,,,,,,,,,108274014
8,150,274,14,8,"CLOTH FOR GARMENTS",,,,,,,26,,26,,108274014
8,150,274,14,10,"FOOTWEAR",5,,,,12,,2,,19,,108274014
8,150,274,16,7,"UNDERWEAR",2,,3,,4,,3,,12,,108274016
8,150,274,16,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274016
8,150,274,16,3,"CLOTH",10,,,,,,20,,30,,108274016
8,150,274,16,2,"SMOCKS",,,,,,,,,,,108274016
8,150,274,16,11,"TAILORING/LAUNDRY/CLEANING, CL",1,,1,,,,,,2,,108274016
8,150,274,16,5,"SHIRTS/JACKETS",3,,15,,20,,,,38,,108274016
8,150,274,16,4,"TROUSERS",,,10,,5,,,,15,,108274016
8,150,274,16,10,"FOOTWEAR",5,,2,,10,,3,,20,,108274016
8,150,274,16,1,"SUITS",,,,,,,,,,,108274016
8,150,274,16,8,"CLOTH FOR GARMENTS",15,,,,,,50,,65,,108274016
8,150,274,16,6,"JEANS",,,,,,,,,,,108274016
8,150,274,21,4,"TROUSERS",,,,,,,,,,,108274021
8,150,274,21,2,"SMOCKS",,,,,,,,,,,108274021
8,150,274,21,5,"SHIRTS/JACKETS",,,2,,,,10,,12,,108274021
8,150,274,21,9,"OTHER GARMENTS AND CLOTHING",,,,,,,3,20,3,20,108274021
8,150,274,21,1,"SUITS",,,,,,,,,,,108274021
8,150,274,21,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,4,,4,,108274021
8,150,274,21,3,"CLOTH",,,,,,,,,,,108274021
8,150,274,21,8,"CLOTH FOR GARMENTS",,,,,,,24,,24,,108274021
8,150,274,21,7,"UNDERWEAR",,,,,,,1,,1,,108274021
8,150,274,21,10,"FOOTWEAR",,,,,,,1,50,1,50,108274021
8,150,274,21,6,"JEANS",,,,,,,,,,,108274021
8,150,274,22,5,"SHIRTS/JACKETS",3,,,,12,,,,15,,108274022
8,150,274,22,2,"SMOCKS",,,,,,,,,,,108274022
8,150,274,22,3,"CLOTH",,,,,,,,,,,108274022
8,150,274,22,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108274022
8,150,274,22,6,"JEANS",,,,,,,,,,,108274022
8,150,274,22,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274022
8,150,274,22,4,"TROUSERS",1,,,,10,,,,11,,108274022
8,150,274,22,7,"UNDERWEAR",1,,,,3,,4,,8,,108274022
8,150,274,22,10,"FOOTWEAR",2,,,,6,,3,,11,,108274022
8,150,274,22,8,"CLOTH FOR GARMENTS",,,,,,,10,,10,,108274022
8,150,274,22,1,"SUITS",,,,,,,,,,,108274022
8,150,274,25,2,"SMOCKS",,,,,,,,,,,108274025
8,150,274,25,8,"CLOTH FOR GARMENTS",,,,,14,,20,,34,,108274025
8,150,274,25,4,"TROUSERS",,,,,10,,8,,18,,108274025
8,150,274,25,11,"TAILORING/LAUNDRY/CLEANING, CL",2,,,,,,5,,7,,108274025
8,150,274,25,6,"JEANS",10,,,,10,,15,,35,,108274025
8,150,274,25,5,"SHIRTS/JACKETS",30,,,,30,,10,,70,,108274025
8,150,274,25,9,"OTHER GARMENTS AND CLOTHING",10,,,,,,,,10,,108274025
8,150,274,25,3,"CLOTH",,,,,,,,,,,108274025
8,150,274,25,7,"UNDERWEAR",5,,,,5,,3,,13,,108274025
8,150,274,25,10,"FOOTWEAR",20,,,,30,,6,,56,,108274025
8,150,274,25,1,"SUITS",,,,,,,,,,,108274025
8,150,274,26,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,15,,108274026
8,150,274,26,2,"SMOCKS",,,,,,,,,,,108274026
8,150,274,26,6,"JEANS",,,,,,,,,,,108274026
8,150,274,26,1,"SUITS",,,,,,,,,,,108274026
8,150,274,26,7,"UNDERWEAR",2,,,,,,4,,6,,108274026
8,150,274,26,4,"TROUSERS",,,,,4,,,,4,,108274026
8,150,274,26,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108274026
8,150,274,26,5,"SHIRTS/JACKETS",9,,,,1,50,4,,14,,108274026
8,150,274,26,10,"FOOTWEAR",4,50,,,4,50,10,,18,50,108274026
8,150,274,26,9,"OTHER GARMENTS AND CLOTHING",,,,,16,,60,,76,,108274026
8,150,274,26,3,"CLOTH",,,,,,,,,,,108274026
8,150,274,27,8,"CLOTH FOR GARMENTS",30,,,,,,40,,70,,108274027
8,150,274,27,1,"SUITS",,,,,,,,,,,108274027
8,150,274,27,5,"SHIRTS/JACKETS",,,,,10,,,,10,,108274027
8,150,274,27,2,"SMOCKS",,,,,,,,,,,108274027
8,150,274,27,10,"FOOTWEAR",5,50,,,10,,15,,30,50,108274027
8,150,274,27,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274027
8,150,274,27,7,"UNDERWEAR",4,,,,5,,5,,14,,108274027
8,150,274,27,3,"CLOTH",,,,,,,,,,,108274027
8,150,274,27,11,"TAILORING/LAUNDRY/CLEANING, CL",2,,,,1,,5,,8,,108274027
8,150,274,27,4,"TROUSERS",,,,,15,,,,15,,108274027
8,150,274,27,6,"JEANS",,,,,,,,,,,108274027
8,150,274,33,3,"CLOTH",,,,,,,,,,,108274033
8,150,274,33,4,"TROUSERS",20,,,,18,,,,38,,108274033
8,150,274,33,2,"SMOCKS",,,,,,,,,,,108274033
8,150,274,33,1,"SUITS",,,,,,,,,,,108274033
8,150,274,33,5,"SHIRTS/JACKETS",15,,,,20,,,,35,,108274033
8,150,274,33,7,"UNDERWEAR",10,,,,10,,,,20,,108274033
8,150,274,33,10,"FOOTWEAR",40,,,,30,,,,70,,108274033
8,150,274,33,6,"JEANS",30,,,,35,,,,65,,108274033
8,150,274,33,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,108274033
8,150,274,33,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274033
8,150,274,33,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108274033
8,150,274,34,1,"SUITS",,,,,150,,,,,,108274034
8,150,274,34,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,3,,3,,108274034
8,150,274,34,6,"JEANS",10,,,,15,,,,25,,108274034
8,150,274,34,5,"SHIRTS/JACKETS",25,,,,15,,,,40,,108274034
8,150,274,34,2,"SMOCKS",,,,,,,,,,,108274034
8,150,274,34,4,"TROUSERS",20,,,,25,,,,45,,108274034
8,150,274,34,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,108274034
8,150,274,34,10,"FOOTWEAR",30,,,,12,,25,,67,,108274034
8,150,274,34,3,"CLOTH",,,,,,,,,,,108274034
8,150,274,34,7,"UNDERWEAR",16,,,,16,,6,,38,,108274034
8,150,274,34,8,"CLOTH FOR GARMENTS",4,,,,,,16,,20,,108274034
8,150,274,41,3,"CLOTH",,,,,,,,,,,108274041
8,150,274,41,2,"SMOCKS",,,,,,,,,,,108274041
8,150,274,41,5,"SHIRTS/JACKETS",20,,,,8,,15,,46,,108274041
8,150,274,41,1,"SUITS",,,,,,,,,,,108274041
8,150,274,41,10,"FOOTWEAR",10,,,,30,,10,,50,,108274041
8,150,274,41,8,"CLOTH FOR GARMENTS",,,,,,,,,,,108274041
8,150,274,41,7,"UNDERWEAR",2,,,,3,,5,,10,,108274041
8,150,274,41,6,"JEANS",15,,,,30,,19,,64,,108274041
8,150,274,41,4,"TROUSERS",10,,,,10,,9,,29,,108274041
8,150,274,41,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,7,,7,,108274041
8,150,274,41,9,"OTHER GARMENTS AND CLOTHING",,,,,,,20,,20,,108274041
8,150,274,44,10,"FOOTWEAR",,,,,,,5,,5,,108274044
8,150,274,44,5,"SHIRTS/JACKETS",,,1,,,,2,50,3,50,108274044
8,150,274,44,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,2,,2,,108274044
8,150,274,44,2,"SMOCKS",,,,,,,,,,,108274044
8,150,274,44,8,"CLOTH FOR GARMENTS",,,,,,,20,,20,,108274044
8,150,274,44,7,"UNDERWEAR",,,,,,,3,,3,,108274044
