"id1","id2","hhno","s4aix1_plotno","s4aix_289i","s4aix_289ii","s4aix_290i","s4aix_290ii","s4aix_290iii","s4aix_291i","s4aix_291ii","s4aix_291iii","s4aix_292i","s4aix_292ii","s4aix_292iii","s4aix_293i","s4aix_293ii","s4aix_293iii","s4aix_294i","s4aix_294ii","s4aix_294iii","s4aix_295i","s4aix_295ii","s4aix_295iii","s4aix_296i","s4aix_296ii","s4aix_296iii","s4aix_297i","s4aix_297ii","s4aix_297iii","s4aix_298i","s4aix_298ii","s4aix_298iii"
8,153,108282005,3,6,12,,,,,,,,,,,,,,,,,,,18,7,4,2,7,4,,,
8,153,108282005,2,6,12,,,,,,,,,,,,,,,,,,,7,7,4,1,7,4,,,
8,153,108282007,3,6,12,2,7,5,,,,,,,,,,,,,,,,1,7,2,1,7,3,,,
8,153,108282007,2,6,12,5,7,10,,,,,,,,,,,,,,,,5,7,2,2,7,3,,,
8,153,108282007,1,2,12,5,7,10,,,,,,,,,,,,,,,,5,7,2,2,7,3,,,
8,153,108282008,1,6,11,5,7,7,,,,,,,,,,,,,,,,4,6,2,4,6,3,4,6,3
8,153,108282008,4,1,12,20,4,4,,,,,,,,,,,,,,,,10,6,2,10,6,2,,,
8,153,108282008,3,6,11,10,5,6,,,,,,,,,,,,,,,,5,4,2,5,4,3,5,4,2
8,153,108282008,2,6,12,3,6,3,,,,,,,,,,,,,,,,1,5,4,1,4,3,,,
8,153,108282010,2,6,11,3,7,5,,,,,,,,,,,,,,,,6,4,2,5,4,1,,,
8,153,108282010,4,1,12,5,6,7,,,,,,,,,,,,,,,,7,5,2,6,4,1,,,
8,153,108282010,3,6,11,3,8,6,,,,,,,,,,,,,,,,5,5,2,5,4,1,,,
8,153,108282010,1,6,11,4,6,5,,,,,,,,,,,,,,,,4,6,2,4,4,1,,,
8,153,108282012,2,6,12,,,,,,,,,,,,,,,,,,,16,4,4,,,,,,
8,153,108282012,4,1,12,14,7,10,,,,,,,,,,,,,,,,19,7,2,,,,,,
8,153,108282012,3,6,11,,,,,,,,,,,,,,,,,,,18,5,2,,,,,,
8,153,108282012,1,6,11,7,5,3,,,,,,,,,,,,,,,,4,5,2,4,5,3,,,
8,153,108282014,1,6,11,4,6,7,,,,,,,,,,,,,,,,4,5,3,3,5,2,,,
8,153,108282014,2,6,12,5,6,7,,,,,,,,,,,,,,,,4,5,3,4,5,2,,,
8,153,108282014,4,1,12,15,7,10,,,,,,,,,,,,,,,,4,5,3,2,5,2,,,
8,153,108282014,3,6,11,4,5,6,,,,,,,,,,,,,,,,4,5,3,4,5,2,,,
8,153,108282015,3,6,11,10,4,2,,,,,,,,,,,,,,,,6,6,4,4,5,1,2,4,1
8,153,108282015,2,6,11,3,5,6,,,,,,,,,,,,,,,,3,5,4,3,5,3,3,4,1
8,153,108282015,4,1,12,15,6,7,,,,,,,,,,,,,,,,7,3,4,2,5,2,1,2,1
8,153,108282015,1,6,11,4,6,10,,,,,,,,,,,,,,,,3,5,4,3,5,2,3,4,2
8,153,108282017,2,6,9,,,,,,,,,,,,,,,,,,,2,6,10,2,6,17,2,6,2
8,153,108282017,1,5,9,7,6,15,,,,,,,,,,,,,,,,4,6,6,4,6,10,4,6,2
8,153,108282018,1,5,9,,,,,,,,,,,,,,,,,,,3,6,15,3,6,2,2,6,2
8,153,108282018,2,6,9,,,,,,,,,,,,,,,,,,,2,6,5,2,6,2,2,6,2
8,153,108282019,1,5,9,,,,,,,,,,,,,,,,,,,3,6,7,3,6,4,3,6,2
8,153,108282019,2,6,9,,,,,,,,,,,,,,,,,,,5,6,6,5,6,10,5,6,2
8,153,108282022,1,5,9,,,,,,,,,,,,,,,,,,,6,6,14,6,6,4,,,
8,153,108282024,1,5,9,,,,,,,,,,,,,,,,,,,6,6,4,3,6,4,,,
8,153,108282024,2,6,9,,,,,,,,,,,,,,,,,,,2,6,4,3,6,4,,,
8,153,108283001,1,5,9,2,6,10,,,,,,,,,,,,,,,,2,6,4,2,6,2,,,
8,153,108283001,2,5,9,2,6,10,,,,,,,,,,,,,,,,2,6,4,2,6,2,,,
8,153,108283003,1,5,9,,,,,,,,,,,,,,,,,,,4,6,2,4,6,2,4,6,2
8,153,108283003,2,6,7,,,,,,,,,,,,,,,,,,,4,6,2,4,6,2,4,6,2
8,153,108283005,1,5,9,3,6,10,,,,,,,,,,,,,,,,2,6,6,2,6,4,2,6,2
8,153,108283005,2,6,9,3,6,10,,,,,,,,,,,,,,,,2,6,6,2,6,4,2,6,2
8,153,108283005,3,6,9,2,6,10,,,,,,,,,,,,,,,,2,6,6,2,6,4,2,6,2
8,153,108283006,2,6,9,,,,,,,,,,,,,,,,,,,2,6,4,2,6,2,,,
8,153,108283006,1,5,9,,,,,,,,,,,,,,,,,,,6,6,4,6,6,2,,,
8,153,108283007,1,3,9,,,,,,,,,,,,,,,,,,,2,6,10,2,6,2,,,
8,153,108283008,2,6,12,1,5,2,,,,,,,,,,,,,,,,5,7,3,3,7,4,,,
8,153,108283008,3,6,12,1,5,2,,,,,,,,,,,,,,,,5,7,3,3,7,4,,,
8,153,108283008,1,12,12,1,5,2,,,,,,,,,,,,,,,,5,7,3,3,7,4,,,
8,153,108283009,3,6,12,,,,,,,,,,,,,,,,,,,14,7,3,2,7,5,,,
8,153,108283009,1,2,12,,,,,,,,,,,,,,,,,,,14,7,3,2,7,5,,,
8,153,108283009,2,6,12,,,,,,,,,,,,,,,,,,,14,7,3,2,7,5,,,
8,153,108283010,1,2,12,,,,,,,,,,,,,,,,,,,14,7,3,1,7,4,,,
8,153,108283010,2,6,12,,,,,,,,,,,,,,,,,,,14,7,3,1,7,4,,,
8,153,108283014,2,6,12,1,2,2,,,,,,,,,,,,,,,,2,7,2,2,7,3,,,
8,153,108283014,1,11,12,5,7,7,,,,,,,,,,,,,,,,5,7,2,2,7,3,,,
8,153,108283014,3,6,12,1,2,2,,,,,,,,,,,,,,,,2,7,2,7,7,3,,,
8,153,108283018,2,6,12,1,2,2,,,,,,,,,,,,,,,,2,7,2,2,7,2,,,
8,153,108283018,1,2,12,1,5,2,,,,,,,,,,,,,,,,2,7,2,2,7,2,,,
8,153,108283018,3,6,12,1,5,2,,,,,,,,,,,,,,,,2,7,2,2,7,2,,,
8,153,108283019,1,6,11,6,5,4,,,,,,,,,,,,,,,,2,5,3,2,6,2,,,
8,153,108283019,2,6,11,7,4,2,,,,,,,,,,,,,,,,2,6,3,4,6,2,,,
8,153,108283019,3,1,12,13,6,4,,,,,,,,,,,,,,,,12,6,3,4,6,2,,,
8,153,108283022,3,1,12,5,5,7,,,,,,,,,,,,,,,,3,4,1,4,6,3,,,
8,153,108283022,1,6,11,11,5,3,,,,,,,,,,,,,,,,4,5,1,2,6,3,,,
8,153,108283022,2,6,11,4,6,7,,,,,,,,,,,,,,,,4,5,1,2,6,3,,,
8,153,108283023,1,6,11,8,6,7,,,,,,,,,,,,,,,,5,6,2,4,4,2,1,4,1
8,153,108283023,2,6,11,5,5,7,,,,,,,,,,,,,,,,8,4,3,6,4,2,2,4,1
8,153,108283023,3,1,12,12,4,7,,,,,,,,,,,,,,,,12,4,2,10,4,2,2,4,1
8,153,108283025,2,6,11,,,,,,,,,,,,,,,,,,,7,8,3,4,6,5,4,6,2
8,153,108283025,1,6,11,,,,,,,,,,,,,,,,,,,4,6,4,4,6,3,4,5,3
8,153,108283025,3,1,12,,,,,,,,,,,,,,,,,,,7,6,4,6,6,4,6,4,3
8,153,108283026,2,6,11,5,6,7,,,,,,,,,,,,,,,,6,4,3,5,6,8,6,5,4
8,153,108283026,1,6,11,4,6,7,,,,,,,,,,,,,,,,5,6,5,3,4,5,,,
8,153,108283026,3,1,12,,,,,,,,,,,,,,,,,,,7,5,2,7,4,3,7,4,5
8,153,108284004,2,6,11,,,,,,,,,,,,,,,,,,,5,7,5,1,5,2,1,5,4
8,153,108284004,1,1,12,3,8,4,,,,,,,,,,,,,,,,4,7,3,,,,,,
8,153,108284010,1,1,12,,,,,,,,,,,,,,,,,,,27,6,4,10,5,3,,,
8,153,108284010,2,6,11,,,,,,,,,,,,,,,,,,,5,4,4,8,6,5,4,7,
8,153,108284010,3,6,11,,,,,,,,,,,,,,,,,,,4,5,4,8,6,5,3,4,3
8,153,108284012,3,6,11,,,,,,,,,,,,,,,,,,,7,6,4,7,6,2,7,5,3
8,153,108284012,1,1,12,5,6,6,,,,,,,,,,,,,,,,30,6,4,13,4,2,,,
8,153,108284012,4,6,11,,,,,,,,,,,,,,,,,,,5,8,5,5,4,2,5,4,3
8,153,108284012,2,6,11,,,,,,,,,,,,,,,,,,,6,7,4,6,6,2,6,5,3
8,153,108284013,1,6,9,,,,,,,,,,,,,,,,,,,4,6,2,,,,,,
8,153,108284014,1,6,9,,,,,,,,,,,,,,,,,,,2,6,4,2,6,3,2,6,3
8,153,108284019,1,3,10,,,,,,,,,,,,,,,,,,,4,6,6,4,6,2,,,
8,153,108284021,1,3,10,6,6,4,,,,,,,,,,,,,,,,10,6,6,10,6,3,,,
8,153,108284021,2,6,10,,,,,,,,,,,,,,,,,,,2,6,2,2,6,4,2,3,2
8,153,108284023,2,6,12,2,6,6,,,,,,,,,,,,,,,,3,7,4,5,7,4,,,
8,153,108284023,3,6,12,2,6,3,,,,,,,,,,,,,,,,3,7,4,5,7,4,,,
8,153,108284023,1,1,12,7,7,15,,,,,,,,,,,,,,,,5,7,4,5,7,4,,,
8,153,108284023,4,6,12,,,,,,,,,,,,,,,,,,,5,7,2,,,,,,
8,153,108284024,1,6,9,1,1,2,,,,,,,,,,,,,,,,,,,1,7,7,,,
8,153,108284026,3,6,12,2,5,2,4,7,5,,,,,,,,,,,,,4,7,8,4,7,10,,,
8,153,108284026,4,6,12,2,5,2,4,7,5,,,,,,,,,,,,,4,7,8,4,7,10,,,
8,153,108284026,5,6,12,2,5,2,4,7,5,,,,,,,,,,,,,4,7,8,4,7,10,,,
8,153,108284026,2,6,12,2,5,2,8,7,5,,,,,,,,,,,,,8,7,8,8,7,10,,,
8,153,108284026,1,12,12,7,7,15,,,,,,,,,,,,,,,,7,7,8,7,7,10,,,
8,153,108284027,1,6,12,1,1,2,,,,,,,,,,,,,,,,,,,2,7,6,,,
8,153,108284028,3,6,12,1,2,2,,,,,,,,,,,,,,,,5,7,4,4,7,4,,,
8,153,108284028,1,12,12,10,7,5,,,,,,,,,,,,,,,,10,7,4,2,7,4,,,
8,153,108284028,2,6,12,1,2,2,,,,,,,,,,,,,,,,5,7,4,4,7,4,,,
8,153,108284031,1,1,12,,,,,,,,,,,,,,,,,,,17,6,4,3,6,3,,,
8,153,108284031,2,6,11,,,,,,,,,,,,,,,,,,,8,8,4,4,6,3,,,
9,154,109325008,3,7,12,,,,,,,,,,,,,,,,,,,,,,2,5,2,,,
9,154,109325008,1,5,11,3,3,2,,,,,,,,,,,,,,,,,,,3,3,2,,,
9,154,109325008,2,6,9,1,3,2,,,,,,,,,,,,,,,,,,,2,8,4,,,
9,154,109325008,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325010,2,5,12,,,,,,,,,,,,,,,,,,,,,,15,4,1,,,
9,154,109325010,1,5,11,2,3,2,,,,,,,,,,,,,,,,,,,5,4,2,,,
9,154,109325010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325014,3,6,10,,,,,,,,,,,,,,,,,,,4,6,3,2,4,3,,,
9,154,109325014,2,6,9,,,,,,,,,,,,,,,,,,,5,6,3,2,4,3,,,
9,154,109325014,1,5,8,,,,,,,,,,,,,,,,,,,9,6,3,3,4,3,,,
9,154,109325017,1,5,11,,,,,,,,,,,,,,,,,,,20,6,1,20,4,3,10,3,3
9,154,109325017,2,6,12,,,,,,,,,,,,,,,,,,,10,6,1,10,4,3,10,3,3
9,154,109325021,1,5,11,9,4,2,,,,,,,,,,,,,,,,3,4,4,10,4,9,,,
9,154,109325021,2,6,12,,,,,,,,,,,,,,,,,,,10,4,6,12,4,9,,,
9,154,109325021,3,6,9,5,4,2,,,,,,,,,,,,,,,,3,4,4,6,4,9,,,
9,154,109325026,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325026,1,4,5,,,,,,,,,,14,4,1,4,6,1,2,2,2,,,,,,,,,
9,154,109325026,2,4,5,,,,,,,,,,14,4,1,4,6,1,2,2,2,,,,,,,,,
9,154,109325027,1,4,5,1,1,1,,,,,,,,,,4,2,1,4,2,1,,,,,,,,,
9,154,109325028,1,4,5,1,4,1,,,,,,,4,6,1,,,,,,,,,,,,,,,
9,154,109325029,2,4,5,,,,,,,,,,4,6,1,7,4,2,4,6,3,,,,,,,,,
9,154,109325029,3,4,5,,,,,,,,,,4,4,1,6,6,2,2,6,3,,,,,,,,,
9,154,109325029,1,4,5,,,,,,,,,,4,6,1,7,6,2,4,6,3,,,,,,,,,
9,154,109325029,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325031,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325031,1,4,5,2,6,2,,,,,,,10,6,1,12,4,1,,,,2,4,3,2,4,2,,,
9,154,109325031,2,4,5,1,6,2,,,,,,,14,4,1,16,4,1,,,,2,4,3,2,2,2,,,
9,154,109325032,2,4,5,2,6,2,,,,,,,10,4,10,4,4,2,,,,,,,,,,,,
9,154,109325032,1,4,5,2,6,2,,,,,,,10,4,1,4,4,2,,,,,,,,,,,,
9,154,109325032,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325034,4,6,9,5,3,2,,,,,,,,,,,,,,,,4,8,2,6,8,5,,,
9,154,109325034,3,6,9,5,3,2,,,,,,,,,,,,,,,,6,8,2,9,8,4,,,
9,154,109325034,2,5,10,4,3,1,,,,,,,,,,,,,,,,4,8,1,10,8,6,,,
9,154,109325034,5,5,9,2,4,2,,,,,,,,,,,,,,,,4,8,2,3,8,10,,,
9,154,109325034,1,5,9,9,3,2,,,,,,,,,,,,,,,,9,4,2,10,8,6,,,
9,154,109325038,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109325038,1,4,5,4,4,1,,,,,,,10,6,1,8,4,2,8,4,3,,,,,,,,,
9,154,109325038,2,4,5,2,4,1,,,,,,,8,6,1,6,4,2,6,4,3,,,,,,,,,
9,154,109325044,1,5,11,,,,,,,,,,,,,,,,,,,18,6,10,7,6,4,2,5,2
9,154,109325044,2,5,11,,,,,,,,,,,,,,,,,,,15,6,10,5,6,4,2,5,2
9,154,109325047,2,7,10,1,3,2,,,,,,,,,,,,,,,,,,,1,3,2,,,
9,154,109325047,1,5,11,3,3,2,,,,,,,,,,,,,,,,,,,2,9,2,,,
9,154,109325047,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109326002,1,4,5,14,6,2,,,,,,,18,6,1,16,4,2,16,2,1,,,,,,,,,
9,154,109326002,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109326004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109326004,1,4,5,4,2,2,,,,,,,,,,4,2,1,4,2,2,,,,4,4,2,,,
9,154,109326005,3,4,5,,,,,,,,,,10,6,2,4,4,3,10,4,6,,,,,,,,,
9,154,109326005,1,4,5,,,,,,,,,,10,4,1,4,4,3,10,4,6,,,,,,,,,
9,154,109326005,2,4,5,,,,,,,,,,10,4,1,4,4,3,10,4,6,,,,,,,,,
9,154,109326008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109326008,1,4,5,3,6,2,,,,,,,10,4,1,4,4,2,,,,,,,,,,,,
9,154,109326014,1,6,7,4,6,4,,,,4,4,2,,,,,,,,,,,,,,,,,,
9,154,109326015,1,6,11,,,,,,,,,,,,,,,,,,,7,5,5,3,3,2,,,
9,154,109326017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109326017,1,5,11,15,6,5,,,,,,,,,,,,,,,,30,3,3,7,4,3,4,3,5
9,154,109326018,1,6,11,,,,,,,,,,,,,,,,,,,30,4,1,7,3,1,4,2,2
9,154,109326019,1,6,10,3,5,3,,,,,,,,,,,,,,,,,,,2,6,3,,,
9,154,109326019,2,,,,,,,,,,,,,,,,,,,,,7,5,1,,,,,,
9,154,109326021,2,6,10,,,,,,,,,,,,,,,,,,,3,2,1,1,4,3,,,
9,154,109326021,1,6,11,,,,,,,,,,,,,,,,,,,32,6,4,2,5,5,,,
9,154,109326022,2,5,9,,,,2,3,3,,,,,,,,,,,,,2,2,2,1,2,2,,,
9,154,109326022,4,7,11,,,,2,3,3,,,,,,,,,,,,,4,3,2,1,2,2,,,
9,154,109326022,5,5,9,,,,2,3,3,,,,,,,,,,,,,4,2,2,1,2,2,,,
9,154,109326022,3,6,11,,,,2,3,3,,,,,,,,,,,,,4,2,2,1,2,2,,,
9,154,109326022,1,5,11,,,,2,3,3,,,,,,,,,,,,,2,2,2,1,3,2,,,
9,154,109326023,2,6,10,,,,,,,,,,,,,,,,,,,1,2,2,1,3,1,,,
9,154,109326023,1,5,11,,,,,,,,,,,,,,,,,,,,,,2,7,2,,,
9,154,109326033,1,5,11,1,3,2,,,,,,,,,,,,,,,,5,7,2,,,,,,
9,154,109326033,2,7,11,,,,,,,,,,,,,,,,,,,4,3,6,,,,,,
9,154,109326036,2,5,11,1,2,2,,,,,,,,,,,,,,,,,,,2,4,1,,,
9,154,109326036,1,5,11,1,3,2,,,,,,,,,,,,,,,,,,,3,4,1,,,
9,154,109326037,1,5,11,2,3,2,,,,,,,,,,,,,,,,2,4,1,2,2,2,,,
9,154,109326037,2,5,10,6,3,2,,,,,,,,,,,,,,,,12,4,1,12,2,2,,,
9,154,109326037,3,5,11,,,,,,,,,,,,,,,,,,,7,6,1,4,10,4,,,
9,154,109327001,1,6,10,,,,,,,,,,,,,,,,,,,7,2,2,3,2,2,,,
9,154,109327003,2,6,10,,,,,,,,,,,,,,,,,,,15,4,5,1,4,4,1,1,2
9,154,109327003,1,6,10,,,,,,,,,,,,,,,,,,,30,4,5,1,6,4,1,1,3
9,154,109327005,1,6,10,,,,,,,,,,,,,,,,,,,11,6,10,,,,,,
9,154,109327005,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109327006,2,6,10,,,,,,,,,,,,,,,,,,,,,,14,,1,7,3,3
9,154,109327006,1,6,10,,,,,,,,,,,,,,,,,,,,,,14,,1,7,3,3
9,154,109327006,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109327007,1,6,10,,,,,,,,,,,,,,,,,,,20,2,1,20,2,1,,,
9,154,109327009,2,6,11,4,3,2,,,,,,,,,,,,,,,,15,4,3,3,4,3,,,
9,154,109327009,1,6,11,12,3,2,,,,,,,,,,,,,,,,16,4,2,12,4,4,,,
9,154,109327010,1,6,10,2,6,4,,,,,,,,,,,,,,,,10,6,3,6,4,3,4,4,3
9,154,109327011,2,6,11,6,4,2,,,,,,,,,,,,,,,,10,6,1,5,6,3,4,4,3
9,154,109327011,1,6,11,20,4,2,3,6,20,,,,,,,,,,,,,20,6,1,30,6,3,10,4,3
9,154,109327012,3,6,11,5,8,1,,,,,,,,,,,,,,,,,,,3,6,1,,,
9,154,109327012,2,6,9,2,8,2,,,,,,,,,,,,,,,,,,,3,6,1,,,
9,154,109327012,1,6,9,2,8,2,,,,,,,,,,,,,,,,,,,3,6,1,1,6,1
9,154,109327017,1,6,,8,2,4,,,,,,,14,4,1,,,,,,,10,2,4,,,,,,
9,154,109327020,2,5,6,,,,,,,,,,8,6,1,8,4,1,8,4,3,,,,,,,,,
9,154,109327020,1,5,6,,,,,,,,,,14,6,1,14,4,1,14,4,3,,,,,,,,,
9,154,109327022,3,5,6,,,,,,,,,,5,4,1,5,4,1,5,4,2,,,,,,,,,
9,154,109327022,1,5,6,,,,,,,,,,14,6,1,14,6,1,14,4,2,,,,,,,,,
9,154,109327022,2,5,6,,,,,,,,,,10,6,1,10,4,1,10,4,2,,,,,,,,,
9,154,109327022,4,5,6,,,,,,,,,,6,6,1,6,4,1,6,4,2,,,,,,,,,
9,154,109327024,2,5,6,,,,,,,,,,12,6,1,8,6,1,4,4,1,,,,,,,,,
9,154,109327024,1,5,6,,,,,,,,,,12,4,1,10,6,1,5,4,1,,,,,,,,,
9,154,109327024,3,5,6,,,,,,,,,,10,4,1,8,6,1,4,4,1,,,,,,,,,
9,154,109327025,1,4,5,4,6,6,,,,,,,4,4,1,4,4,1,4,4,1,,,,,,,,,
9,154,109327026,1,6,11,5,6,2,,,,,,,,,,,,,,,,5,2,1,3,4,4,,,
9,154,109328001,1,6,10,,,,,,,,,,,,,,,,,,,7,4,3,3,5,3,2,3,7
9,154,109328002,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109328002,1,6,10,,,,,,,,,,,,,,,,,,,5,5,5,1,4,3,,,
9,154,109328002,2,6,10,,,,,,,,,,,,,,,,,,,5,5,5,1,4,4,,,
9,154,109328007,1,6,11,,,,,,,,,,,,,,,,,,,,,,6,5,5,2,2,2
9,154,109328009,1,6,10,,,,,,,,,,,,,,,,,,,,,,5,5,1,1,5,4
9,154,109328010,1,6,11,,,,,,,,,,,,,,,,,,,10,4,2,3,4,3,,,
9,154,109328011,1,5,6,,,,,,,,,,10,6,2,10,4,2,10,2,4,,,,,,,,,
9,154,109328011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109328023,2,5,6,,,,,,,,,,8,4,1,10,6,1,10,6,2,,,,,,,,,
9,154,109328023,1,5,6,,,,,,,,,,12,6,1,12,6,1,12,6,2,,,,,,,,,
9,154,109328025,2,7,10,1,2,2,1,6,45,,,,,,,,,,,,,1,4,1,,,,,,
9,154,109328025,3,6,9,1,3,2,1,6,30,,,,,,,,,,,,,1,2,1,,,,,,
9,154,109328025,1,5,9,1,6,2,1,6,30,,,,,,,,,,,,,1,6,1,,,,,,
9,154,109328026,2,6,9,3,3,2,1,8,10,,,,,,,,,,,,,1,8,1,1,8,1,,,
9,154,109328026,1,6,10,2,3,2,1,8,8,,,,,,,,,,,,,1,8,1,1,8,1,,,
9,154,109328037,1,6,9,,,,,,,,,,,,,,,,,,,14,3,2,14,2,3,,,
9,154,109328044,1,6,9,1,4,2,,,,,,,,,,,,,,,,,,,5,5,6,,,
9,154,109328044,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109328044,2,6,9,1,3,2,,,,,,,,,,,,,,,,,,,3,5,5,,,
9,154,109328045,2,6,9,2,6,6,,,,,,,,,,,,,,,,3,4,2,,,,,,
9,154,109328045,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,154,109328045,1,6,8,3,6,5,,,,,,,,,,,,,,,,3,4,2,,,,,,
9,154,109328046,3,5,6,,,,,,,,,,10,4,1,10,4,1,10,4,2,,,,,,,,,
9,154,109328046,2,5,6,,,,,,,,,,5,4,1,5,4,1,5,4,2,,,,,,,,,
9,154,109328046,1,5,6,,,,,,,,,,10,4,1,10,4,1,10,,2,,,,,,,,,
9,156,109317089,1,6,9,4,8,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0
9,156,109317136,1,5,10,7,3,4,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0
9,156,109317136,2,5,10,7,3,4,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0
9,156,109317136,3,5,10,7,3,4,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0
9,156,109319001,1,9,11,0,0,0,2,7,3,0,0,0,6,7,2,6,7,3,2,6,1,6,7,2,6,7,3,2,6,1
9,156,109319001,3,10,11,2,7,5,1,7,2,0,0,0,5,7,2,5,7,3,1,6,1,5,7,2,5,7,3,1,6,1
9,156,109319001,2,9,11,0,0,0,2,7,3,0,0,0,6,7,2,6,7,3,2,6,1,6,7,2,6,7,3,2,6,1
9,156,109319002,1,7,11,2,6,5,2,6,2,0,0,0,5,6,1,5,6,1,1,6,1,5,6,1,5,6,1,1,6,1
9,156,109319002,2,7,11,2,6,5,2,6,2,0,0,0,5,6,1,5,6,1,1,6,1,5,6,1,5,6,1,1,6,1
9,156,109319002,3,9,11,1,6,3,2,6,3,0,0,0,4,6,1,4,6,1,2,6,1,4,6,1,4,6,1,2,6,1
9,156,109319007,1,7,11,0,0,0,1,6,3,0,0,0,5,6,2,5,6,3,2,4,2,5,6,2,5,6,3,2,4,2
9,156,109319007,3,8,11,0,0,0,1,6,3,0,0,0,5,6,2,5,6,3,2,4,2,5,6,2,5,6,3,2,4,2
9,156,109319007,5,9,11,3,6,5,2,6,5,0,0,0,4,6,2,4,6,3,2,4,2,4,6,2,4,6,3,2,4,2
9,156,109319007,4,9,11,5,6,2,2,6,5,0,0,0,4,6,2,4,6,3,2,4,2,4,6,2,4,6,3,2,4,2
9,156,109319007,2,7,11,0,0,0,1,6,3,0,0,0,5,6,2,5,6,3,2,4,2,5,6,2,5,6,3,2,4,2
9,156,109319008,3,10,11,2,8,5,2,8,2,0,0,0,3,8,2,3,8,2,2,6,2,3,8,2,3,8,2,2,3,2
9,156,109319008,4,10,11,2,8,5,2,8,2,0,0,0,3,8,2,3,8,2,1,6,2,3,8,2,3,8,2,2,3,2
9,156,109319008,2,9,11,1,8,10,1,8,8,0,0,0,5,8,2,5,8,2,3,6,2,5,8,2,5,8,2,3,5,2
9,156,109319008,1,9,11,3,8,2,1,8,8,0,0,0,5,8,2,5,8,2,3,6,2,5,8,2,5,8,2,3,5,2
9,156,109319009,1,5,11,5,8,25,1,8,5,5,6,5,,,,,,,,,,10,8,2,10,8,2,,,
9,156,109319009,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,156,109319009,3,5,11,6,8,25,5,8,5,10,6,5,,,,,,,,,,10,8,2,10,8,2,,,
9,156,109319010,1,5,11,10,7,20,3,7,5,0,0,0,30,7,1,6,7,1,0,0,0,30,7,1,6,7,1,0,0,0
9,156,109319010,4,7,11,5,7,15,1,7,5,0,0,0,10,7,1,5,7,1,0,0,0,10,7,1,5,7,1,0,0,0
9,156,109319010,2,5,11,10,7,20,3,7,5,0,0,0,30,7,1,6,7,1,0,0,0,30,7,1,6,7,1,0,0,0
9,156,109319010,3,7,11,5,7,15,1,7,5,0,0,0,10,7,1,5,7,1,0,0,0,10,7,1,5,7,1,0,0,0
9,156,109319016,2,9,11,2,7,15,3,7,5,0,0,0,18,7,1,10,7,1,0,0,0,18,,1,10,7,1,0,0,0
9,156,109319016,3,9,11,1,7,10,1,7,5,0,0,0,2,7,1,2,7,1,0,0,0,2,,1,2,7,1,0,0,0
9,156,109319016,1,8,11,3,7,15,3,7,5,0,0,0,20,7,1,10,7,1,0,0,0,20,,1,10,7,1,0,0,0
9,156,109319018,2,7,11,6,7,5,5,7,12,0,0,0,15,7,1,0,0,0,0,0,0,15,7,1,0,0,0,0,0,0
9,156,109319018,3,8,11,5,7,15,5,7,8,0,0,0,10,7,1,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0
9,156,109319018,1,9,11,5,7,5,5,7,10,0,0,0,15,7,1,0,0,0,0,0,0,15,7,1,0,0,0,0,0,0
9,156,109319019,1,7,11,0,0,0,3,6,10,0,0,0,3,6,1,3,6,2,0,0,0,3,6,1,3,6,2,0,0,0
9,156,109319019,3,7,11,0,0,0,3,6,10,0,0,0,3,6,1,3,6,2,0,0,0,3,6,1,3,6,2,0,0,0
9,156,109319019,4,8,11,2,6,5,3,6,5,0,0,0,3,6,1,3,6,2,0,0,0,3,6,1,3,6,2,0,0,0
9,156,109319019,2,7,11,0,0,0,3,6,10,0,0,0,3,6,1,3,6,2,0,0,0,3,6,1,3,6,2,0,0,0
