"id1","id2","id3","id4","hhno","total_exp_s11b","food_exp","gifts_given","own_produce","children_exp","elderly_exp","maleAdults_exp","femaleAdults_exp","otherItems_exp","fuel_exp","avg_s11_monthly_exp","education_expenditure","health_expenses","dwelling_expenses","avg_monthly_exp_overall"
6,102,209,64,106209064,0,101.900001525879,0,0,0,0,0,0,46.6666679382324,11,159.566665649414,840,80,41.3333320617676,350.899993896484
6,102,209,67,106209067,0,0,0,0,0,0,0,0,5.83333301544189,0,5.83333301544189,0,0,450,455.833343505859
6,102,209,68,106209068,0,160.399993896484,0,0,4.16666650772095,0,11.6666660308838,1.25,204.33332824707,18,399.816650390625,2312,617,35,1244.48327636719
6,102,210,3,106210003,0,16.6000003814697,0,0,0,0,16.25,0,282.291656494141,25,340.141662597656,150,15,55,422.641662597656
6,102,210,7,106210007,0,242.899993896484,0,0,4,0,0,2.91666650772095,125.416664123535,29,404.233337402344,1640,98,61,699.900024414063
6,102,210,11,106210011,0,9.60000038146973,0,0,0,0,10,0,14.5666666030884,3.5,37.6666679382324,150,0,279,329.166656494141
6,102,210,12,106210012,0,109.900001525879,0,0,0,0,5.41666650772095,15,141.441665649414,40,311.758331298828,369,60,1350,1752.50830078125
6,102,210,15,106210015,0,19.5,0,0,5.41666650772095,0,7.08333301544189,8.75,201.425003051758,8,250.175003051758,577,46,27,371.258331298828
6,102,210,16,106210016,0,198.899993896484,0,0,4.58333349227905,0,5,9.58333301544189,222.866668701172,27,467.933319091797,3037,50,129.33332824707,900.349975585938
6,102,210,17,106210017,0,170,0,5,2.91666674613953,0,3.45833325386047,6.66666650772095,51.3666648864746,21,260.408325195313,452,6,94.25,398.324981689453
6,102,210,30,106210030,0,211.699996948242,0,0,7.91666650772095,0,8.75,2.91666650772095,108.908332824707,19,359.191650390625,366,103,20,512.691650390625
6,102,210,36,106210036,0,184.699996948242,0,3.59999990463257,2.5,0,5,2.5,155.925003051758,35,389.225006103516,577,54,110,601.308349609375
6,102,210,46,106210046,0,3.69999980926514,0,0,0,0,0,0,35.341667175293,0,39.0416641235352,52,11,41,95.375
6,102,210,86,106210086,0,13.8000001907349,0,0,4.83333349227905,0,0,0,28.3333339691162,0,46.966667175293,0,0,0,46.966667175293
6,102,210,96,106210096,0,18.7000007629395,0,0,0,0,30,0,36.25,0,84.9499969482422,0,74,0,158.949996948242
6,102,210,98,106210098,15,226,0,0,11.25,0,0,19.1666660308838,285.700012207031,35,577.116638183594,1970,61,119,921.283325195313
6,102,210,103,106210103,0,132,0,0,0,0,16.25,11.6666669845581,225.266662597656,33,418.183319091797,3842,32,1048,1818.34997558594
6,102,210,120,106210120,30,318.299987792969,0,0,3.33333325386047,0,0,15.8333330154419,169.83332824707,35,542.299987792969,1765,76,32,797.38330078125
6,10,211,2,106211002,0,224.800003051758,0,0,12.0833330154419,0,6.91666650772095,3,80.9166641235352,19,346.716674804688,980,30,66,524.383361816406
6,10,211,14,106211014,0,128.899993896484,0,0,7.08333349227905,0,13.3333330154419,6.66666650772095,109,18,282.983337402344,1335,42,65,501.233337402344
6,10,211,15,106211015,0,104,0,0,0,0,14.5833330154419,7.08333301544189,126.333335876465,17,269,3000,30,88,637
6,10,211,19,106211019,0,24,0,0,0,0,15.4166660308838,0,42.5,30,111.916664123535,0,4,20,135.916656494141
6,10,211,21,106211021,20,164.399993896484,0,0,4.58333301544189,0,12.0833330154419,4.58333301544189,107.5,25,318.149993896484,935,37,25.3333339691162,458.399993896484
6,10,211,23,106211023,0,102.400001525879,0,0,0,4.58333301544189,0,3.33333325386047,30.0833320617676,23.5,163.899993896484,0,40,50,253.899993896484
6,10,211,27,106211027,0,133.399993896484,0,0,3.33333325386047,0,8.33333301544189,4.58333349227905,99,17,265.649993896484,215,48,73.3333282470703,404.899993896484
6,10,211,37,106211037,0,152.199996948242,0,0,0,0,8.75,7.08333301544189,155.83332824707,13,336.866668701172,0,19,30.5,386.366668701172
6,10,211,38,106211038,0,109.900001525879,0,0,4.16666650772095,0,7.91666650772095,3.75,55.75,9,190.483337402344,500,45,658,935.150024414063
6,10,211,39,106211039,0,239.399993896484,0,0,9.16666698455811,0,9.58333301544189,9.58333301544189,132.66667175293,14,414.399993896484,800,73,2164,2718.06665039063
6,10,211,42,106211042,0,105.800003051758,0,0,2.91666650772095,0,0,9.16666603088379,76.5833358764648,7,201.466659545898,901,24,66,366.549987792969
6,10,211,47,106211047,0,166.899993896484,0,0,4,0,7.08333301544189,6.66666650772095,74.8666687011719,14.5,274.016662597656,1662,42,1631,2085.5166015625
6,10,211,76,106211076,0,85.6999969482422,0,0,1.25,1.08333325386047,0,2.08333325386047,59.5833320617676,10.5,160.199996948242,0,37,620,817.200012207031
6,10,211,77,106211077,0,53.2000007629395,0,0,0,0,12.5,0,49.9166679382324,11,126.616668701172,0,0,313,439.616668701172
6,10,211,80,106211080,35,146.899993896484,0,0,8.33333301544189,0,5.83333349227905,5.83333301544189,66.1666641235352,16,249.066665649414,420,30,622,936.066650390625
6,102,212,1,106212001,0,152.899993896484,0,0,0,0,1.5,7.83333349227905,76.75,18,256.983337402344,1794,23,672,1101.4833984375
6,102,212,6,106212006,0,121.199996948242,0,0,0,10.8333330154419,0,0,71.533332824707,7.75,211.316665649414,0,80,0,291.316650390625
6,102,212,8,106212008,0,88.5,0,0,1.25,1.66666662693024,3.33333325386047,3.75,109.916664123535,32,240.41667175293,1565,48,20,438.833343505859
6,102,212,12,106212012,0,329.700012207031,0,0,7.5,0,0,16.6666660308838,232.58332824707,126.5,712.950012207031,230,36,1026,1794.11669921875
6,102,212,14,106212014,0,9,0,0,0,0,0,10.4166660308838,43.25,0,62.6666679382324,0,115,0,177.66667175293
6,102,212,19,106212019,0,19.7000007629395,0,0,0,0,4,0,84.375,11,119.074996948242,0,6,77,202.074996948242
6,102,212,22,106212022,0,47.5999984741211,0,0,0,0,11.6666669845581,0,190.699996948242,40,289.966674804688,0,12,29,330.966674804688
6,102,212,30,106212030,0,104.900001525879,0,0,51.6666679382324,0,0,15,281.166656494141,73,525.733337402344,3176,54,347,1191.40002441406
6,102,212,33,106212033,0,76.8000030517578,0,0,0,0,0,13.3333330154419,108.458335876465,30,228.591659545898,2553,0,81,522.341674804688
6,102,212,34,106212034,0,125.400001525879,0,0,7.75,0,9.16666698455811,8.33333301544189,243.466659545898,100.400001525879,494.516662597656,3770,48,877,1733.68334960938
6,102,212,35,106212035,0,254.899993896484,0,0,0,0,20.8333320617676,13.3333330154419,263.375,49.4000015258789,601.841674804688,893,130,47,853.258361816406
6,102,212,36,106212036,320,123.199996948242,0,0,10.75,0,16.6666660308838,15,141.466659545898,48.5,355.583312988281,0,18,25,398.583312988281
6,102,212,37,106212037,0,18,0,0,0,0,0,0,4.91666650772095,0,22.9166660308838,0,0,0,22.9166660308838
6,102,212,38,106212038,0,118.199996948242,0,0,0,0,6.91666650772095,7.5,89.625,32,254.241668701172,0,24,24,302.241668701172
6,102,212,39,106212039,0,103.099998474121,0,0,3.41666650772095,0,12.5,9.16666603088379,154.066665649414,55.2399978637695,337.489990234375,370,141,150,659.323303222656
6,10,213,3,106213003,0,47,0,0,0,0,15,0,59.375,11,132.375,0,0,17,149.375
6,10,213,5,106213005,0,39.5,0,0,1.66666662693024,0,9.16666698455811,0,57.8333320617676,5,113.166664123535,30,12,169,296.666656494141
6,10,213,8,106213008,0,27,0,0,12.9166660308838,0,15.4166669845581,8.33333301544189,96.5,14,174.16667175293,690,0,18,249.66667175293
6,10,213,17,106213017,0,65.0999984741211,0,0,6.66666650772095,0,10,0,31.5833320617676,10.5,123.849998474121,505,0,15,180.933334350586
6,10,213,23,106213023,0,65.0999984741211,0,0,3.58333325386047,0,2.08333325386047,2.33333325386047,28.75,12,113.849998474121,234,30,765,928.349975585938
6,10,213,24,106213024,0,63.2000007629395,0,0,0,0,8.75,7.5,33.8333320617676,21,134.283325195313,0,2,17,153.283325195313
6,10,213,25,106213025,0,121,0,0,4.66666650772095,0,5.83333301544189,3.33333325386047,39.5833320617676,11.5,185.91667175293,840,0,16,271.916687011719
6,10,213,27,106213027,30,86.4000015258789,0,0,5.83333301544189,0,0,14.5833330154419,95.5,18.5,220.816665649414,260,0,8,250.483337402344
6,10,213,34,106213034,0,77.5,0,0,5,0,2.5,3.33333325386047,82.0833358764648,22,192.41667175293,1600,48,18,391.75
6,10,213,51,106213051,0,187.5,0,0,3.33333325386047,0,0,6.66666650772095,12.5,12.5,222.5,0,0,18,240.5
6,10,213,53,106213053,0,82.8000030517578,0,0,4.91666650772095,0,5,2.5,51.6166648864746,27,173.83332824707,2042,0,1581,1925
6,10,213,54,106213054,0,60.5,0,0,0,0,7.5,5,31.7333335876465,10.5,115.233329772949,0,0,74,189.233337402344
6,10,213,61,106213061,0,97,0,0,14.1666660308838,0,12.9166660308838,7.5,52.0833320617676,17,200.66667175293,0,50,44,294.666687011719
6,10,213,66,106213066,0,108.5,0,0,3.33333325386047,0,7.5,8.33333301544189,75.4166641235352,10,213.08332824707,0,0,25,238.08332824707
6,10,213,68,106213068,0,51.5,0,0,0,0,33.3333320617676,0,157,20,261.833343505859,0,0,22.5,284.333343505859
6,102,214,1,106214001,0,73.1999969482422,0,0,5,0,29.5833339691162,6.66666650772095,29.75,19.3999996185303,163.600006103516,980,45,159,449.266662597656
6,102,214,2,106214002,0,92.0999984741211,0,0,3.75,0,10.8333330154419,7.91666650772095,28.75,13.5,156.850006103516,0,36,69,261.850006103516
6,102,214,3,106214003,0,61.5,0,0,0,0,0,6.08333301544189,26.6333332061768,14.5,108.716667175293,835,14,328,520.299987792969
6,102,214,14,106214014,0,19.5,0,0,0,0,6.66666650772095,0,23.5,5,54.6666679382324,0,40,3,97.6666717529297
6,102,214,15,106214015,0,26.6000003814697,0,0,0,0,10.8333330154419,0,25.1666660308838,3,65.5999984741211,40,0,16,84.9333343505859
6,102,214,16,106214016,0,62.2999992370605,0,0,5.83333301544189,0,8.75,7.08333301544189,22.5,15,121.466667175293,584,86,392,648.133361816406
6,102,214,17,106214017,0,55.7000007629395,0,0,0,0,7.91666650772095,12.0833330154419,32.9333343505859,17.5,126.133331298828,0,24,92,242.133331298828
6,102,214,20,106214020,0,58.4000015258789,0,0,0,0,10.4166660308838,6.25,33.9166679382324,12,120.983329772949,560,24,97,288.649993896484
6,102,214,21,106214021,0,71.5999984741211,0,0,5,0,0,10.8333330154419,33.75,10,131.183334350586,1142,0,68,294.350006103516
6,102,214,22,106214022,0,29.6000003814697,0,0,0,0,7.5,0,22.283332824707,4.5,63.8833351135254,0,12,74,149.883331298828
6,102,214,25,106214025,0,8,0,0,0,0,6,0,23.3333339691162,3,40.3333320617676,0,27,74,141.33332824707
6,102,214,30,106214030,0,68.8000030517578,0,0,0,0,0,7.91666650772095,24.1666660308838,12,112.883331298828,0,0,57,169.883331298828
6,102,214,33,106214033,0,57.5999984741211,0,0,4.58333301544189,0,0,6.66666650772095,25.7999992370605,10,104.650001525879,170,4,8,130.816665649414
6,102,214,35,106214035,0,47.5,0,0,5.58333301544189,0,9.16666603088379,0,30.0833339691162,8.5,100.833335876465,255,0,118,240.083343505859
6,102,214,38,106214038,0,67.4000015258789,0,0,6.25,0,0,7.5,33.4166679382324,8.5,123.066665649414,580,30,60.1666679382324,261.566680908203
6,10,215,5,106215005,0,137.100006103516,0,0,2.41666650772095,0,12.4166669845581,9.5,80.75,27,269.183319091797,70,61,631,967.016662597656
6,10,215,12,106215012,0,137.899993896484,0,0,0,0,8.5,7.83333301544189,30.5,9,193.733337402344,50,20,612,829.900024414063
6,10,215,16,106215016,0,125.400001525879,0,0,0,0,7.66666650772095,18.6666660308838,47.0833320617676,40,238.816665649414,15,40,645,925.066650390625
6,10,215,21,106215021,0,108.099998474121,0,0,2.25,0,0,6.25,31.25,17,164.850006103516,183,73,630,883.099975585938
6,10,215,44,106215044,15,140.800003051758,0,0,0,0,9,5.41666698455811,29.5166664123535,21,205.733337402344,50,1,625,835.900024414063
6,10,215,49,106215049,0,46,0,0,0,5.75,0,0,19.8250007629395,7,78.5749969482422,0,0,624,702.575012207031
6,10,215,50,106215050,0,139.699996948242,0,0,0,0,24.5833320617676,7.5,33.8333320617676,15,220.616668701172,0,20,627,867.61669921875
6,10,215,53,106215053,0,188.25,0,0,5.66666650772095,0,11.9166660308838,15.1666660308838,74.3333358764648,16,311.333343505859,242,82,637,1050.5
6,10,215,59,106215059,0,67.5999984741211,0,0,0,0,13.25,0,25.2999992370605,12,118.150001525879,0,0,363,481.149993896484
6,10,215,60,106215060,0,159.5,0,0,3.83333325386047,0,8.66666603088379,13.3333330154419,73.216667175293,17,275.549987792969,118,60,318,663.38330078125
6,10,215,64,106215064,0,175.199996948242,0,0,0,0,7.16666650772095,6.16666650772095,33.4166679382324,17,238.949996948242,0,40,617,895.950012207031
6,10,215,67,106215067,0,139.600006103516,0,0,0,0,12.4166669845581,0,40.6666679382324,6,198.683334350586,294,0,34.6666679382324,257.850006103516
6,10,215,68,106215068,0,119.099998474121,0,0,5.75,0,0,12.6666669845581,36.0833320617676,12,185.600006103516,75,103,615,909.849975585938
6,10,215,83,106215083,0,163.399993896484,0,0,0,7.08333349227905,0,10.1666660308838,48.5166664123535,29,258.166656494141,0,20,1220,1498.16662597656
6,10,215,89,106215089,0,189.899993896484,0,0,6.08333301544189,0,21.9166660308838,14.5833339691162,58.75,12,303.233337402344,1251,81,613,1101.4833984375
6,10,216,9,106216009,0,44,0,0,0,0.583333313465118,0,3.125,8.5,3.79999995231628,60.0083351135254,0,21,44,125.008331298828
6,10,216,10,106216010,0,217.100006103516,0,0.5,10.1666660308838,0,0,7.41666650772095,30.125,12,277.308319091797,730,0,658,996.141662597656
6,10,216,12,106216012,0,51.5999984741211,0,0,0,0,3.16666674613953,0,12.2208337783813,38,104.987503051758,0,0,44,148.987503051758
6,10,216,13,106216013,0,130.300003051758,0,0,4.58333301544189,3.33333325386047,0,8.5,26.6666660308838,9,182.383331298828,511,0,758,982.966674804688
6,10,216,16,106216016,0,96.0999984741211,0,0,0,0,4.5,0,12.8166666030884,10,123.416664123535,0,160,46,329.416656494141
6,10,216,32,106216032,0,105.599998474121,0,0,2.5,1.66666662693024,0,0,25.8333339691162,12,147.600006103516,931,70,15,310.183349609375
6,10,216,48,106216048,0,112.699996948242,0,0,5.58333301544189,0,0,3.33333325386047,17.3333320617676,10,148.949996948242,216,25,617,808.950012207031
6,10,216,54,106216054,0,71.5999984741211,0,0,1.83333325386047,0,6.41666650772095,5.75,31.408332824707,11,128.008331298828,125,41,112,291.424987792969
6,10,216,56,106216056,0,152.600006103516,0,0,0,0,11.5833330154419,12,26.0833339691162,10,212.266662597656,732,0,17.8333320617676,291.100006103516
6,10,216,66,106216066,0,150.800003051758,0,0,7.16666650772095,0,9.58333301544189,4.08333349227905,31.5416660308838,5,208.175003051758,40,169,3.5,384.008331298828
6,10,216,68,106216068,0,86.5500030517578,0,0,6.83333301544189,0,0,6.5,20.5,3.5,123.883331298828,751,0,48,234.466659545898
6,10,216,74,106216074,0,467.799987792969,0,0,0,0,3.91666674613953,0,21.75,11.3999996185303,504.866668701172,30,0,53.6666641235352,561.033325195313
6,10,216,75,106216075,0,160.199996948242,0,0,8.91666698455811,0,2.75,5.83333301544189,31.091667175293,5,213.79167175293,790,111,797,1187.625
6,10,216,83,106216083,0,114.699996948242,0,0,0,0,5.41666650772095,8.41666698455811,25.375,11,164.908325195313,0,125,964,1253.90832519531
6,10,216,84,106216084,0,37.9000015258789,0,0,0,4.5,6.41666650772095,0,18.2916660308838,7,74.1083297729492,50,206,28.8333339691162,313.108337402344
6,1,217,23,106217023,0,157.100006103516,0,0,11.5416669845581,0,0,6.08333301544189,40.0416679382324,12,226.766662597656,893,20,640.166687011719,961.350036621094
6,1,217,25,106217025,0,163.399993896484,0,0,1.75,0,0,0.833333313465118,61.2916679382324,15,242.274993896484,663,0,808,1105.52502441406
6,1,217,26,106217026,0,53.8600006103516,0,120,0,0,0,1.25,56.9166679382324,13,245.026672363281,981,0,2042,2368.77661132813
6,1,217,43,106217043,0,104.599998474121,0,0,0.708333313465118,0,4.66666650772095,0,54.5999984741211,12,176.574996948242,1056,33,685,982.575012207031
6,1,217,45,106217045,0,364,0,0,0,0,31.1666660308838,0,61.3833351135254,16,472.549987792969,150,0,40.25,525.299987792969
6,1,217,58,106217058,0,219.100006103516,0,0,0,0,0,3.28333330154419,28.8708324432373,11.8999996185303,263.154174804688,50,125,607,999.320861816406
6,1,217,61,106217061,0,130.550003051758,0,0,0.25,0,3.91666650772095,0,48.4583320617676,9.5,192.675003051758,166,13,515,734.508361816406
6,1,217,63,106217063,0,167.600006103516,0,0,1.66666662693024,0,0,0,76.5666656494141,23,268.833343505859,879,132,3206,3680.08325195313
6,1,217,65,106217065,30,166.800003051758,0,0,4.91666650772095,1.25,1.41666662693024,3.75,45.9333343505859,21,245.066665649414,1360,12,1110,1480.40002441406
6,1,217,73,106217073,0,86.0999984741211,0,0,0,0,3.58333325386047,0,36.375,3,129.058334350586,0,0,376,505.058349609375
6,1,217,77,106217077,0,108,0,0,0,0,1.41666662693024,0,19.3666667938232,6.5,135.283340454102,0,0,194,329.283325195313
6,1,217,83,106217083,0,116.379997253418,0,0,0,0,0,0,224.929168701172,10.3999996185303,351.709167480469,0,6,235,592.709167480469
6,1,217,84,106217084,0,195.100006103516,0,0,0,0,18.75,27.4999980926514,237.158340454102,32,510.508331298828,40,66,407,986.841674804688
6,1,217,97,106217097,0,190.110000610352,0,0,1.25,0,35.75,2.66666650772095,61.9874992370605,7.19999980926514,298.964172363281,40,0,233.833343505859,536.130859375
6,1,217,109,106217109,0,151.699996948242,0,0,0.583333313465118,0,0,7.08333301544189,82.0833282470703,16,257.450012207031,875,2,928.833312988281,1261.19995117188
6,10,218,1,106218001,0,26.1100006103516,0.5,0,0,0,7.08333301544189,0,30.1666660308838,9,72.8600006103516,100,80,12.5,173.693328857422
6,10,218,3,106218003,0,108.800003051758,0,0,10,0,0,6.41666650772095,18.25,15,158.466659545898,1132,0,47,299.799987792969
6,10,218,12,106218012,0,90,0.600000023841858,0,7.91666650772095,0,4.16666650772095,5,24.6666660308838,17,149.350006103516,768,0,8,221.350006103516
6,10,218,19,106218019,0,131.100006103516,0,0,14.1666660308838,0,8.33333301544189,8.75,31.4166660308838,28,221.766662597656,786,15,18.5,320.766662597656
6,10,218,20,106218020,0,91.9000015258789,0,0,0,35.8333320617676,0,0,113.83332824707,45,286.566650390625,0,36,98.3333282470703,420.899963378906
6,10,218,24,106218024,0,42.4000015258789,0,0,0,0,1.25,0,27.5833320617676,9,80.2333297729492,0,0,13,93.2333297729492
6,10,218,26,106218026,0,76,0,0,5,0,0,25,29.3083324432373,17,152.308334350586,360,142,16,340.308349609375
6,10,218,33,106218033,0,114.5,0,0,4.16666650772095,0,3.33333325386047,2.08333325386047,67.7916641235352,23,214.875,653,242,63.3333320617676,574.625
6,10,218,35,106218035,0,211.5,0,0,18.3333320617676,0,28.3333320617676,25.8333320617676,208.41667175293,20,512.416687011719,775,38,63,678
6,10,218,37,106218037,0,97,0,0,6.66666650772095,0,11.6666660308838,6.66666650772095,60.75,35,217.75,523,44,141.16667175293,446.5
6,10,218,39,106218039,0,180,0,0,0,0,9.41666603088379,0,28.8166656494141,5.5,223.733337402344,30,22,58.6666679382324,306.899993896484
6,10,218,52,106218052,40,112.599998474121,0,0,6.25,0,10,5.41666650772095,121.333335876465,22.5,278.100006103516,644,40,134.58332824707,506.350006103516
6,10,218,53,106218053,0,99,0,0,0,0,7.5,0,20.25,4,130.75,60,20,7,162.75
6,10,218,54,106218054,0,97.5999984741211,0,0,0,0,5.83333301544189,0,21.25,3,127.683334350586,50,0,5,136.850006103516
6,10,218,72,106218072,0,55.0999984741211,0,0,0,0,0,15.8333330154419,35.1833343505859,8.80000019073486,114.916664123535,0,14,253,381.916656494141
6,10,219,12,106219012,0,80.3000030517578,0,0,5,0,5,5.41666650772095,33.25,14,142.966659545898,1354,258,1531,2044.80004882813
6,10,219,31,106219031,0,34.5999984741211,1,0,0,1,0,0,16.5833339691162,4,57.1833343505859,0,100,932,1089.18334960938
6,10,219,34,106219034,0,65.6999969482422,0,0,0,0,9.16666603088379,0,20.25,11,106.116668701172,0,42,22.1666660308838,170.283340454102
6,10,219,38,106219038,0,48.0999984741211,0,0,0,0,4.33333349227905,2.66666650772095,30.5,17,102.599998474121,115,0,922,1034.18334960938
6,10,219,41,106219041,0,145,0,0,2.91666650772095,0,2.25,3.33333325386047,24.1833324432373,29,206.683334350586,1216,87,1595.83337402344,1990.85009765625
6,10,219,42,106219042,0,150,3,0,3.33333325386047,0,0,1.66666662693024,37.9166679382324,14,209.91667175293,599,0,637,896.833312988281
6,10,219,49,106219049,0,80.5999984741211,2,0,0,0.833333313465118,0,7.5,30,12,132.933334350586,45,28,1586,1750.68334960938
6,10,219,53,106219053,0,63.5499992370605,0.400000005960464,0,0,0.333333343267441,0,0,14.2666664123535,6,84.5500030517578,0,6,333.666656494141,424.216674804688
6,10,219,73,106219073,0,174.5,3,0,4.16666650772095,0,3.33333325386047,1.66666662693024,30,11,227.66667175293,504,60,1619.66662597656,1949.33325195313
6,10,219,82,106219082,0,91.5,13,0,1.66666662693024,0,0.833333313465118,1.66666662693024,26.8333320617676,15,150.5,1162,0,1511,1758.33337402344
