"id1","id3","id4","id2","s12a_1","s12a_2i","s12a_2ii","s12a_2iii","s12a_3","s12a_4i","s12a_4ii","s12a_4iii","s12a_5","s12a_6","s12a_7i","s12a_7ii","s12a_7iii","s12a_8i","s12a_8ii","s12a_8iii","s12a_9i","s12a_9ii","s12a_10ai","s12a_10aii","s12a_10bi","s12a_10bii","s12a_11","s12a_11ii","s12a_11iii","s12a_12i","s12a_12ii","s12a_13i","s12a_13ii","s12a_14","s12a_15","s12a_15i","s12a_16","s12a_17","s12a_18i","s12a_18ii","s12a_18iii","s12a_19i","s12a_19ii","s12a_20","s12a_21i","s12a_21ii","s12a_22","s12a_23i","s12a_23ii","s12a_23iii","s12a_24","s12a_25","s12a_26i","s12a_26ii","s12a_26iii","s12a_27","s12a_28","s12a_29i","s12a_29ii","s12a_29iii","s12a_30","s12a_31","s12a_32","s12a_33i","s12a_33ii","s12a_33iii","s12a_33iv","s12a_33v","s12a_33vi","s12a_35","s12a_36","hhno"
9,320,28,156,2,,,,,,,,,,,,,0,,0,9,9,150,2,150,2,30,,,24,1,8,3,2,,,2,2,,,,,,2,,,4,0,0,,2,4,,,,3,7,,,,1,4,3,2,1,2,2,2,2,1,30.01,109320028
8,292,16,140,2,,,,,,,,,,,,,0,0,0,9,9,1,3,1,3,20,,,1,1,10,3,2,,,2,2,,,,0,,2,,,2,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,26.83,108292016
1,24,17,17,2,,,,,,,,,,,,,30,0,6,9,9,200,2,200,2,10,,,7,2,5,3,2,,,2,2,,,,0,0,2,,,1,3,0,3,3,2,,,,,2,,,,1,4,1,2,1,2,2,2,2,2,44.2554,101024017
8,293,7,140,2,,,,,,,,,,,,,0,0,0,14,14,2,3,2,3,60,,,1,1,30,3,2,"3",,2,2,,,,0,0,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,3,2,2,2,2,2,2,1,28.1,108293007
1,16,163,8,2,,,,,,,,,,,,,0,,0,12,12,40,2,40,2,5,,,1,1,3,3,2,"10",,7,2,,,,0,,2,,,1,0,0,0,2,2,,,,,3,,,,6,4,3,2,2,2,2,2,2,1,10.96,101016163
4,118,27,62,2,,,,,,,,,,,,,5,,,7,7,150,2,150,2,15,,,,1,2,3,2,"6",,4,2,,,,1,40,2,,,2,0,0,,2,2,,,,,3,,,,1,4,3,2,2,2,2,2,2,1,9,104118027
2,57,73,23,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,25,,,1,1,4,3,2,,,2,2,,,,2,80,2,,,1,3,0,3,2,3,,,,3,3,,,,6,4,3,2,1,2,2,2,2,1,9.3,102057073
4,112,34,60,2,,,,,,,,,,,,,,,,7,7,150,2,150,2,10,,,1,1,3,3,2,,,4,2,,,,2,10,2,,,2,0,0,,3,3,,,,,3,,,,6,4,3,2,1,2,2,2,2,2,22.2,104112034
2,48,39,20,2,,,,,,,,,,,,,0,0,0,9,9,100,2,100,2,20,,,1,1,4,3,2,"10",,2,2,,,,,4,2,,,2,0,0,,2,3,,,,3,5,0,0,0,,4,3,2,1,2,2,2,2,1,14.9,102048039
1,4,1,5,2,,,,,,,,,,,,,,0,0,9,9,400,2,400,2,20,,,1,1,10,3,2,,,2,2,,,,,0,2,,,1,3,0,3,2,4,,,,,7,,,,6,4,3,2,1,2,2,1,2,2,42.73,101004001
7,241,25,112,2,,,,,,,,,,,,,,,,9,9,70,2,70,2,4,,,1,1,3,3,2,,,3,2,,,,,,2,,,4,0,0,,2,2,,,,,2,,,,1,1,3,2,1,2,2,2,1,1,8.45,107241025
6,232,105,109,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,15,,,1,1,6,3,2,,,2,2,,,,1,40,2,,,4,0,0,,2,2,,,,,7,,,,6,4,3,2,1,2,2,2,2,2,12.03,106232105
1,27,46,10,2,,,,,,,,,,,,,,,,10,10,150,2,150,2,16,,,24,3,3,3,2,,,2,2,,,,,,2,,,2,0,0,,2,2,,,,,2,,,,1,4,3,2,1,2,2,2,2,2,23.04,101027046
10,334,5,166,2,,,,,,,,,,,,,,,,9,9,200,2,200,2,10,,,,1,15,3,2,,,,,,,,,,2,,,4,0,0,,2,3,,,,4,7,,,,1,1,1,2,1,2,2,2,2,1,13.9,110334005
5,173,6,14,2,,,,,,,,,,,,,0,0,0,7,7,70,2,70,2,5,,,1,1,6,3,2,,,3,2,,,,5,60,2,,,1,2,0,3,2,3,,,,,7,,,,1,3,3,2,1,2,2,2,1,2,17.28,105173006
8,282,18,153,2,,,,,,,,,,,,,0,0,0,9,9,800,2,800,2,30,,,1,1,9,3,2,"10",,2,2,,,,0,,2,,,4,0,0,,2,4,,,,3,7,,,,1,1,3,2,2,2,2,2,2,1,35.52,108282018
1,25,37,2,2,,,,,,,,,,,,,400,0,0,9,9,30,2,30,2,,3,,7,2,6,3,2,,,1,2,,,,0,0,2,,,1,3,0,3,2,2,,,,1,3,,,,6,4,3,2,1,2,2,2,2,2,41.08,101025037
5,150,55,67,2,,,,,,,,,,,,,0,0,,12,12,0.75,3,0.75,3,7,,,24,1,4,3,2,"6",,2,2,,,,0,0,2,,,1,2,0,3,2,2,,,,3,3,,,,6,4,3,2,1,2,2,2,2,2,142.35,105150055
5,164,26,10,2,,,,,,,,,,,,,,,,11,11,1,3,1,3,40,,,1,1,1,3,2,,,7,2,,,,,,2,,,4,0,0,,2,2,,,,,2,,,,1,1,3,2,2,2,2,2,2,2,9.9225,105164026
5,161,33,9,2,,,,,,,,,,,,,84,50,6,10,10,400,2,400,2,15,,,7,2,4,3,2,,,2,2,,,,0,0,2,,,1,0,0,0,2,3,,,,,2,,,,1,4,3,2,1,2,2,2,2,2,9.52,105161033
9,325,17,154,2,,,,,,,,,,,,,0,,0,10,10,150,2,150,2,20,,,1,1,10,3,2,,,2,2,,,,,,2,,,4,0,0,,2,4,,,,3,7,,,,1,1,3,2,1,2,2,2,2,1,45.29,109325017
2,56,51,23,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,10,,,1,1,10,3,2,,,2,2,,,,,,2,,,2,0,0,,2,2,,,,3,5,,,,1,4,3,2,1,2,2,2,2,2,14.3,102056051
6,187,60,89,2,,,,,,,,,,,,,0,0,0,7,7,100,2,100,2,3,,,24,1,5,3,2,,,3,1,0,50,3,0,0,2,,,1,2,0,3,3,3,,,,,3,,,,6,4,3,2,2,2,2,2,2,2,15.12,106187060
4,121,91,49,2,,,,,,,,,,,,,,,,12,12,500,2,500,2,5,,,1,1,5,3,2,,,7,2,,,,,,2,,,1,2,50,3,2,2,,,,,2,,,,6,4,3,2,1,1,2,2,1,1,21.6,104121091
6,188,47,89,2,,,,,,,,,,,,,,,,7,7,100,2,100,2,5,,,24,1,8,3,2,,,2,2,,,,,,2,,,4,0,0,,2,2,,,,3,3,,,,5,5,1,2,1,2,2,2,2,2,25.52,106188047
4,119,41,7,2,,,,,,,,,,,,,,,,5,5,30,2,30,2,10,,,,1,4,3,2,,,4,2,,,,2,80,2,,,2,0,0,,2,3,,,,3,2,,,,1,4,3,2,2,2,2,2,2,1,18.9,104119041
6,183,27,1,2,,,,,,,,,,,,,120,,6,2,2,,,,,2,,,,1,40,,2,,,4,2,,,,,,2,,,1,10,0,,2,2,,,,2,4,,,,6,4,3,2,1,2,2,2,2,2,13.65,106183027
9,328,1,154,2,,,,,,,,,,,,,130,,6,9,11,200,2,50,2,1,,,1,1,20,3,2,,,2,2,,,,0,,2,,,1,20,0,3,2,4,,,,3,2,,,,1,4,3,2,1,2,2,2,2,1,61.85,109328001
3,90,34,40,2,,,,,,,,,,,,,,,,5,5,70,2,70,2,2,,,,,5,3,2,,,4,2,,,,10,,2,,,2,0,0,,3,4,,,,,7,,,,6,4,5,2,1,2,2,2,2,2,17.71,103090034
6,197,37,100,2,,,,,,,,,,,,,0,0,,10,10,10,1,10,1,,2,,1,1,5,3,2,"8",,7,2,,,,0,0,2,,,4,0,0,,2,3,,,,,2,,,,1,1,1,2,2,2,2,2,2,2,9.33,106197037
4,108,30,46,2,,,,,,,,,,,,,60,,0,12,12,1,3,1,3,40,,,1,1,2,3,1,"3",,7,2,,,,0,,2,,,2,0,0,,2,4,,,,,7,,,,,,,2,1,2,2,2,2,2,29.02,104108030
5,146,53,80,2,,,,,,,,,,,,,0,0,,9,12,0.5,3,0.5,3,16,,,24,1,3,3,2,,,2,1,,,,1,5,2,,,2,0,0,,2,3,,,,,6,,,,4,4,3,2,1,2,2,2,2,2,127.16,105146053
3,95,33,43,1,80,,3,2,,,,3,,,,,,,,8,2,,,,,,2,,24,1,8,3,2,,,4,1,15,,3,,,2,,,1,19,0,3,,1,4,,3,,,,,,,,,2,1,1,1,1,1,1,55.89,103095033
2,60,26,29,2,,,,,,,,,,,,,,,,9,9,20,2,20,2,20,,,1,1,1,3,2,,,5,1,,50,3,,,2,,,1,2,0,3,2,3,,,,,2,,,,6,4,3,2,1,2,2,2,2,1,8.96,102060026
8,290,16,152,2,,,,,,,,,,,,,0,0,0,9,9,150,2,150,2,20,,,1,1,15,3,2,"1,3",,2,2,,,,0,0,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,71.47,108290016
3,95,13,43,2,,,,,,,,,,,,,17,,4,5,5,10,2,10,2,2,2,,24,1,8,2,2,,,6,2,,,,3,50,2,,,2,0,0,,2,4,,,,1,2,,,,6,4,3,2,1,2,2,2,2,1,128,103095013
3,87,15,41,2,,,,,,,,,,,,,,,,9,9,500,2,500,2,20,,,1,1,6,3,2,,,2,2,,,,,,2,,,2,0,0,,2,2,,,,4,5,,,,6,4,3,2,2,2,2,2,2,2,13.08,103087015
1,1,2,6,2,,,,,,,,,,,,,16,0,6,9,12,12,2,10,2,15,,,7,1,5,3,2,,,2,1,0,20,3,0,0,2,,,2,0,0,,2,3,,,,4,2,,,,6,4,3,2,1,2,2,2,2,1,38.88,101001002
5,166,40,11,2,,,,,,,,,,,,,0,0,0,13,12,0,0,,,,,3,0,0,1.5,3,2,,,7,2,,,,0,40,2,,,2,0,0,,3,2,,,,,2,,,,1,4,3,2,2,2,2,2,2,2,25.08,105166040
5,176,90,15,2,,,,,,,,,,,,,0,0,0,12,9,140,2,10,1,,,3,1,1,5,3,2,,,7,2,,,,0,0,2,,,2,0,0,,2,2,,,,2,5,0,5,1,6,4,3,2,1,2,2,2,2,2,11.4,105176090
5,156,68,7,2,,,,,,,,,,,,,15,0,6,7,7,200,2,200,2,6,,,7,2,5,2,2,,,2,2,,,,0,0,2,,,2,0,0,,2,3,,,,,2,,,,1,4,3,2,2,2,2,2,2,2,30.87,105156068
8,294,7,141,2,,,,,,,,,,,,,10,,6,9,9,0.5,4,0.5,4,45,,,1,1,3,3,1,"3",,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,3,,,,1,1,1,2,1,2,2,2,2,1,9.59,108294007
4,113,27,60,2,,,,,,,,,,,,,,,,13,12,,,800,2,12,,,1,1,6,3,2,,,7,2,,,,,,2,,,2,0,0,,2,2,,,,,5,,,,6,4,3,2,2,2,2,2,2,2,11.55,104113027
8,281,15,143,2,,,,,,,,,,,,,0,0,0,9,9,600,2,600,2,30,,,1,1,6,3,2,,,2,2,,,,0,,2,,,2,0,0,,2,3,,,,2,7,,,,1,1,1,2,2,2,2,2,2,,11.58,108281015
10,332,18,169,2,,,,,,,,,,,,,0,,,9,9,700,3,700,3,10,,,,,2,3,2,,,7,2,,,,0,,2,,,8,0,0,,1,3,,,,7,7,,,,1,1,7,2,2,2,2,2,2,2,10.4,110332018
5,145,17,5,2,,,,,,,,,,,,,,,,12,12,10,3,10,3,10,,,,,3,3,2,,,7,2,,,,,,,,,2,0,0,,2,3,,,,7,2,,,,1,1,3,2,1,2,2,2,2,1,996,105145017
5,151,12,67,2,,,,,,,,,,,,,,,1,9,9,300,2,300,2,10,,,1,1,12,3,2,"6",,2,2,,,,,,2,,,1,1,0,3,2,4,,,,7,5,,,1,1,1,3,2,1,2,2,2,2,2,,105151012
5,176,40,15,2,,,,,,,,,,,,,0,0,0,8,9,40,2,30,2,6,,,1,1,3,3,2,,,7,2,,,,0,0,2,,,1,3,60,2,4,2,0,0,0,,,0,5,0,6,4,3,2,1,2,2,2,2,2,4.35,105176040
6,189,63,97,2,,,,,,,,,,,,,20,,6,9,9,80,2,80,2,10,,,1,1,5,3,2,,,2,1,6,,3,,,2,,,1,4,0,3,3,2,,,,1,5,,5,,5,4,3,2,1,2,2,2,2,2,17.64,106189063
9,328,2,154,2,,,,,,,,,,,,,65,,6,9,11,200,2,100,2,10,,,1,1,6,3,2,,,2,2,,,,0,,2,,,1,2,0,3,2,4,,,,3,6,,,,1,4,3,2,1,2,2,2,2,1,34.31,109328002
5,135,12,69,2,,,,,,,,,,,,,0,0,,9,12,0.5,3,0.5,3,10,,,24,1,1,3,2,"6",,2,1,,,,,70,2,,,1,1,0,3,2,3,,,,,6,0,0,,6,4,3,2,1,2,2,2,2,2,94.55,105135012
7,265,24,121,2,,,,,,,,,,,,,,,,12,12,0.5,4,0.5,4,5,5,,7,1,2,3,2,"8",,2,2,,,,,,2,,,1,3,0,3,2,3,,,,7,7,,,,1,4,3,2,2,2,2,2,2,2,14.28,107265024
4,119,34,7,2,,,,,,,,,,,,,,,,5,5,250,2,250,2,15,,,,1,4,3,2,,,4,2,,,,2,80,2,,,1,2,20,3,2,2,,,,1,3,,,,6,4,4,2,1,2,2,2,2,1,18,104119034
6,223,9,11,2,,,,,,,,,,,,,,,,5,5,80,2,80,2,5,,,6,2,3,2,2,,,4,2,,,,2,10,2,,,1,5,0,3,3,2,,,,1,5,,30,1,6,4,3,1,1,1,1,2,1,1,13.32,106223009
5,154,40,67,1,5,,3,2,,,,3,,,,,,,,9,9,180,2,180,2,10,,,24,1,2,3,2,,,2,2,,,,,,2,,,1,1,0,3,2,3,,,,6,2,,,,6,1,3,2,1,2,2,2,2,1,11.34,105154040
6,226,39,12,2,,,,,,,,,,,,,,,,9,9,50,2,50,2,20,,,1,1,1,3,2,"10",,2,2,,,,,70,2,,,7,0,0,,2,2,,,,,4,,,,6,4,3,2,2,2,2,2,2,1,17.16,106226039
1,22,5,17,2,,,,,,,,,,,,,0,0,0,12,12,300,2,300,2,15,,,,6,4,3,2,,,7,2,,,,0,0,2,,,2,0,0,,2,3,,,,6,2,,,,6,4,3,2,1,2,2,2,2,2,29.28,101022005
9,325,21,154,2,,,,,,,,,,,,,0,,0,9,9,150,2,150,2,20,,,24,1,10,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,3,2,1,2,2,2,2,1,42.23,109325021
5,174,8,14,2,,,,,,,,,,,,,,,,9,9,120,2,120,2,10,,,1,1,5,3,2,,,2,1,1,0,3,,,2,,,2,0,0,,2,4,,,,,2,,,,1,1,1,2,1,2,2,2,2,2,24.4,105174008
6,190,14,98,2,,,,,,,,,,,,,,,,9,9,700,2,400,2,5,,,1,1,4,3,2,"10",,2,1,2,,3,,,2,,,4,0,0,,2,2,,,,1,2,,,,1,4,3,2,2,2,2,2,2,2,19.8,106190014
10,330,20,171,2,,,,,,,,,,,,,,,,9,9,400,2,400,2,15,,,1,1,5,3,2,,,2,2,,,,,,2,,,4,0,0,,2,2,,,,3,7,,,,1,1,3,2,1,2,2,2,2,1,10.7,110330020
7,255,65,120,2,,,,,,,,,,,,,,,,9,9,50,1,50,1,5,5,,7,1,6,3,1,"8",,2,,,,,,20,2,,,1,0,0,,3,2,,,,3,2,,,,1,4,3,2,1,2,2,2,2,1,13.6,107255065
9,322,51,156,2,,,,,,,,,,,,,100,,6,1,1,,,,,1,,,24,1,20,3,2,,,4,1,18,,3,,,2,,,1,15,0,3,4,2,,,,3,1,,,,6,4,3,1,1,2,1,1,1,1,49.19,109322051
9,312,5,158,1,120,,6,2,,,,3,,,,,100,,6,6,6,1,,1,,,2,,1,1,6,3,,,,1,1,18,,,,,2,,,1,35,0,,3,1,,,,3,5,,50,1,1,4,3,2,1,2,2,1,2,1,16.6,109312005
8,274,14,150,2,,,,,,,,,,,,,,,,9,9,500,2,500,2,10,,,,,6,3,2,,,7,2,,,,,,2,,,4,0,0,,2,3,,,,7,7,,,,1,1,3,2,2,2,2,2,2,2,14.3,108274014
4,129,7,58,2,,,,,,,,,,,,,,,,12,12,600,2,600,2,60,,,,1,6,3,1,"3",,7,2,,,,,,2,,,2,0,0,,2,4,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,11.8,104129007
7,241,63,112,2,,,,,,,,,,,,,,,,13,13,0.810000002384186,3,0.810000002384186,3,15,,,1,1,1,3,2,,,7,2,,,,,,2,,,4,0,0,,2,3,,,,,2,,,,1,1,3,2,2,2,2,2,2,2,9.56,107241063
5,148,74,71,2,,,,,,,,,,,,,,,,12,12,1,3,1,3,20,,,24,1,2,3,2,,,2,2,,,,,,2,,,1,1,50,3,3,2,,,,,6,,,,6,4,3,2,2,2,2,2,2,1,,105148074
1,8,19,1,2,,,,,,,,,,,,,0,,0,9,9,60,2,60,2,15,,,1,1,6,3,2,"7",,2,2,,,,2,10,2,,,1,5,0,3,3,3,,,,,7,,,,1,4,3,2,1,2,2,1,2,1,30.94,101008019
4,123,29,49,2,,,,,,,,,,,,,0,0,0,9,9,30,2,30,2,4,,,1,1,14,3,2,"10",,2,2,,,,4,50,2,,,2,0,0,,2,2,,,,2,5,0,0,1,1,1,3,2,1,2,2,2,2,2,46.2,104123029
8,277,34,142,2,,,,,,,,,,,,,,,,12,,1,3,1,3,60,,,1,1,4,3,2,"10",,2,2,,,,,,2,,,1,3,0,3,2,2,,,,3,7,,,,1,4,3,2,2,2,2,2,2,1,14.28,108277034
3,99,10,39,2,,,,,,,,,,,,,0,,0,6,6,100,2,100,2,15,,,24,1,7,3,2,,,3,2,,,,3,5,2,,,2,0,0,,2,5,,,,,7,,,,6,4,5,2,2,2,2,2,2,1,8.723,103099010
6,178,55,1,1,3,0,3,2,,,,3,,,,,0,0,,9,9,10,2,10,2,10,,,1,1,5,3,2,"10",,2,2,,,,0,0,2,,,1,5,0,3,3,2,,,,,2,,,,6,4,3,,1,,,,,1,7.22,106178055
5,177,27,15,2,,,,,,,,,,,,,0,0,0,13,12,400,2,400,2,20,,,1,1,4,3,1,"3",,7,2,,,,0,0,2,,,4,0,0,,2,3,,,,,7,,,,1,4,3,2,1,2,2,2,1,2,11.45,105177027
1,21,34,10,1,8,0,3,2,,,,3,,,,,0,0,0,9,9,500,2,500,2,15,,,7,2,3,3,2,,,2,2,,,,0,80,2,,,1,5,0,3,3,2,,,,,5,0,5,1,6,4,3,2,1,2,2,2,2,2,12.73,101021034
4,127,11,51,2,,,,,,,,,,,,,,,,9,9,70,2,70,2,8,,,7,2,10,3,2,,,2,2,,,,,,2,,,2,0,0,,2,3,,,,,2,,,,1,1,3,2,1,2,2,2,2,1,28.71,104127011
6,234,1,16,1,8,,3,2,,,,3,,,,,0,,0,6,6,100,2,100,2,10,,,7,1,15,3,2,,,4,2,,,,5,,2,,,1,7,0,3,4,2,,,,1,3,,,,6,4,3,2,1,2,2,2,2,1,9.63,106234001
7,255,66,120,2,,,,,,,,,,,,,8,,6,9,9,100,1,100,1,3,5,,7,1,6,3,1,"8",,2,2,,,,,30,2,,,1,7,0,6,3,2,,,,3,2,,,,1,4,3,2,1,2,2,2,1,1,30.78,107255066
8,282,19,153,2,,,,,,,,,,,,,0,0,0,9,9,900,2,900,2,40,,,1,1,12,3,2,"10",,2,2,,,,0,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,3,2,2,2,2,2,2,1,26.22,108282019
5,138,23,70,2,,,,,,,,,,,,,0,,1,9,9,50,2,50,2,5,,,1,1,10,3,2,"6",,2,1,1,,1,0,,2,,,1,5,0,3,2,2,,,,4,2,,,,6,4,3,2,1,2,2,2,2,1,,105138023
5,169,15,12,2,,,,,,,,,,,,,0,0,0,12,9,1,3,100,2,30,,,1,1,10,3,,,,7,2,,,,0,0,2,,,2,0,0,,3,3,,,,2,2,,,,1,1,3,2,1,2,2,2,2,2,23.94,105169015
6,189,2,97,2,,,,,,,,,,,,,,,,9,9,300,2,300,2,15,,,1,1,5,3,2,,,2,2,,,,2,40,2,,,1,10,0,,3,2,,,,1,5,,5,,6,4,3,2,1,2,2,2,2,2,27.84,106189002
10,330,7,171,2,,,,,,,,,,,,,,,,9,9,500,3,500,3,15,,,,,4,3,2,,,7,2,,,,,,2,,,4,0,0,,2,3,,,,7,7,,,,1,1,7,2,2,2,2,2,2,2,11.2,110330007
1,20,24,10,2,,,,,,,,,,,,,16,,6,9,9,60,2,60,2,6,,,5,2,3,3,2,,,2,2,,,,3,,2,,,1,3,0,3,3,2,,,,,5,,5,1,6,4,3,2,1,2,2,2,2,1,19.6973,101020024
4,118,29,62,2,,,,,,,,,,,,,0,,,7,7,80,2,80,2,10,,,,,6,,2,"6",,4,2,,,,4,20,2,,,2,0,0,,2,1,0,,,3,3,,30,1,1,4,3,2,1,2,2,2,2,1,12,104118029
5,152,15,67,2,,,,,,,,,,,,,,,1,9,9,100,2,100,2,5,,,1,1,10,3,2,"6",,2,2,,,,2,,2,,,2,0,0,,2,2,,,,3,6,,,,1,1,3,2,2,2,2,2,2,2,,105152015
9,313,16,158,2,,,,,,,,,,,,,15,,,9,11,150,2,15,2,20,,,,1,10,2,2,,,2,1,2,,6,0,,2,,,2,0,0,,2,4,,,,2,7,,,,1,4,3,2,1,2,2,2,2,2,19,109313016
8,310,19,135,2,,,,,,,,,,,,,,,,9,11,1,3,1,3,40,,,1,1,6,3,2,,,2,2,,,,,,2,,,2,0,0,,2,4,,,,3,7,,,,1,4,1,2,1,2,2,2,2,1,26.48,108310019
1,17,11,10,1,30,,6,2,,,,1,1,30,,6,,,,9,12,50,2,40,2,5,,,365,6,3,3,2,,,7,2,,,,,20,2,,,2,0,0,,2,3,,,,6,5,,,,1,1,1,2,1,2,2,2,2,1,7.1446,101017011
5,152,5,67,2,,,,,,,,,,,,,,,1,9,9,100,3,100,3,5,,,1,1,7,3,2,"6",,2,2,,,,,,2,,,4,0,0,,2,4,,,,,2,,,,1,1,3,2,2,2,2,2,2,2,107.26,105152005
8,289,31,152,2,,,,,,,,,,,,,,,,9,9,600,2,600,2,20,,,1,1,4,3,2,"1,3",,2,2,,,,,,2,,,2,0,0,,2,4,,,,2,7,,,,1,1,1,2,1,2,2,2,2,1,32.68,108289031
4,123,31,49,2,,,,,,,,,,,,,0,0,0,9,9,20,2,20,2,3,,,1,1,10,3,2,"10",,2,2,,,,3,50,2,,,1,1,50,,2,2,,,,2,5,0,0,0,6,4,3,2,1,2,2,2,2,2,27.9,104123031
5,176,3,15,2,,,,,,,,,,,,,0,0,0,9,9,200,2,200,2,30,,,24,1,4,3,2,,,7,,,,,0,0,2,0,0,2,0,0,,2,2,,,,2,2,0,0,0,6,4,3,2,1,2,2,2,2,1,10.12,105176003
5,151,21,67,2,,,,,,,,,,,,,,,1,9,9,400,2,400,2,20,,,1,1,3,3,2,"6",,2,2,,,,,,2,,,1,2,0,4,1,2,,,,,6,,,1,6,4,3,2,2,2,2,2,2,2,,105151021
4,104,7,54,2,,,,,,,,,,,,,,,,11,11,500,2,500,2,10,,,1,1,2,3,2,"6",,2,2,,,,,,2,,,2,0,0,,2,3,,,,,2,,,,1,1,5,2,2,2,2,2,2,2,23.85,104104007
2,41,2,29,2,,,,,,,,,,,,,0,0,,8,6,0,0,0,0,5,,,4,2,1,3,2,,,4,2,,,,0,0,2,,,2,0,0,,3,2,,,,,2,,,,6,4,3,,,,,,,1,16.45,102041002
8,309,32,157,2,,,,,,,,,,,,,20,,,9,12,1,3,1,3,40,,,,,10,3,1,"3",,2,2,,,,,,2,,,4,0,0,,2,4,,,,3,7,,,,1,4,1,2,1,2,2,2,2,1,42.81,108309032
8,309,5,157,2,,,,,,,,,,,,,25,,6,9,14,1,3,1,3,60,,,1,1,6,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,1,2,1,2,2,2,2,1,29.16,108309005
6,198,58,100,2,,,,,,,,,,,,,,,,9,9,80,2,80,2,25,,,1,1,5,3,2,,,2,2,,,,,,2,,,4,0,0,,3,2,,,,,7,,,,6,4,3,2,1,2,2,2,2,1,18.6186,106198058
7,259,29,133,2,,,,,,,,,,,,,10,,6,12,12,300,2,300,2,45,0,,7,1,7,3,2,"8",,2,2,,,,0,,2,,,4,0,0,,3,3,,,,3,7,,,,1,1,1,2,1,2,2,2,2,2,2.78,107259029
5,151,6,67,2,,,,,,,,,,,,,,,1,9,9,50,1,50,1,10,,,1,1,4,3,2,"6",,2,2,,,,,,2,,,2,0,0,,2,4,,,,,2,,,,1,1,3,2,1,2,2,2,2,2,,105151006
8,306,23,149,2,,,,,,,,,,,,,30,,6,7,7,35,2,35,2,10,,,1,1,12,3,2,,,4,1,2,,3,,,2,,,1,0,50,3,2,2,,,,3,5,,,,6,4,3,2,1,2,2,2,2,1,65.16,108306023
4,111,5,60,2,,,,,,,,,,,,,,,,7,12,500,2,700,2,25,,,1,1,4,3,2,,,4,2,,,,1,,2,,,2,0,0,,2,4,,,,,7,,,,,,,2,2,2,2,2,2,2,13.94,104111005
7,267,14,122,2,,,,,,,,,,,,,,,,12,12,1,3,1,3,30,2,,7,1,3,3,2,"8",,2,2,,,,1,,2,,,2,0,0,,2,3,,,,7,7,,,,1,4,3,2,1,2,2,2,2,2,42.8259,107267014
2,58,116,28,2,,,,,,,,,,,,,,,,12,12,1,3,1,3,20,,,2,1,3,3,2,,,2,2,,,,,,2,,,2,0,0,,3,2,,,,,2,,,,1,1,3,2,1,2,2,2,2,1,9.57,102058116
3,95,78,43,2,,,,,,,,,,,,,20,,4,9,9,2,2,2,2,3,2,,24,1,8,2,2,,,6,2,,,,3,5,2,,,1,60,0,,4,3,,,,,1,,,,6,4,3,1,1,1,1,2,2,1,156,103095078
5,150,57,67,2,,,,,,,,,,,,,0,0,,12,12,0.75,3,0.75,3,18,,,24,1,1,3,2,"6",,2,2,,,,0,0,2,,,7,0,0,,2,3,,,,,2,,,,6,4,3,2,2,2,2,2,2,2,119,105150057
6,223,68,11,1,6,,3,2,,,,3,,,,,,,,5,5,15,4,15,4,15,,,5,2,5,3,2,,,4,2,,,,3,,2,,,2,0,0,,3,2,,,,3,5,,20,1,6,4,3,1,1,1,1,2,1,1,15.55,106223068
1,26,6,2,2,,,,,,,,,,,,,0,0,0,12,12,200,2,200,2,15,,,7,2,8,3,2,,,7,2,,,,0,0,2,,,1,4,0,3,2,3,,,,6,2,,,,6,4,3,2,1,2,2,2,2,2,11.7888,101026006
5,166,56,11,,,,,,,,,,,,,,0,0,0,9,12,100,2,100,2,15,,,1,1,10,3,2,,,7,2,,,,0,0,2,,,2,0,0,,2,3,,,,2,2,,,,6,4,3,2,1,1,2,1,1,2,25.96,105166056
10,336,5,166,2,,,,,,,,,,,,,10,,,9,9,250,2,250,2,10,,,,1,5,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,7,7,,,,1,1,3,2,2,2,2,2,2,2,16.6,110336005
5,296,45,82,2,,,,,,,,,,,,,,,,9,9,0.5,,0.5,,15,,,1,1,8,3,2,,,2,2,,,,,,2,,,2,0,0,,2,3,,,,4,7,,,,1,1,1,2,1,2,2,2,2,1,31.17,108296045
1,27,31,10,2,,,,,,,,,,,,,,,,10,10,200,2,200,2,15,,,7,2,5,3,2,,,2,2,,,,,,2,,,2,0,0,,3,2,,,,3,2,,,,6,4,3,2,1,2,2,2,2,2,16.4944,101027031
6,236,18,16,1,4,5,3,2,,,,3,,,,,30,,0,7,7,155,2,155,2,5,,,5,2,6,3,2,,,4,2,,,,3,,2,,,4,0,0,,3,2,,,,3,5,0,15,1,6,6,3,2,1,2,2,2,2,1,17.13,106236018
