"id1","id2","id3","id4","s9c_ii","s9c_c1","s9c_c2","s9c_c3","s9c_c4","s9c_c5","s9c_c6","s9c_c7","s9c_c8","s9c_c9","s9c_c10","s9c_c11","s9c_c12","hhno"
1,12,29,8,3,"E","E","E","C","E","C","E","C","B","B","E","E",101029008
1,12,29,23,4,"F","E","E","F","A","B","E","E","E","B","F","C",101029023
1,12,29,29,2,"B","E","B","C","E","E","E","F","B","E","C","C",101029029
1,12,29,29,3,"E","E","E","E","C","E","E","B","C","E","E","E",101029029
1,12,29,29,4,"E","C","B","E","E","B","C","B","E","A","B","C",101029029
1,12,29,33,3,"E","E","B","E","E","C","E","E","A","B","E","B",101029033
1,12,29,34,8,"B","E","B","E","E","E","C","E","B","B","E","E",101029034
1,12,29,34,7,"E","E","E","D","E","C","E","B","E","B","E","B",101029034
1,12,29,39,3,"E","E","F","E","E","E","E","C","E","E","C","C",101029039
1,12,29,39,4,"E","E","E","E","E","C","E","C","E","C","B","E",101029039
1,12,30,4,6,"D","D","F","B","D","A","E","B","C","B","A","E",101030004
1,12,30,6,4,"A","F","E","D","C","E","E","B","C","B","C","D",101030006
1,12,30,6,6,"A","C","E","D","E","B","B","D","F","D","D","B",101030006
1,12,30,6,5,"C","D","B","D","F","C","E","C","B","B","F","D",101030006
1,12,30,10,3,"C","F","C","D","C","A","E","B","C","B","C","E",101030010
1,12,30,16,4,"C","D","C","D","C","C","E","B","C","B","C","E",101030016
1,12,30,21,3,"B","A","A","B","D","B","E","B","B","E","A","C",101030021
1,12,30,21,2,"A","A","B","F","C","A","E","B","B","E","A","D",101030021
1,12,30,21,4,"C","B","C","B","C","E","E","B","B","E","E","F",101030021
1,12,30,22,4,"B","F","A","D","D","A","E","B","C","A","C","F",101030022
1,12,30,22,3,"C","A","E","D","C","A","E","B","C","B","C","E",101030022
1,12,30,27,3,"E","F","C","B","C","C","E","B","C","B","F","D",101030027
1,12,30,27,2,"E","F","A","D","C","A","E","B","C","B","C","F",101030027
1,12,30,31,3,"E","F","B","B","C","A","E","B","C","B","F","C",101030031
1,12,30,38,6,"E","B","C","B","C","C","E","B","C","C","C","E",101030038
1,12,30,38,5,"E","D","E","B","C","D","E","B","C","B","C","D",101030038
1,12,30,38,4,"E","F","E","B","F","B","E","B","C","F","F","D",101030038
1,12,30,38,7,"A","C","C","C","C","C","B","B","C","C","B","C",101030038
1,12,30,43,6,"E","B","C","B","C","A","E","B","C","B","F","C",101030043
1,12,30,43,3,"E","F","A","D","C","A","E","B","C","B","C","F",101030043
1,12,30,43,4,"E","F","B","B","C","C","E","B","C","A","A","F",101030043
1,12,30,43,5,"E","A","B","B","C","A","E","B","C","F","A","E",101030043
1,12,30,53,6,"E","F","B","B","C","A","E","B","C","B","C","D",101030053
1,12,30,54,4,"E","B","B","E","C","B","E","B","B","B","C","C",101030054
1,12,30,54,3,"E","F","C","B","C","A","E","B","C","B","C","E",101030054
1,12,30,56,4,"A","B","A","D","C","B","E","B","C","B","C","E",101030056
1,13,9,180,4,"E","B","F","A","F","D","E","D","B","C","D","A",101009180
1,13,9,180,3,"E","F","B","B","C","D","E","B","C","B","B","D",101009180
1,13,9,191,2,"E","F","E","D","F","D","E","B","B","B","C","D",101009191
1,13,9,191,3,"D","A","F","E","E","F","B","C","D","D","B","E",101009191
1,13,9,195,6,"E","D","B","B","C","D","E","B","C","B","C","D",101009195
1,13,9,195,7,"E","F","B","E","C","D","C","B","B","B","C","B",101009195
1,13,9,222,5,"B","B","F","E","C","E","F","C","C","C","C","C",101009222
1,13,9,222,3,"E","F","A","D","C","D","E","B","C","B","C","D",101009222
1,13,9,222,4,"E","F","B","B","D","A","E","B","C","D","C","D",101009222
1,13,9,227,4,"E","A","B","D","C","A","E","B","C","B","F","E",101009227
1,13,9,227,3,"E","F","E","D","C","E","E","B","C","F","C","E",101009227
1,13,9,235,4,"E","F","A","D","C","D","E","B","C","B","C","F",101009235
1,13,9,235,5,"E","A","A","D","D","D","E","B","C","B","C","D",101009235
1,13,9,235,6,"B","E","C","D","A","F","C","A","B","D","F","D",101009235
1,13,9,258,5,"B","F","E","E","F","E","E","B","B","B","B","B",101009258
1,13,9,258,4,"B","B","F","A","F","B","E","B","C","A","A","D",101009258
1,13,9,258,3,"E","F","B","D","C","D","E","B","C","B","C","F",101009258
1,13,9,262,2,"E","F","B","B","C","C","B","B","C","B","F","D",101009262
1,13,10,40,5,"E","F","E","B","E","A","E","B","C","B","C","F",101010040
1,13,10,88,5,"E","A","B","B","F","C","E","B","B","B","F","D",101010088
1,13,10,89,2,"E","F","E","B","F","B","E","B","B","C","C","D",101010089
1,13,10,132,2,"E","D","B","E","F","D","E","B","C","B","F","D",101010132
1,13,10,150,3,"E","D","B","E","D","F","E","B","C","D","F","C",101010150
1,13,10,164,2,"B","C","C","B","F","C","E","B","B","C","F","B",101010164
1,13,11,31,2,"E","F","A","D","F","A","E","B","B","B","C","F",101011031
1,13,11,31,3,"E","A","A","D","C","D","E","B","B","B","C","F",101011031
1,13,11,50,5,"E","F","A","D","C","B","E","B","C","B","C","E",101011050
1,13,11,50,6,"E","F","E","E","F","A","E","B","B","B","F","D",101011050
1,13,11,54,5,"E","A","E","E","E","C","E","B","C","F","E","C",101011054
1,13,11,58,4,"E","E","F","C","B","D","E","D","E","C","E","D",101011058
1,13,11,58,3,"E","D","E","D","D","D","D","B","C","B","F","D",101011058
1,13,11,85,5,"E","D","E","D","C","A","E","B","C","B","F","E",101011085
1,13,11,85,4,"E","F","B","B","C","D","E","B","C","B","F","F",101011085
1,13,11,85,3,"E","A","B","D","F","D","E","B","C","B","C","D",101011085
1,13,11,104,3,"E","F","A","B","F","D","E","B","C","F","C","F",101011104
1,13,11,104,2,"E","D","B","B","F","D","E","B","C","B","C","E",101011104
1,13,11,146,5,"F","F","A","D","D","B","C","D","E","E","B","C",101011146
1,13,12,7,3,"E","F","A","D","C","B","E","B","C","B","C","E",101012007
1,13,12,7,5,"C","E","B","B","C","B","E","B","B","E","C","E",101012007
1,13,12,17,3,"E","D","E","E","D","A","E","B","C","B","C","D",101012017
1,13,12,17,4,"E","A","E","A","C","A","E","B","C","B","E","F",101012017
1,13,12,45,4,"E","F","E","D","C","B","E","B","B","B","C","E",101012045
1,13,12,51,3,"D","C","A","E","D","F","E","B","A","C","A","C",101012051
1,16,23,11,3,"E","D","F","E","D","C","E","B","B","A","F","E",101023011
1,16,23,11,4,"A","D","C","E","C","A","E","B","C","A","A","B",101023011
1,16,23,13,5,"B","F","B","A","A","A","E","B","B","E","A","D",101023013
1,16,23,14,7,"A","A","C","D","F","C","E","C","C","F","C","E",101023014
1,16,23,14,4,"C","F","C","E","C","A","E","B","C","B","C","F",101023014
1,16,23,14,6,"B","F","B","D","D","A","E","B","C","B","C","E",101023014
1,16,23,14,8,"B","D","E","D","B","A","E","C","B","B","A","C",101023014
1,16,23,14,5,"B","D","D","B","C","A","E","B","C","A","C","E",101023014
1,16,23,24,4,"B","D","C","D","C","C","E","B","C","B","A","E",101023024
1,16,23,24,5,"A","B","E","F","D","A","E","C","B","F","F","E",101023024
1,16,23,24,3,"C","A","A","B","C","A","E","B","B","A","C","D",101023024
1,16,23,28,4,"C","D","A","D","C","C","E","C","C","F","E","D",101023028
1,16,23,31,3,"B","D","A","D","C","F","E","B","C","A","F","D",101023031
1,16,23,31,4,"A","F","E","D","A","B","E","C","B","B","C","E",101023031
1,16,23,35,4,"C","A","A","D","C","A","E","B","C","B","F","D",101023035
1,16,23,36,5,"B","E","A","E","A","C","E","B","C","F","C","F",101023036
1,16,23,36,4,"B","D","B","D","C","A","E","B","C","B","A","D",101023036
1,16,23,36,6,"C","F","C","D","D","A","E","C","B","A","C","E",101023036
1,17,22,5,3,"E","F","E","D","C","A","E","B","C","B","F","F",101022005
1,17,22,5,4,"E","A","B","B","C","B","E","B","B","B","A","E",101022005
1,17,22,5,5,"E","B","E","E","D","A","E","B","C","F","F","D",101022005
1,17,22,9,5,"C","B","A","D","C","A","E","B","C","A","C","E",101022009
1,17,22,12,4,"B","A","B","E","C","A","E","B","C","B","F","E",101022012
1,17,22,18,8,"E","B","E","B","C","D","B","C","A","E","C","E",101022018
1,17,22,18,7,"B","A","A","B","A","D","E","B","C","B","C","B",101022018
1,17,22,18,6,"D","E","E","B","D","E","E","B","C","A","C","F",101022018
1,17,22,24,3,"A","B","A","E","B","A","E","E","E","A","D","D",101022024
1,17,22,25,3,"C","A","A","D","C","A","E","B","B","A","C","E",101022025
1,17,22,30,3,"C","F","A","C","A","C","D","E","A","A","E","D",101022030
1,17,22,30,4,"A","B","B","C","A","C","C","E","A","A","B","B",101022030
1,17,22,37,5,"E","A","C","D","C","B","E","A","B","A","F","A",101022037
1,17,22,37,2,"A","F","B","D","D","E","E","A","D","E","F","A",101022037
1,17,22,37,4,"A","E","A","D","A","A","E","A","B","A","F","C",101022037
1,17,22,37,3,"B","E","A","D","A","E","E","B","B","A","F","B",101022037
1,17,22,42,2,"E","F","E","B","C","A","E","B","C","B","C","F",101022042
1,17,22,45,3,"E","F","E","B","C","A","E","B","C","F","F","E",101022045
1,17,24,28,3,"C","A","A","D","B","C","E","B","B","C","C","F",101024028
1,17,24,28,2,"C","D","B","B","B","A","E","B","C","D","C","D",101024028
1,17,24,32,4,"C","A","B","D","D","C","E","B","C","A","C","F",101024032
1,17,24,32,3,"B","D","A","D","D","D","E","B","B","B","C","E",101024032
1,17,24,36,3,"E","A","B","D","C","A","E","B","C","B","F","F",101024036
1,17,24,36,4,"B","D","A","B","F","A","E","B","C","A","C","E",101024036
1,17,24,38,4,"C","F","A","D","C","A","E","B","C","A","C","E",101024038
1,17,24,39,6,"E","F","E","D","C","C","E","B","C","B","F","F",101024039
1,17,24,43,7,"B","F","B","D","C","C","E","B","C","B","C","E",101024043
1,17,24,43,4,"C","A","A","D","C","A","E","B","C","B","C","D",101024043
1,17,24,45,3,"C","B","A","D","C","C","E","B","C","F","C","D",101024045
1,17,24,45,4,"B","A","A","B","C","A","E","B","B","B","C","E",101024045
1,17,24,51,3,"E","F","E","E","D","F","E","B","B","E","E","D",101024051
1,17,24,51,4,"C","A","A","D","C","E","E","B","C","A","C","D",101024051
1,17,24,51,5,"B","F","C","B","D","A","E","C","B","A","A","F",101024051
2,2,32,2,3,"E","F","E","B","F","E","E","B","C","B","C","A",102032002
2,2,32,5,3,"D","F","F","B","F","B","E","B","A","A","B","E",102032005
2,2,32,8,3,"E","F","E","A","D","D","E","A","B","B","F","E",102032008
2,2,32,10,3,"E","F","A","D","C","D","E","B","C","B","C","F",102032010
2,2,32,10,4,"E","F","E","F","C","D","E","B","B","A","C","F",102032010
2,2,32,10,5,"E","F","B","D","F","D","E","B","B","B","F","D",102032010
2,2,32,14,2,"B","A","B","B","F","C","E","B","B","F","C","D",102032014
2,2,32,15,3,"E","F","A","D","C","D","E","B","B","B","C","F",102032015
2,2,32,15,2,"E","A","B","B","C","C","E","B","C","F","C","D",102032015
2,2,32,15,5,"E","A","B","E","D","D","E","B","B","A","F","D",102032015
2,2,32,18,2,"E","A","E","E","D","E","E","B","B","F","A","D",102032018
2,2,33,2,2,"E","F","A","D","F","D","E","B","B","A","F","B",102033002
2,2,33,10,5,"E","D","E","B","D","D","E","B","B","F","A","D",102033010
2,2,33,10,4,"E","D","E","E","D","D","E","B","B","B","F","F",102033010
2,2,33,10,3,"E","A","B","D","F","D","E","B","C","B","C","A",102033010
2,2,33,12,4,"E","A","A","D","F","D","E","B","A","A","F","D",102033012
2,2,33,12,5,"E","A","B","E","D","A","E","B","B","B","F","A",102033012
2,2,33,16,5,"E","D","E","B","C","A","E","B","C","C","C","F",102033016
2,2,33,16,4,"E","F","A","D","C","F","E","B","C","B","A","D",102033016
2,2,33,18,5,"E","A","E","E","F","D","E","B","B","A","C","D",102033018
2,2,33,18,6,"B","C","E","D","E","D","B","B","C","B","C","B",102033018
2,2,33,18,3,"E","A","B","D","D","D","A","B","B","B","E","D",102033018
2,2,33,18,4,"E","F","B","B","F","C","E","B","C","B","C","D",102033018
2,2,33,37,2,"E","F","D","C","C","E","E","B","B","C","F","D",102033037
2,2,33,71,3,"D","E","A","D","C","C","E","B","B","E","F","D",102033071
2,2,33,71,2,"E","A","B","D","F","C","E","C","C","B","C","E",102033071
2,2,34,19,3,"A","B","C","B","B","F","C","B","C","B","C","A",102034019
2,2,34,66,3,"B","F","C","B","F","C","E","B","B","C","C","E",102034066
2,2,34,76,5,"E","F","E","D","D","C","E","B","C","A","C","F",102034076
2,2,34,76,6,"B","A","B","A","B","A","B","B","B","B","B","E",102034076
2,2,34,90,2,"E","F","B","D","D","A","E","B","C","B","C","E",102034090
2,2,34,90,3,"E","F","B","D","F","A","B","B","C","B","C","F",102034090
2,2,34,92,3,"D","C","E","E","D","C","E","B","B","B","E","F",102034092
2,2,34,92,2,"E","D","B","E","F","C","E","B","B","A","F","F",102034092
2,2,34,149,2,"E","D","B","B","C","C","E","B","B","F","C","D",102034149
2,2,34,164,2,"B","E","B","B","B","A","E","B","B","E","C","B",102034164
2,2,34,164,3,"A","B","B","E","E","B","A","D","C","C","F","E",102034164
2,2,35,1,6,"E","F","A","D","C","D","E","B","C","A","C","E",102035001
2,2,35,18,2,"E","F","B","D","F","A","E","B","C","B","C","F",102035018
2,2,35,19,2,"E","D","E","D","C","A","E","B","C","B","A","D",102035019
2,2,35,20,3,"E","D","B","D","C","D","E","B","B","A","C","B",102035020
2,2,35,20,4,"E","A","B","B","D","A","E","B","B","B","C","A",102035020
2,2,35,27,2,"E","F","E","D","C","D","E","B","C","B","C","D",102035027
2,2,35,28,6,"E","F","A","B","F","D","B","B","C","A","C","D",102035028
2,2,37,2,3,"D","E","A","B","B","D","E","B","B","B","F","D",102037002
2,2,37,2,2,"E","A","A","E","C","D","E","B","B","A","C","F",102037002
2,2,37,5,3,"E","F","B","C","F","E","E","B","B","A","F","B",102037005
2,2,37,21,3,"E","A","E","B","D","C","E","B","B","C","C","D",102037021
2,2,37,30,7,"F","D","E","E","C","B","C","B","E","B","E","D",102037030
2,2,37,30,3,"B","D","B","E","C","A","E","B","B","B","F","D",102037030
2,2,37,30,5,"F","A","F","B","E","B","B","B","B","A","F","B",102037030
2,2,37,30,4,"B","B","F","A","E","B","E","B","C","B","F","D",102037030
2,2,37,37,2,"E","A","B","D","F","A","E","B","C","B","A","D",102037037
2,3,36,1,6,"E","B","B","B","B","A","E","A","B","B","B","C",102036001
2,3,36,1,4,"E","D","E","D","D","D","E","B","B","B","C","F",102036001
2,3,36,1,5,"C","B","F","E","C","B","E","B","B","B","A","B",102036001
2,3,36,3,7,"B","F","A","B","D","C","E","B","B","B","C","D",102036003
2,3,36,3,6,"E","F","B","B","D","D","E","B","C","A","C","D",102036003
2,3,36,6,5,"E","B","F","B","A","C","D","E","E","B","B","A",102036006
2,3,36,8,4,"E","D","E","B","C","D","E","B","C","F","E","F",102036008
2,3,36,15,4,"B","C","E","A","A","D","A","B","B","A","F","B",102036015
2,3,36,15,5,"D","D","F","E","B","B","E","B","B","E","F","E",102036015
2,3,36,15,7,"B","E","E","B","B","C","E","B","F","E","B","B",102036015
2,3,36,15,3,"D","A","B","B","C","D","E","B","C","E","C","E",102036015
2,3,36,15,6,"C","D","D","F","C","A","C","B","C","D","C","D",102036015
2,5,51,3,2,"E","D","F","D","E","A","B","D","E","C","E","A",102051003
2,5,51,14,3,"B","B","D","E","B","D","E","B","A","B","F","D",102051014
2,5,51,20,2,"E","D","E","B","F","A","E","B","B","B","C","F",102051020
2,5,51,26,4,"D","E","B","D","D","A","E","E","B","F","F","B",102051026
2,5,51,26,3,"E","D","E","E","D","D","E","B","B","A","A","A",102051026
2,5,51,53,2,"E","F","E","D","C","E","E","B","C","B","C","E",102051053
2,5,51,53,4,"E","D","E","E","F","C","E","B","C","A","F","D",102051053
2,5,51,53,3,"E","D","E","E","B","E","C","A","C","B","C","F",102051053
2,6,45,4,2,"A","C","A","D","A","C","D","D","C","F","D","E",102045004
2,6,45,13,3,"A","F","E","B","F","A","B","D","C","B","F","D",102045013
2,6,45,13,5,"D","F","E","E","C","D","C","B","C","B","F","D",102045013
2,6,45,13,4,"D","F","E","D","C","D","E","B","C","B","E","F",102045013
2,6,45,18,2,"A","B","F","E","A","B","A","C","A","C","F","E",102045018
2,6,45,26,2,"A","C","A","B","A","D","E","B","C","B","C","F",102045026
2,6,45,26,3,"B","D","D","C","E","F","E","B","C","D","A","E",102045026
2,6,45,51,4,,,"E","C","B","C","B","D","B","E","C","F",102045051
2,6,45,51,5,,,"B","B","A","D","C","F","C","F","C","E",102045051
2,6,45,56,2,"E","D","A","B","C","C","E","C","B","C","F","C",102045056
2,6,45,56,2,"E","D","A","D","C","D","E","B","B","B","F","F",102045056
2,6,45,106,6,"C","B","C","B","A","D","A","D","B","B","A","C",102045106
2,6,45,106,7,"B","C","A","D","E","F","A","C","B","C","D","F",102045106
2,7,50,4,3,"E","D","F","E","F","F","E","B","C","A","F","E",102050004
2,7,50,6,4,"E","A","B","B","C","D","E","B","C","B","C","D",102050006
2,7,50,6,3,"E","F","A","D","C","B","E","B","C","B","C","D",102050006
2,7,50,11,3,"E","F","B","B","D","A","E","B","B","A","F","D",102050011
2,7,50,12,4,"E","F","A","D","F","D","E","B","C","B","C","C",102050012
2,7,50,12,3,"E","F","E","D","F","D","E","B","C","B","C","D",102050012
2,7,50,12,5,"D","F","C","D","F","E","E","C","C","F","C","F",102050012
2,7,50,16,4,"E","F","A","B","F","F","E","B","C","F","F","E",102050016
2,7,50,19,3,"B","E","F","E","C","E","E","B","B","B","E","E",102050019
2,7,50,25,3,"A","A","F","E","C","A","F","E","F","D","B","C",102050025
2,7,50,25,4,"E","F","B","D","F","B","E","B","C","B","C","D",102050025
2,7,50,27,3,"E","D","E","D","D","A","E","B","C","B","F","C",102050027
2,7,50,27,4,"B","F","C","B","C","B","C","B","B","B","F","B",102050027
2,8,52,9,3,"E","F","E","E","F","C","E","B","C","F","F","D",102052009
2,8,52,9,2,"C","D","E","B","C","C","E","B","C","B","C","D",102052009
2,8,52,38,5,"B","E","D","C","A","F","B","C","A","A","B","F",102052038
2,8,52,38,4,"E","F","A","D","C","A","C","C","B","F","A","A",102052038
2,8,52,38,3,"E","F","A","D","C","A","C","C","B","E","A","A",102052038
2,8,52,58,6,"B","C","B","D","A","E","B","A","A","B","A","B",102052058
2,8,52,71,5,"A","F","A","C","A","C","E","B","B","D","A","E",102052071
2,8,52,71,6,"B","A","A","F","E","D","B","B","B","F","E","F",102052071
2,8,52,71,4,"E","B","F","E","C","C","E","B","B","E","F","E",102052071
2,9,54,4,2,"E","F","B","B","C","D","E","B","C","B","C","E",102054004
2,9,54,4,3,"E","E","B","E","E","B","B","E","E","B","B","E",102054004
2,9,54,11,3,"E","A","E","E","D","A","E","B","C","B","C","D",102054011
2,9,54,32,2,"E","A","B","E","C","C","B","C","B","A","C","B",102054032
2,9,54,32,3,"E","A","A","D","F","D","E","B","C","B","F","E",102054032
2,9,54,50,4,"E","A","B","B","B","A","E","B","B","B","F","C",102054050
2,9,54,50,2,"E","F","B","B","F","A","E","B","C","B","C","A",102054050
2,9,54,50,3,"B","F","D","B","D","C","E","B","B","B","A","F",102054050
2,9,54,58,3,"D","F","A","D","F","A","E","B","B","F","E","F",102054058
2,9,54,58,2,"E","F","E","B","F","A","E","B","B","B","C","D",102054058
2,9,54,67,4,"D","D","D","D","A","A","A","C","A","B","A","B",102054067
2,9,54,67,3,"B","F","B","E","C","B","E","B","C","B","F","B",102054067
2,9,55,7,5,"E","F","A","D","F","D","E","B","B","B","F","F",102055007
2,9,55,7,3,"E","D","A","D","C","D","E","B","C","F","F","E",102055007
2,9,55,7,4,"E","F","B","D","C","B","E","B","C","F","F","E",102055007
2,9,55,7,6,"B","C","E","E","E","D","E","B","B","B","F","E",102055007
2,9,55,15,4,"B","F","A","E","E","B","E","B","C","B","E","D",102055015
2,9,55,15,2,"E","F","A","D","C","D","E","B","C","F","F","E",102055015
2,9,55,15,3,"E","F","A","D","F","D","E","B","B","C","E","F",102055015
2,9,55,34,3,"E","A","A","E","E","B","E","B","C","B","E","D",102055034
2,9,55,34,4,"E","A","E","E","E","B","E","B","C","B","F","E",102055034
2,9,55,63,3,"E","A","E","D","D","A","E","B","B","B","F","D",102055063
2,9,55,63,4,"A","C","C","A","F","A","F","B","C","B","C","F",102055063
2,9,55,121,2,"E","D","E","E","D","D","E","B","B","B","C","E",102055121
2,9,55,121,4,"D","C","B","F","C","D","E","E","E","E","E","A",102055121
2,9,55,121,3,"B","D","E","E","D","D","E","B","B","B","A","D",102055121
2,9,55,135,4,"F","F","B","F","A","E","E","E","F","E","B","E",102055135
2,9,55,135,3,"E","F","B","E","F","D","E","B","B","B","B","D",102055135
2,19,49,5,6,"D","D","E","E","D","D","F","B","C","D","E","C",102049005
2,19,49,5,5,"D","A","D","B","F","D","E","B","B","A","F","D",102049005
2,19,49,5,3,"E","F","E","D","C","D","E","B","C","F","E","D",102049005
2,19,49,5,4,"D","A","D","E","C","A","E","B","B","B","B","D",102049005
2,19,49,19,3,"E","F","A","B","F","D","E","B","C","B","C","A",102049019
2,19,49,19,2,"D","F","B","B","F","D","E","B","B","A","F","E",102049019
2,19,49,58,2,"A","B","B","E","E","B","E","B","A","C","E","A",102049058
2,19,49,66,3,"B","B","D","C","F","B","B","B","B","B","B","B",102049066
2,19,49,80,3,"E","F","E","E","C","B","E","B","C","B","C","E",102049080
2,19,49,80,2,"E","F","B","B","C","D","E","B","C","B","A","F",102049080
2,20,48,15,2,,,,,,,,,,,,,102048015
2,20,48,22,4,,"A","B","D","F",,"E","B","B","B","A","D",102048022
2,20,48,28,2,"E","A","E","D","F","B","C","B","C","B","C","F",102048028
2,20,48,28,4,"E","A","E","B","F","B","E","B","E","B","A","D",102048028
2,20,48,34,4,"E","D","A","B","A","D","E","B","B","B","E","D",102048034
2,20,48,34,3,"E","F","E","D","C","B","E","B","C","B","F","D",102048034
2,20,48,37,3,"E","D","D","D","D","D","E","D","B","D","F","E",102048037
2,20,48,37,4,"E","F","E","D","F","B","E","B","C","F","B","F",102048037
2,20,48,39,6,"B","F","D","D","E","E","E","B","B","B","C","C",102048039
2,20,48,51,4,"E","D","D","C","C","C","F","B","B","B","F","E",102048051
2,20,48,51,5,"E","A","C","F","C","D","E","C","C","B","B","C",102048051
2,20,48,51,3,"B","A","E","A","D","B","E","B","B","B","A","D",102048051
2,20,48,52,5,"A","C","B","B","C","D","A","B","C","D","A","B",102048052
2,20,48,58,6,"D","D","B","B","D","C","E","B","B","C","F","F",102048058
2,20,48,58,4,"B","D","E","B","F","B","E","B","B","B","F","D",102048058
2,20,48,58,5,"E","D","B","C","F","C","E","B","B","B","F","D",102048058
2,20,48,58,7,"A","A","A","E","C","B","E","B","B","B","F","E",102048058
2,20,48,78,6,"E","F","E","D","F","B","E","B","B","B","F","E",102048078
2,20,48,78,2,"E","A","B","C","F","B","E","B","A","B","F","B",102048078
2,20,48,78,3,"E","D","B","B","F","B","E","B","C","B","A","F",102048078
2,20,48,98,3,"E","F","A","D","D","D","E","B","C","B","F","B",102048098
2,22,53,27,3,"F","F","A","D","C","A","E","B","B","B","C","C",102053027
2,22,53,27,4,"F","F","A","D","C","A","A","B","B","B","C","C",102053027
