"id1","id2","id3","id4","s9b2_iii","s9b2_i","s9b2_ii","s9b2_b9a","s9b2_b9b","s9b2_b9c","s9b2_b10a","s9b2_b10b","s9b2_b10c","s9b2_b11a","s9b2_b11b","s9b2_b11c","s9b2_b12a","s9b2_b12b","s9b2_b12c","s9b2_b13a","s9b2_b13b","s9b2_b13c","s9b2_b14a","s9b2_b14b","s9b2_b14c","s9b2_b15a","s9b2_b15b","s9b2_16i","s9b2_16ii","hhno"
9,156,317,81,3,6,20,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,,,,6,22,109317081
9,156,317,83,4,8,29,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,8,31,109317083
9,156,317,83,5,,,,,,,,,,,,,,,,,,,,,,,,,109317083
9,156,317,85,6,10,42,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,10,45,109317085
9,156,317,136,4,4,42,1,1,2,1,2,1,,,,,,,,,,,,,,,4,43,109317136
9,156,317,136,5,5,14,1,1,2,1,2,1,,,,,,,,,,,,,,,5,15,109317136
9,156,319,1,5,4,23,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,33,109319001
9,156,319,2,4,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,109319002
9,156,319,2,3,,,1,1,2,1,1,,2,2,1,,,,,,,,,,,,,,109319002
9,156,319,7,6,3,20,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,25,109319007
9,156,319,7,7,3,27,2,2,1,,,,,,,,,,,,,,,,,,3,33,109319007
9,156,319,8,5,1,46,1,1,2,2,2,2,2,2,1,,,,,,,,,,,,1,56,109319008
9,156,319,8,6,2,0,2,2,1,,,,,,,,,,,,,,,,,,2,4,109319008
9,156,319,8,1,1,36,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,1,44,109319008
9,156,319,10,3,12,55,2,2,,,,,,,,,,,,,,,,,,,,,109319010
9,156,319,10,4,1,0,2,2,,,,,,,,,,,,,,,,,,,,,109319010
9,156,319,16,5,5,40,1,1,2,2,2,1,,,,,,,,,,,,,,,5,45,109319016
9,156,319,16,6,5,46,2,2,1,,,,,,,,,,,,,,,,,,5,48,109319016
9,156,319,16,4,5,33,1,1,2,2,2,1,,,,,,,,,,,,,,,5,38,109319016
9,156,319,19,3,8,0,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,5,109319019
9,156,319,19,5,8,13,2,2,1,,,,,,,,,,,,,,,,,,8,16,109319019
9,156,319,19,4,8,7,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,12,109319019
9,156,319,24,6,2,38,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,48,109319024
9,156,319,24,5,2,26,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,36,109319024
9,156,319,24,4,2,14,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,24,109319024
9,156,319,25,8,4,9,1,1,2,1,1,,2,2,1,,,,,,,,,,,,4,16,109319025
9,156,319,25,7,3,58,1,1,2,1,1,,2,2,1,,,,,,,,,,,,4,6,109319025
9,156,319,25,6,3,50,2,2,1,,,,,,,,,,,,,,,,,,3,56,109319025
9,156,319,25,9,4,18,2,2,1,,,,,,,,,,,,,,,,,,4,20,109319025
9,156,319,25,10,4,23,2,2,1,,,,,,,,,,,,,,,,,,4,25,109319025
9,156,319,27,5,12,20,2,2,1,,,,,,,,,,,,,,,,,,12,23,109319027
9,156,319,30,5,8,25,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,35,109319030
9,156,319,30,6,8,40,2,2,1,,,,,,,,,,,,,,,,,,8,42,109319030
9,156,319,30,4,8,12,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,24,109319030
9,156,320,1,6,3,5,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,3,7,109320001
9,156,320,1,12,3,17,2,2,1,,,,,,,,,,,,,,,,,,3,17,109320001
9,156,320,1,16,3,20,2,2,1,,,,,,,,,,,,,,,,,,3,20,109320001
9,156,320,1,9,3,9,1,1,2,2,2,1,,,,,,,,,,,,,,,3,10,109320001
9,156,320,1,11,3,13,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,14,109320001
9,156,320,3,3,4,23,1,1,,2,2,,,,,,,,,,,,,,,,4,24,109320003
9,156,320,5,4,3,26,2,2,1,,,,,,,,,,,,,,,,,,3,27,109320005
9,156,320,5,5,3,29,2,2,1,,,,,,,,,,,,,,,,,,3,30,109320005
9,156,320,11,4,8,33,1,1,2,2,2,1,,,,,,,,,,,,,,,8,33,109320011
9,156,320,11,3,8,24,1,2,2,2,2,1,,,,,,,,,,,,,,,8,24,109320011
9,156,320,11,5,8,40,1,1,2,2,2,1,,,,,,,,,,,,,,,8,40,109320011
9,156,320,13,3,10,39,1,2,1,,,,,,,,,,,,,,,,,,10,39,109320013
9,156,320,13,2,10,34,1,1,2,2,2,1,,,,,,,,,,,,,,,10,34,109320013
9,156,320,15,3,4,8,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,4,9,109320015
9,156,320,16,6,3,35,2,2,1,,,,,,,,,,,,,,,,,,3,35,109320016
9,156,320,16,5,3,57,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,57,109320016
9,156,320,16,4,3,45,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,44,109320016
9,156,320,18,4,4,24,2,2,1,,,,,,,,,,,,,,,,,,,,109320018
9,156,320,28,3,4,40,1,1,2,2,2,1,,,,,,,,,,,,,,,4,41,109320028
9,156,320,28,4,8,8,1,1,2,2,2,1,,,,,,,,,,,,,,,8,8,109320028
9,156,320,32,5,4,1,2,1,2,2,2,1,,,,,,,,,,,,,,,4,2,109320032
9,156,322,20,3,3,55,1,1,2,2,2,1,,,,,,,,,,,,,,,3,55,109322020
9,156,322,20,4,3,36,2,2,1,,,,,,,,,,,,,,,,,,3,36,109322020
9,156,322,20,2,6,52,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,6,53,109322020
9,156,322,45,2,3,25,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,3,25,109322045
9,156,322,46,5,4,19,1,1,2,2,2,1,,,,,,,,,,,,,,,4,19,109322046
9,156,322,53,3,3,45,1,1,2,2,2,2,,,,,,,,,,,,,,,3,45,109322053
9,156,322,63,2,10,,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,10,12,109322063
9,156,322,67,7,4,46,1,1,2,2,2,1,,,,,,,,,,,,,,,4,47,109322067
9,156,322,67,3,4,12,1,1,2,2,2,1,,,,,,,,,,,,,,,4,14,109322067
9,156,322,67,4,4,32,2,2,1,,,,,,,,,,,,,,,,,,4,33,109322067
9,156,322,70,5,11,47,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,11,47,109322070
9,157,315,1,3,8,15,1,1,2,2,2,1,,,,,,,,,,,,,,,8,16,109315001
9,157,315,3,5,10,24,2,2,1,,,,,,,,,,,,,,,,,,10,27,109315003
9,157,315,3,4,10,20,2,2,1,,,,,,,,,,,,,,,,,,10,23,109315003
9,157,315,4,7,8,45,1,1,2,2,2,1,,,,,,,,,,,,,,,8,45,109315004
9,157,315,5,2,3,47,,1,1,2,1,1,2,1,1,1,2,2,2,2,1,,,,,,3,47,109315005
9,157,315,5,3,4,48,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,3,51,109315005
9,157,315,6,4,4,15,1,1,2,2,2,1,,,,,,,,,,,,,,,4,20,109315006
9,157,315,7,3,9,10,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,9,13,109315007
9,157,315,9,8,4,33,1,1,,1,2,2,2,2,,,,,,,,,,,,,4,34,109315009
9,157,315,9,3,3,35,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,37,109315009
9,157,315,9,5,4,13,1,1,,2,2,1,,,,,,,,,,,,,,,4,14,109315009
9,157,315,9,19,3,58,1,1,2,2,2,1,,,,,,,,,,,,,,,3,59,109315009
9,157,315,10,3,3,1,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,3,109315010
9,157,315,11,4,4,10,1,1,2,2,2,1,,,,,,,,,,,,,,,4,15,109315011
9,157,315,13,5,4,58,1,2,2,,,,,,,,,,,,,,,,,,4,59,109315013
9,157,315,13,4,4,53,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,4,54,109315013
9,157,315,14,5,,,1,1,1,1,1,1,1,2,1,2,2,2,,,,,,,,,,,109315014
9,157,315,15,5,5,43,2,2,2,,,,,,,,,,,,,,,,,,5,44,109315015
9,157,315,15,4,5,41,2,2,2,,,,,,,,,,,,,,,,,,5,42,109315015
9,157,315,15,7,5,45,2,2,2,,,,,,,,,,,,,,,,,,5,46,109315015
9,157,316,2,3,2,30,2,2,1,,,,,,,,,,,,,,,,,,2,31,109316002
9,157,316,4,3,10,5,2,2,1,,,,,,,,,,,,,,,,,,10,6,109316004
9,157,316,8,5,11,18,1,1,2,2,2,1,,,,,,,,,,,,,,,11,,109316008
9,157,316,8,8,2,38,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,39,109316008
9,157,316,8,6,1,33,2,2,1,,,,,,,,,,,,,,,,,,1,34,109316008
9,157,316,16,6,17,7,2,2,1,,,,,,,,,,,,,,,,,,17,8,109316016
9,157,316,16,7,17,22,1,1,2,2,1,2,2,2,,,,,,,,,,,,,17,23,109316016
9,157,316,18,2,9,4,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,9,7,109316018
9,157,316,18,3,,,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,9,24,109316018
9,157,316,25,8,11,36,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,40,109316025
9,157,316,25,6,10,54,1,1,2,2,2,1,,,,,,,,,,,,,,,10,56,109316025
9,157,316,25,7,11,8,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,10,109316025
9,157,316,25,5,,,,,,,,,,,,,,,,,,,,,,,,,109316025
9,157,316,26,3,11,26,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,28,109316026
9,157,316,26,5,11,31,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,33,109316026
9,157,316,26,4,11,28,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,30,109316026
9,157,316,27,3,12,42,2,2,2,,,,,,,,,,,,,,,,,,12,43,109316027
9,157,316,32,13,1,46,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,1,49,109316032
9,157,316,32,6,1,41,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,1,45,109316032
9,157,316,36,4,10,22,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,25,109316036
9,157,316,36,6,10,19,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,10,21,109316036
9,157,316,36,7,10,16,2,2,1,,,,,,,,,,,,,,,,,,10,18,109316036
9,157,316,36,5,10,26,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,29,109316036
9,157,316,39,3,12,17,1,1,2,2,1,2,2,2,2,,,,,,,,,,,,12,19,109316039
9,157,316,39,4,12,21,2,2,1,,,,,,,,,,,,,,,,,,12,23,109316039
9,157,316,44,3,,,,,,,,,,,,,,,,,,,,,,,,,109316044
9,157,316,44,4,,,,,,,,,,,,,,,,,,,,,,,,,109316044
9,158,312,22,3,5,19,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,5,23,109312022
9,158,312,22,4,5,24,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,26,109312022
9,158,312,31,5,16,54,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,16,57,109312031
9,158,312,31,4,16,27,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,28,109312031
9,158,312,38,4,4,45,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,4,46,109312038
9,158,312,38,6,4,47,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,4,48,109312038
9,158,312,42,6,5,37,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,5,33,109312042
9,158,312,52,3,9,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,9,3,109312052
9,158,312,52,2,8,49,1,1,2,1,1,2,1,2,2,1,2,1,2,2,,,,,,,8,51,109312052
9,158,312,54,6,3,52,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,3,53,109312054
9,158,312,57,2,7,8,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,10,109312057
9,158,312,60,3,4,7,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,10,109312060
9,158,313,1,3,9,32,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,35,109313001
9,158,313,3,5,1,25,1,1,2,2,2,1,,,,,,,,,,,,,,,1,26,109313003
9,158,313,3,3,2,39,1,1,2,2,2,1,,,,,,,,,,,,,,,2,39,109313003
9,158,313,3,6,2,1,1,1,2,2,2,1,,,,,,,,,,,,,,,2,2,109313003
9,158,313,3,7,2,15,1,1,2,2,2,1,,,,,,,,,,,,,,,2,16,109313003
9,158,313,4,3,2,28,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,29,109313004
9,158,313,7,3,7,41,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,43,109313007
9,158,313,8,4,8,49,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,8,52,109313008
9,158,313,8,5,9,13,1,1,2,2,2,1,,,,,,,,,,,,,,,9,14,109313008
9,158,313,10,4,12,40,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,12,44,109313010
9,158,313,10,5,3,12,2,2,1,,,,,,,,,,,,,,,,,,3,15,109313010
9,158,313,10,6,3,17,,,,,,,,,,,,,,,,,,,,,3,19,109313010
9,158,313,16,5,10,10,2,2,1,,,,,,,,,,,,,,,,,,10,11,109313016
9,158,313,16,4,10,34,1,1,2,1,1,2,1,1,2,2,2,,2,2,,,,,,,11,36,109313016
9,158,313,16,6,10,12,2,2,1,,,,,,,,,,,,,,,,,,10,13,109313016
9,158,313,17,7,7,45,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,7,46,109313017
9,158,313,17,4,7,39,2,2,1,,,,,,,,,,,,,,,,,,7,40,109313017
9,158,313,20,6,11,23,1,1,,2,2,,,,,,,,,,,,,,,,11,25,109313020
9,158,313,20,5,9,20,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,9,21,109313020
9,158,313,21,5,9,3,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,9,7,109313021
9,158,314,1,4,4,51,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,4,53,109314001
9,158,314,2,3,8,3,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,4,109314002
9,158,314,4,4,7,57,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,58,109314004
9,158,314,5,3,11,6,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,11,6,109314005
9,158,314,7,5,8,14,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,109314007
9,158,314,9,5,11,21,2,2,1,,,,,,,,,,,,,,,,,,11,22,109314009
9,158,314,9,4,11,19,2,2,1,,,,,,,,,,,,,,,,,,11,20,109314009
9,158,314,11,2,10,25,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,10,26,109314011
9,158,314,11,3,10,44,1,1,2,2,2,1,,,,,,,,,,,,,,,10,45,109314011
9,158,314,12,5,8,39,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,8,42,109314012
9,158,314,12,4,8,34,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,8,35,109314012
9,158,314,13,5,9,34,2,1,2,2,2,1,,,,,,,,,,,,,,,9,36,109314013
9,158,314,14,4,3,52,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,53,109314014
9,158,314,14,6,4,25,1,2,2,1,2,2,2,2,1,,,,,,,,,,,,4,27,109314014
9,158,314,14,5,4,12,2,1,2,2,2,1,,,,,,,,,,,,,,,4,13,109314014
9,158,314,16,4,8,50,2,2,1,,,,,,,,,,,,,,,,,,8,51,109314016
9,158,314,18,4,4,22,1,1,2,1,1,2,1,1,,1,2,,2,2,1,,,,,,4,24,109314018
9,158,314,18,5,4,29,1,2,2,2,2,1,,,,,,,,,,,,,,,4,30,109314018
9,159,324,6,3,11,49,2,2,,,,,,,,,,,,,,,,,,,11,50,109324006
9,159,324,10,7,4,12,2,2,1,,,,,,,,,,,,,,,,,,4,12,109324010
9,159,324,10,6,6,17,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,6,18,109324010
9,159,324,11,5,7,33,2,2,1,,,,,,,,,,,,,,,,,,7,33,109324011
9,159,324,11,4,7,11,2,2,1,,,,,,,,,,,,,,,,,,7,11,109324011
9,159,324,13,8,12,43,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,44,109324013
9,159,324,13,7,12,39,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,39,109324013
9,159,324,16,2,8,4,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,8,6,109324016
9,159,324,17,8,6,25,2,2,,,,,,,,,,,,,,,,,,,6,25,109324017
9,159,324,17,6,6,19,1,1,,1,2,,2,2,,,,,,,,,,,,,6,20,109324017
9,159,324,17,7,6,22,2,1,,1,2,,2,2,,,,,,,,,,,,,6,23,109324017
9,159,324,17,4,6,13,1,2,2,2,2,1,,,,,,,,,,,,,,,6,15,109324017
9,159,324,18,5,7,9,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,9,109324018
9,159,324,19,13,10,2,2,2,,,,,,,,,,,,,,,,,,,10,2,109324019
9,159,324,19,6,8,45,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,45,109324019
9,159,324,19,7,9,18,2,2,1,,,,,,,,,,,,,,,,,,9,18,109324019
9,159,324,19,8,9,40,2,2,1,,,,,,,,,,,,,,,,,,9,40,109324019
9,159,324,19,14,10,3,2,2,,,,,,,,,,,,,,,,,,,10,3,109324019
9,159,324,19,12,9,54,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,9,55,109324019
9,159,324,19,4,8,8,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,8,109324019
9,159,324,19,5,8,24,1,1,2,2,2,1,,,,,,,,,,,,,,,8,24,109324019
9,159,324,19,11,9,49,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,9,50,109324019
9,159,324,21,7,10,17,2,2,1,,,,,,,,,,,,,,,,,,10,17,109324021
9,159,324,24,6,,,1,1,2,2,2,1,,,,,,,,,,,,,,,3,32,109324024
9,159,324,24,4,3,23,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,3,25,109324024
9,159,324,24,5,2,28,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,2,29,109324024
9,162,318,2,4,3,26,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,3,32,109318002
9,162,318,3,5,10,38,1,2,2,2,2,1,,,,,,,,,,,,,,,10,43,109318003
9,162,318,3,4,10,34,1,2,2,2,1,2,2,2,1,,,,,,,,,,,,10,37,109318003
9,162,318,3,3,10,31,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,10,33,109318003
9,162,318,4,4,5,25,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,5,30,109318004
9,162,318,6,4,10,17,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,10,19,109318006
9,162,318,6,3,10,14,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,10,16,109318006
9,162,318,7,3,11,49,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,,,11,52,109318007
9,162,318,7,4,11,53,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,11,55,109318007
9,162,318,7,7,11,56,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,11,58,109318007
9,162,318,7,6,11,59,2,2,1,,,,,,,,,,,,,,,,,,12,1,109318007
9,162,318,8,6,7,39,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,43,109318008
9,162,318,8,8,7,44,1,1,2,1,1,2,1,2,2,2,2,2,,,,,,,,,7,48,109318008
9,162,318,9,2,2,34,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,2,38,109318009
9,162,318,9,4,2,39,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,2,43,109318009
9,162,318,12,5,,,,,,,,,,,,,,,,,,,,,,,,,109318012
9,162,318,12,7,,,,,,,,,,,,,,,,,,,,,,,,,109318012
9,162,318,12,6,,,,,,,,,,,,,,,,,,,,,,,,,109318012
9,162,318,18,,7,30,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,34,109318018
9,162,318,18,,7,35,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,7,38,109318018
9,162,318,18,,7,40,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,7,45,109318018
9,162,321,1,5,6,21,1,1,2,2,2,1,,,,,,,,,,,,,,,6,22,109321001
9,162,321,1,4,6,20,1,1,2,2,2,1,,,,,,,,,,,,,,,6,21,109321001
9,162,321,1,3,6,18,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,6,20,109321001
9,162,321,6,4,10,36,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,37,109321006
9,162,321,9,6,12,35,1,1,2,2,2,1,,,,,,,,,,,,,,,12,35,109321009
9,162,321,9,4,12,28,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,31,109321009
9,162,321,9,5,12,33,1,1,2,2,2,1,,,,,,,,,,,,,,,12,34,109321009
9,162,321,11,3,6,12,2,2,1,,,,,,,,,,,,,,,,,,5,12,109321011
9,162,321,12,3,1,43,2,2,1,,,,,,,,,,,,,,,,,,1,43,109321012
9,162,321,18,4,3,29,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,29,109321018
9,162,321,20,5,5,3,2,2,1,,,,,,,,,,,,,,,,,,5,3,109321020
9,162,321,20,3,4,49,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,49,109321020
9,162,321,22,4,3,53,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,54,109321022
9,162,321,22,5,4,3,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,4,4,109321022
9,162,321,27,2,6,21,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,6,21,109321027
9,162,321,30,3,2,18,1,1,2,2,1,2,,,,,,,,,,,,,,,2,18,109321030
9,162,321,34,3,5,30,1,1,2,2,2,1,,,,,,,,,,,,,,,5,30,109321034
9,162,321,34,4,5,45,2,2,1,,,,,,,,,,,,,,,,,,5,45,109321034
9,162,321,35,3,11,43,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,11,45,109321035
9,162,321,35,4,11,46,1,1,2,2,2,1,,,,,,,,,,,,,,,11,46,109321035
9,162,321,35,2,11,41,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,11,43,109321035
9,162,321,35,5,11,47,1,1,2,2,2,1,,,,,,,,,,,,,,,11,48,109321035
10,166,333,1,3,8,35,2,2,1,,,,,,,,,,,,,,,,,,8,35,110333001
10,166,333,3,4,10,29,1,1,2,2,2,1,,,,,,,,,,,,,,,10,30,110333003
10,166,333,3,5,9,42,2,1,,,,,,,,,,,,,,,,,,,9,41,110333003
10,166,333,3,3,9,23,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,9,25,110333003
10,166,333,3,10,10,1,1,1,2,2,2,1,,,,,,,,,,,,,,,10,3,110333003
10,166,333,4,3,5,34,2,2,1,,,,,,,,,,,,,,,,,,5,35,110333004
10,166,333,5,6,10,44,1,2,2,2,2,1,,,,,,,,,,,,,,,10,45,110333005
10,166,333,5,4,3,34,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,3,47,110333005
10,166,333,5,3,3,51,1,2,2,2,2,1,,,,,,,,,,,,,,,3,54,110333005
10,166,333,8,5,10,50,2,2,1,,,,,,,,,,,,,,,,,,10,51,110333008
10,166,333,8,6,10,37,1,1,2,2,2,1,,,,,,,,,,,,,,,10,39,110333008
10,166,333,12,3,12,4,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,6,110333012
10,166,333,12,4,11,3,2,2,1,,,,,,,,,,,,,,,,,,11,4,110333012
10,166,333,12,5,11,10,2,2,1,,,,,,,,,,,,,,,,,,11,11,110333012
10,166,333,14,6,2,34,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,37,110333014
10,166,333,17,8,,,,,,,,,,,,,,,,,,,,,,,,,110333017
10,166,333,17,4,11,53,1,1,,2,2,,,,,,,,,,,,,,,,11,54,110333017
10,166,333,17,5,,,,,,,,,,,,,,,,,,,,,,,,,110333017
10,166,333,18,2,9,9,1,2,2,2,2,1,,,,,,,,,,,,,,,9,11,110333018
10,166,333,18,3,9,6,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,8,110333018
10,166,333,19,6,5,28,1,1,2,2,2,1,,,,,,,,,,,,,,,5,29,110333019
10,166,333,21,4,11,15,2,2,1,,,,,,,,,,,,,,,,,,11,16,110333021
10,166,334,1,8,11,45,1,1,2,2,2,1,,,,,,,,,,,,,,,11,46,110334001
10,166,334,2,5,8,27,1,2,2,2,2,1,,,,,,,,,,,,,,,8,28,110334002
10,166,334,3,4,7,6,1,1,2,2,2,1,,,,,,,,,,,,,,,7,10,110334003
10,166,334,3,3,7,,1,1,2,2,2,1,,,,,,,,,,,,,,,7,5,110334003
10,166,334,3,5,7,11,1,1,2,1,2,2,2,2,,,,,,,,,,,,,7,14,110334003
10,166,334,4,5,2,29,1,1,2,2,2,1,,,,,,,,,,,,,,,2,32,110334004
10,166,334,4,9,4,23,1,2,2,2,2,,,,,,,,,,,,,,,,4,25,110334004
10,166,334,4,6,2,39,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,2,43,110334004
10,166,334,5,8,16,57,2,2,,,,,,,,,,,,,,,,,,,16,58,110334005
10,166,334,7,6,4,41,2,2,1,,,,,,,,,,,,,,,,,,4,42,110334007
10,166,334,7,5,4,39,2,2,1,,,,,,,,,,,,,,,,,,4,40,110334007
10,166,334,9,4,12,46,2,2,1,,,,,,,,,,,,,,,,,,12,48,110334009
10,166,334,9,8,,,,,,,,,,,,,,,,,,,,,,,,,110334009
10,166,334,9,3,12,30,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,32,110334009
10,166,335,3,3,8,23,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,110335003
10,166,335,3,4,12,40,2,2,1,,,,,,,,,,,,,,,,,,12,41,110335003
10,166,335,6,4,3,23,2,2,1,,,,,,,,,,,,,,,,,,3,23,110335006
10,166,335,6,3,3,16,1,1,2,2,2,1,,,,,,,,,,,,,,,3,16,110335006
10,166,335,6,5,3,24,2,2,1,,,,,,,,,,,,,,,,,,3,24,110335006
10,166,335,17,5,2,47,1,2,2,2,2,1,,,,,,,,,,,,,,,2,47,110335017
10,166,335,17,3,2,42,2,1,2,2,2,1,,,,,,,,,,,,,,,2,44,110335017
10,166,335,17,4,2,25,2,2,1,,,,,,,,,,,,,,,,,,2,25,110335017
10,166,335,30,10,,,,,,,,,,,,,,,,,,,,,,,,,110335030
10,166,335,30,8,,,,,,,,,,,,,,,,,,,,,,,,,110335030
10,166,335,30,4,4,4,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,4,5,110335030
10,166,335,30,6,,,,,,,,,,,,,,,,,,,,,,,,,110335030
10,166,335,36,3,8,16,1,1,2,1,1,2,2,2,,,,,,,,,,,,,8,18,110335036
10,166,335,38,3,14,35,2,2,1,,,,,,,,,,,,,,,,,,14,36,110335038
