"id1","id2","id3","id4","hhmid","s7a_1","s7a_2","s7a_3","s7a_4","s7a_5i","s7a_5ii","s7a_6","s7a_7","s7a_8","s7a_9","s7a_10","s7a_11","s7a_12","s7a_13","s7a_14","s7a_15","s7a_16","s7a_17","s7a_18ii","s7a_18iii","s7a_18di","s7a_18dii","s7a_19ii","s7a_19iii","s7a_19di","s7a_19dii","s7a_20ii","s7a_20iii","s7a_20di","s7a_20dii","s7a_21ii","s7a_21iii","s7a_21di","s7a_21dii","s7a_22ii","s7a_22iii","s7a_22di","s7a_22dii","s7a_23","s7a_24","s7a_25","s7a_26","s7a_27","s7a_28","s7a_29","s7a_30","s7a_31","s7a_32","s7a_33","s7a_34i","s7a_34ii","s7a_35","s7a_36i","s7a_36ii","s7a_37","s7a_38","s7a_39","hhno"
8,143,281,100,2,13,87,1,23,7,2,1,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,14,1,1,3,20,0,,0,2,87,87,88,108281100
8,143,281,101,2,12,87,2,24,4,2,1,1,1,0,2,2,0,1,1,2,,1,2009,1,3,0,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,1,3,24,88,108281101
8,153,282,1,2,14,87,2,18,0,0,2,1,1,3,5,8,2,4,6,2,,1,1976,2,4,0,1980,1,20,0,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,0,,10,24,108282001
8,153,282,1,4,15,87,2,17,0,0,2,1,1,2,6,8,2,5,7,2,,1,1983,1,0,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,0,5,87,,108282001
8,153,282,2,2,13,87,2,16,4,3,1,1,1,0,1,1,0,0,0,2,,1,2007,1,1,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,3,5,1,108282002
8,153,282,3,2,14,87,2,19,3,2,1,1,1,0,4,4,0,3,3,2,,1,2001,1,0,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,,5,9,,108282003
8,153,282,3,6,13,87,2,17,2,1,1,1,1,2,1,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,3,9,,108282003
8,153,282,5,2,14,87,2,19,3,3,1,1,1,0,1,1,0,0,0,2,,1,2009,1,0,,,,,,,,,,,,,,,,,,2,1,,,,,2,,,,,,,4,,,,4,,108282005
8,153,282,5,3,15,87,2,17,0,0,2,1,1,1,1,2,1,1,2,1,4,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,108282005
8,153,282,7,2,13,87,2,15,3,3,1,1,1,0,1,1,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,7,10,27,108282007
8,153,282,7,4,13,87,2,17,4,3,1,1,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,9,6,,108282007
8,153,282,8,2,13,87,2,18,4,4,1,1,1,2,1,3,2,0,2,2,,1,2009,1,,,,,,,,,,,,,,,,,,,2,2,1,1,,2,2,,,,,,,1,,9,5,8,12,108282008
8,153,282,8,5,14,87,2,17,0,0,2,1,1,3,4,7,2,3,5,2,,1,1972,1,1,,1985,2,3,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,25,,4,12,12,108282008
8,153,282,10,2,14,87,2,18,7,3,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,1,6,7,,108282010
8,153,282,12,2,13,87,2,23,2,1,1,1,1,3,5,8,2,4,6,2,,1,1999,1,2,,2005,2,3,,,,,,,,,,,,,,1,2,1,1,,1,1,18,3,2,4,1,0,,,5,87,87,,108282012
8,153,282,14,2,13,87,2,24,4,2,1,1,1,1,3,4,1,1,2,2,,1,2005,1,,,2007,1,1,,,,,,,,,,,,,,1,2,1,1,,1,1,16,3,1,4,1,0,,,9,4,5,,108282014
8,153,282,14,5,13,87,2,21,5,2,1,1,1,0,2,2,0,1,1,2,,1,2007,1,,,,,,,,,,,,,,,,,,,2,1,,,,,1,16,3,1,3,1,0,,,,6,5,12,108282014
8,153,282,15,2,13,87,2,17,1,1,1,1,1,5,3,8,5,3,8,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,2,,,,,,,1,,7,3,87,,108282015
8,153,282,15,3,13,87,2,87,6,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282015
8,153,282,15,10,14,87,2,17,7,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282015
8,153,282,15,12,14,87,2,20,0,0,2,1,1,3,5,8,3,3,6,2,,1,1964,1,39,,1966,1,36,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,32,,4,12,20,108282015
8,153,282,17,2,16,87,2,24,0,0,2,1,1,4,3,7,4,2,6,2,,1,1980,1,4,6,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,10,24,36,108282017
8,153,282,17,3,16,87,2,87,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282017
8,153,282,17,4,87,87,,,6,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282017
8,153,282,18,2,17,87,2,21,6,4,1,1,1,2,3,5,2,2,4,2,,1,1995,1,1,2,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,12,24,29,108282018
8,153,282,18,7,16,87,2,23,4,4,2,1,,1,0,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3.25,1,1,12,2,4,2,10,0,,,6,87,87,,108282018
8,153,282,19,2,17,87,2,20,0,0,2,1,1,4,4,8,2,3,5,2,,1,1993,2,,,1996,1,3,4,1999,2,4,2,,,,,,,,,2,2,2,,,,,,,,,,,,4,,8,24,36,108282019
8,153,282,19,5,15,87,2,17,5,4,,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2.75,1,1,24,2,4,4,6,0,,,6,87,87,,108282019
8,153,282,22,2,17,87,2,21,0,0,2,1,1,1,3,4,0,2,2,2,,1,2000,2,2,4,1997,1,3,6,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,12,24,29,108282022
8,153,282,22,4,18,87,2,20,3,4,1,1,1,1,3,4,1,2,3,2,,1,2000,1,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,8,,6,24,36,108282022
8,153,282,22,6,87,87,,87,4,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282022
8,153,282,22,8,16,87,1,24,4,2,1,1,1,2,0,2,0,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,4,24,27,108282022
8,153,282,24,2,17,87,2,20,0,0,2,1,1,4,5,9,4,5,9,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,12,36,29,108282024
8,153,282,24,3,16,87,2,87,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282024
8,153,282,24,9,15,87,2,22,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282024
8,153,283,1,2,17,87,2,22,2,3,2,1,1,,3,3,,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,6,24,36,108283001
8,153,283,1,6,17,87,2,19,3,4,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,4,36,36,108283001
8,153,283,3,2,17,49,1,21,,,2,1,1,6,2,8,4,2,6,2,,1,1997,2,2,4,2001,2,1,6,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,6,24,36,108283003
8,153,283,3,3,16,87,2,87,7,2,2,2,,,,,,,,,,,1985,2,6,4,2003,2,2,2,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,108283003
8,153,283,3,5,17,42,1,21,,,2,1,1,2,4,6,1,3,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,4,18,36,108283003
8,153,283,5,2,18,45,2,24,,,2,1,1,7,3,10,6,1,7,2,,1,1996,1,4,7,1992,1,6,2,1998,2,2,4,,,,,,,,,2,2,2,,,,,,,,,,,,17,,12,36,36,108283005
8,153,283,5,3,17,87,2,87,4,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283005
8,153,283,5,4,16,87,2,87,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283005
8,153,283,5,5,18,42,2,21,,,2,1,1,7,5,12,6,2,8,2,,1,1988,1,7,2,1996,2,2,6,2001,1,,,1994,1,4,2,,,,,2,2,2,,,,,,,,,,,,6,,6,24,30,108283005
8,153,283,5,7,87,87,2,87,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283005
8,153,283,6,2,17,87,2,21,4,6,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,6,6,18,88,108283006
8,153,283,7,2,18,45,1,26,,,2,1,1,4,5,9,4,2,6,2,,1,1966,1,4,2,1969,1,3,6,1972,1,2,6,,,,,,,,,2,2,2,,,,,,,,,,,,22,,6,36,36,108283007
8,153,283,7,3,17,49,1,24,,,2,1,1,,5,5,,5,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,18,,4,29,30,108283007
8,153,283,8,2,14,87,2,20,2,1,1,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,,7,12,88,108283008
8,153,283,9,2,15,46,1,20,,,2,1,1,4,4,8,4,4,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,,5,10,29,108283009
8,153,283,9,6,16,40,1,18,,,2,1,1,3,4,7,3,2,5,1,2,1,1993,1,2,4,1995,1,2,1,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,,7,12,30,108283009
8,153,283,10,2,13,87,1,18,3,2,1,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,2,,,,,,,,,1,87,87,88,108283010
8,153,283,10,6,13,87,2,18,2,1,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,5,12,88,108283010
8,153,283,14,2,13,87,1,18,2,2,1,1,1,1,3,4,1,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,12,2,2,3,,,,,,5,6,24,108283014
8,153,283,18,2,14,87,2,17,4,2,1,1,1,,1,1,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,5,12,27,108283018
8,153,283,19,2,13,87,2,18,3,2,1,1,1,2,6,8,2,6,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,4,7,26,108283019
8,153,283,19,5,13,87,2,87,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283019
8,153,283,22,2,14,87,2,18,3,2,1,1,1,4,1,5,3,1,4,2,,1,2006,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,3,4,6,88,108283022
8,153,283,22,7,13,87,2,18,4,3,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,3,7,88,108283022
8,153,283,23,2,14,87,2,18,3,1,1,1,1,2,3,5,2,1,3,2,,1,1994,1,4,,2003,1,3,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,4,6,25,108283023
8,153,283,23,4,13,87,2,18,3,3,1,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,5,10,88,108283023
8,153,283,25,2,14,87,2,18,3,2,1,1,1,2,5,7,2,3,5,1,1,1,1994,1,2,,2001,1,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,10,3,6,88,108283025
8,153,283,25,8,13,87,2,18,3,2,1,1,1,1,4,5,1,4,5,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,4,4,7,88,108283025
8,153,283,25,13,14,48,1,20,,,2,1,1,4,7,11,4,3,7,2,,1,1973,1,,,1978,1,,,1983,1,,,1990,1,,,,,,,2,2,2,,,,,,,,,,,,20,,3,12,34,108283025
8,153,283,26,2,13,50,1,20,,,2,1,1,7,8,15,3,5,8,2,,1,1987,1,3,,1991,2,2,,2006,1,,,1972,1,,,1975,1,,,2,2,2,,,,,,,,,,,,4,,4,87,,108283026
8,153,284,4,2,14,87,2,18,2,2,1,1,1,2,4,6,2,4,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,,3,12,25,108284004
8,153,284,6,1,14,50,1,19,,,2,1,1,4,5,9,1,4,5,2,,1,1965,2,7,,1974,2,2,,1986,1,,,1989,2,1,,,,,,2,2,2,,,,,,,,,,,,21,,4,87,13,108284006
8,153,284,6,2,13,87,2,87,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108284006
8,153,284,10,2,13,87,1,19,,,2,1,1,1,4,5,1,4,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,6,15,25,108284010
8,153,284,12,2,14,87,2,18,3,2,1,1,1,1,1,2,1,1,2,1,3,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,5,18,24,108284012
8,153,284,12,7,14,50,1,21,,,2,1,1,2,4,6,2,4,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,44,,3,19,30,108284012
8,153,284,14,1,18,48,2,25,,,2,1,1,2,5,7,1,4,5,1,2,1,1992,2,6,4,1995,1,2,6,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,12,87,36,108284014
8,153,284,16,1,17,87,2,23,2,1,2,1,1,4,,4,4,,4,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,8,2,4,4,,,,,12,2,87,88,108284016
8,153,284,19,2,17,42,1,20,,,2,1,1,4,5,9,3,4,7,1,1,1,1995,1,,,1997,2,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,17,,18,87,36,108284019
8,153,284,21,2,17,45,1,22,,,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,,24,87,36,108284021
8,153,284,21,5,18,42,1,24,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,12,87,36,108284021
8,153,284,21,6,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108284021
8,153,284,21,8,17,87,2,22,,,2,1,1,2,1,3,2,1,3,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,87,87,48,108284021
8,153,284,23,2,13,87,2,17,2,1,1,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,7,12,26,108284023
8,153,284,23,7,14,87,2,17,1,1,1,1,1,2,2,4,2,7,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,5,12,28,108284023
8,153,284,24,1,15,45,1,20,,,2,1,1,5,,5,3,,3,2,,1,1964,2,44,,1967,2,13,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,25,,7,12,26,108284024
8,153,284,24,2,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108284024
8,153,284,26,2,14,87,2,15,3,3,1,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,,7,12,87,108284026
8,153,284,26,7,13,87,2,16,2,2,1,1,1,2,1,3,2,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,5,12,27,108284026
8,153,284,27,2,13,87,2,15,2,2,1,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,4,24,88,108284027
8,153,284,27,7,13,87,2,16,3,2,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,3,24,28,108284027
8,153,284,28,2,15,43,1,19,,,2,1,1,3,3,6,3,3,6,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,18,,7,28,28,108284028
8,153,284,28,3,13,87,2,20,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108284028
8,153,284,28,5,13,87,2,18,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108284028
8,153,284,28,6,14,45,1,20,,,2,1,1,4,2,6,4,2,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,3,24,28,108284028
8,153,284,28,8,13,87,2,19,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108284028
8,137,285,1,1,17,87,2,23,0,0,2,1,1,4,4,8,2,3,5,2,,1,1978,1,,,1984,2,6,2,1990,2,7,6,,,,,,,,,2,2,2,,,,,,,,,,,,19,,4,87,36,108285001
8,137,285,5,2,17,87,2,24,0,0,2,1,1,4,5,9,1,2,3,2,,1,1968,2,10,4,1965,2,12,4,1973,1,5,2,1980,1,10,6,1986,2,2,3,,2,2,,,,,,,,,,,,27,,6,24,36,108285005
8,137,285,5,3,16,87,2,23,0,0,2,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,10,,4,36,32,108285005
8,137,285,6,2,17,87,2,21,4,3,1,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,6,12,,108285006
8,137,285,7,2,17,87,2,19,1,2,2,1,1,3,6,9,2,3,5,2,,1,1992,2,,,1995,1,5,2,1999,1,2,4,2008,1,,,,,,,2,2,2,,,,,,,,,,,,3,,6,24,29,108285007
8,137,285,9,2,15,87,2,17,0,0,2,1,1,5,4,9,4,4,8,2,,1,1994,2,3,6,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,6,87,,108285009
8,137,285,11,2,14,87,2,19,3,2,1,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,6,4,87,,108285011
8,137,285,11,6,14,87,2,21,0,0,,1,1,2,4,6,2,4,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,25,,7,36,36,108285011
8,137,285,11,8,13,87,2,87,6,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108285011
8,137,285,14,2,14,87,2,19,2,2,1,1,1,0,2,2,0,1,1,2,,1,2005,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,16,2,2,3,0,0,,2,9,5,15,,108285014
8,137,285,15,2,14,87,2,18,3,2,1,1,1,2,4,6,2,4,6,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,5,19,,108285015
8,137,285,15,9,13,87,2,19,0,0,2,1,1,1,3,4,1,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,34,,7,25,31,108285015
8,137,285,16,2,13,87,2,18,0,0,2,1,1,8,4,12,5,4,9,2,,1,1988,1,,,1994,2,,,1996,1,,,,,,,,,,,1,2,1,1,,1,1,16,2,2,3,2,0,,,8,87,87,,108285016
8,137,285,16,9,14,87,2,19,0,0,2,1,1,7,4,11,6,4,10,2,,1,1958,1,47,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,31,,4,13,25,108285016
8,137,285,17,2,13,87,2,21,3,1,1,1,1,1,2,3,1,2,3,2,,1,2004,1,3,0,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,4,3,12,,108285017
8,137,285,18,2,14,87,2,17,1,1,1,1,1,6,3,9,5,2,7,2,,1,1990,2,,6,2000,1,,2,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,4,12,,108285018
8,137,285,18,3,13,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,4,87,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,8,14,87,2,17,2,1,1,1,1,2,5,7,2,5,7,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,2,12,,108285018
8,137,285,19,2,15,87,2,17,0,0,2,1,1,1,4,5,1,4,5,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,22,,7,3,30,108285019
8,137,285,21,2,13,87,2,15,0,0,2,1,1,4,3,7,2,3,,1,3,1,1978,2,3,,1987,2,,4,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,7,12,26,108285021
8,137,285,21,5,13,87,2,17,0,0,2,1,1,4,2,6,2,2,4,1,2,1,1985,2,1,3,1990,2,,6,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,3,9,24,108285021
8,137,285,22,2,14,87,1,15,0,0,2,1,1,3,3,6,3,3,6,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,4,9,26,108285022
8,137,285,22,3,15,87,2,18,0,0,2,1,1,2,5,7,2,5,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,7,12,28,108285022
8,137,285,24,2,13,87,2,18,3,2,1,1,1,0,2,2,0,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,7,12,27,108285024
8,137,286,1,2,18,57,1,26,,,2,1,1,3,4,7,3,3,6,2,,1,1992,1,4,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,7,12,36,108286001
8,137,286,1,6,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286001
8,137,286,3,2,17,87,2,19,5,4,2,1,1,3,5,8,2,2,4,2,,1,1994,1,7,,1997,1,5,,2000,2,4,,2002,1,,,,,,,2,1,,,,,1,12,2,4,3,2,0,,3,,6,12,36,108286003
8,137,286,4,2,17,87,2,19,4,3,1,1,1,3,3,6,3,2,5,1,,1,1999,1,3,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,3,,6,12,29,108286004
8,137,286,4,3,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286004
8,137,286,4,4,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286004
8,137,286,5,2,17,87,2,22,4,4,2,2,,1,5,6,,4,4,2,,1,1998,2,2,,2002,1,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,6,24,36,108286005
8,137,286,8,2,15,87,2,16,2,1,1,1,1,1,2,3,1,2,3,1,3,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,7,12,28,108286008
8,137,286,8,3,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,6,12,87,2,16,3,2,1,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,5,12,3,108286008
8,137,286,11,2,13,87,1,18,3,1,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,25,2,2,4,5,0,,,8,2,2,3,108286011
8,137,286,12,2,13,87,1,15,4,3,1,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,7,2,2,3,5,0,,,,7,24,27,108286012
8,137,286,13,2,14,51,1,20,,,2,1,1,8,1,9,6,,6,1,1,1,1987,2,3,,1997,2,2,,2003,1,2,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,5,13,24,108286013
8,137,286,13,3,13,87,2,87,7,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286013
8,137,286,13,4,,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286013
8,137,286,13,6,13,87,2,18,2,1,1,1,1,4,3,7,4,2,6,2,,1,2001,1,,,,,,,,1,2,,,,,,,,,,1,2,2,,,,,,,,,,,,3,,7,87,25,108286013
8,137,286,13,8,,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286013
8,137,286,13,9,12,87,2,87,5,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286013
8,137,286,13,13,17,87,2,19,4,4,1,1,1,3,3,6,2,2,4,2,,1,2001,2,1,,2005,1,2,,,,,,,,,,,,,,1,2,1,1,2.95000004768372,1,1,20,2,4,5,1,50,,1,,4,87,3,108286013
8,137,286,13,18,17,87,2,18,4,3,1,1,1,1,,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2.45000004768372,1,1,16,2,4,6,2,0,,1,,3,87,3,108286013
8,137,286,14,2,13,87,2,18,,,2,1,1,6,3,9,4,2,6,2,,1,1984,2,2,,1988,1,1,,2006,2,2,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,3,12,30,108286014
8,137,286,14,6,15,87,2,17,3,1,1,1,1,6,2,8,5,,5,1,1,1,2004,2,2,,2000,1,3,,2002,1,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,,3,12,3,108286014
8,137,286,14,7,13,87,2,87,5,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,8,13,87,2,87,3,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286014
8,137,286,15,2,13,87,2,20,1,1,1,1,1,5,3,8,4,3,7,2,,1,1996,2,3,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,4,6,9,3,108286015
8,137,286,15,5,,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108286015
8,137,286,16,2,14,40,1,18,,,2,1,1,3,5,8,2,4,6,1,2,1,1979,2,19,,1982,1,20,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,7,12,27,108286016
