"id1","id2","id3","id4","hd","hhmid","s7b_1","s7b_2i","s7b_2ii","s7b_3","s7b_4","s7b_5","s7b_6","s7b_7","s7b_8","s7b_9","s7b_10","s7b_11","s7b_12","s7b_13","s7b_14","s7b_15","s7b_16","s7b_17","s7b_18","s7b_19","s7b_20","s7b_21","s7b_22","s7b_23","hhno"
6,108,230,48,"230048",2,1,50,,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,5,5,5,106230048
6,108,230,51,"230051",2,1,5,,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,5,5,5,106230051
6,108,230,54,"230054",2,1,30,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,106230054
6,108,230,54,"230054",5,1,30,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,106230054
6,108,230,60,"230060",2,1,30,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106230060
6,108,230,62,"230062",2,1,60,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,106230062
6,108,230,64,"230064",2,1,60,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,,1,5,5,5,106230064
6,99,231,5,"231005",1,1,100,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106231005
6,99,231,5,"231005",2,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231005
6,99,231,6,"231006",5,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231006
6,99,231,6,"231006",6,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231006
6,99,231,8,"231008",1,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231008
6,99,231,8,"231008",5,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231008
6,99,231,11,"231011",1,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231011
6,99,231,26,"231026",1,1,50,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106231026
6,99,231,30,"231030",1,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231030
6,99,231,36,"231036",1,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231036
6,99,231,39,"231039",2,1,80,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106231039
6,99,231,43,"231043",2,1,100,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,106231043
6,99,231,43,"231043",3,2,,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,106231043
6,99,231,46,"231046",2,1,50,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106231046
6,99,231,49,"231049",2,1,80,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106231049
6,99,231,49,"231049",7,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231049
6,99,231,55,"231055",2,1,80,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106231055
6,99,231,55,"231055",3,2,,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,106231055
6,99,231,55,"231055",4,,,,,,,,,,,,,,,,,,,,,,,,,106231055
6,99,231,57,"231057",1,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106231057
6,109,232,41,"232041",2,1,20,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,106232041
6,109,232,44,"232044",2,1,90,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,106232044
6,109,232,44,"232044",6,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106232044
6,109,232,48,"232048",2,1,150,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,5,5,5,106232048
6,109,232,57,"232057",2,1,150,,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,106232057
6,109,232,62,"232062",1,2,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,106232062
6,109,232,76,"232076",2,1,30,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106232076
6,109,232,76,"232076",3,1,30,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106232076
6,109,232,81,"232081",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,106232081
6,109,232,81,"232081",3,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,106232081
6,109,232,82,"232082",2,1,60,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,5,106232082
6,109,232,82,"232082",3,,,,1,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106232082
6,109,232,83,"232083",1,,,,2,2,2,,2,1,2,2,1,2,2,2,2,,,,,,,,,106232083
6,109,232,112,"232112",2,1,60,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,106232112
6,109,232,112,"232112",9,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,106232112
6,109,232,120,"232120",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,106232120
6,109,232,120,"232120",3,2,,,2,2,1,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106232120
6,109,232,120,"232120",4,2,,,2,2,1,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106232120
6,109,232,161,"232161",2,1,120,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,106232161
6,109,233,2,"233002",2,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106233002
6,109,233,2,"233002",3,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106233002
6,109,233,16,"233016",1,2,,,2,2,2,2,2,1,2,2,2,1,1,1,2,,,,,,,,,106233016
6,109,233,16,"233016",3,2,,,2,2,2,2,2,1,2,2,2,1,1,1,2,,,,,,,,,106233016
6,109,233,27,"233027",1,,,,2,2,1,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106233027
6,109,233,35,"233035",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,106233035
6,109,233,49,"233049",1,2,,,2,2,2,2,2,1,2,1,1,1,2,2,2,,,,,,,,,106233049
6,109,233,65,"233065",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106233065
6,109,233,65,"233065",2,2,,,2,2,2,1,2,1,2,2,1,2,2,2,2,,,,,,,,,106233065
6,109,233,69,"233069",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106233069
6,109,233,69,"233069",2,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106233069
6,109,233,69,"233069",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106233069
6,109,233,80,"233080",1,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,106233080
6,109,233,89,"233089",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106233089
6,109,233,95,"233095",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106233095
6,16,234,1,"234001",1,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106234001
6,16,234,2,"234002",1,2,,,2,2,2,2,2,1,2,2,1,2,,2,2,,,,,,,,,106234002
6,16,234,20,"234020",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106234020
6,16,234,21,"234021",2,1,50,,2,2,2,2,2,1,2,2,1,1,,2,1,,,,,,,,,106234021
6,16,234,27,"234027",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106234027
6,16,234,27,"234027",3,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106234027
6,16,234,32,"234032",2,1,50,,2,2,2,2,2,1,2,2,1,1,,2,1,,,,,,,,,106234032
6,16,234,33,"234033",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106234033
6,16,234,36,"234036",2,1,50,,2,2,2,2,2,1,2,2,1,2,,2,1,,,,,,,,,106234036
6,16,234,38,"234038",2,,,,,,,,2,1,2,2,1,2,2,2,1,2,1,1,2,1,5,5,5,106234038
6,16,234,38,"234038",3,2,,,1,3,2,,2,1,2,2,1,2,2,2,2,,,,,,,,,106234038
6,16,234,42,"234042",1,1,50,,3,2,2,2,2,1,2,2,1,1,,2,2,,,,,,,,,106234042
6,16,234,51,"234051",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,106234051
6,16,234,51,"234051",5,2,,,,,,,,,,,,,,,2,,,,,,,,,106234051
6,16,235,16,"235016",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106235016
6,16,235,16,"235016",3,,,,1,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235016
6,16,235,20,"235020",2,1,100,,1,2,1,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106235020
6,16,235,20,"235020",3,,,,2,2,1,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235020
6,16,235,30,"235030",1,2,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106235030
6,16,235,32,"235032",1,2,,,2,2,2,2,2,2,2,2,2,2,2,1,2,,,,,,,,,106235032
6,16,235,53,"235053",1,2,,,1,2,2,2,2,1,2,2,2,1,1,2,2,,,,,,,,,106235053
6,16,235,55,"235055",2,1,60,,1,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235055
6,16,235,106,"235106",2,1,30,,2,2,2,2,2,1,1,2,1,2,2,1,2,,,,,,,,,106235106
6,16,235,106,"235106",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235106
6,16,235,106,"235106",4,,,,2,2,2,2,2,1,2,1,2,1,1,2,2,,,,,,,,,106235106
6,16,235,108,"235108",2,1,50,,1,2,2,2,2,1,2,2,2,1,1,2,1,,,,,,,,,106235108
6,16,235,143,"235143",2,1,45,,1,1,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235143
6,16,235,159,"235159",1,2,,,2,2,2,2,2,1,2,2,1,1,1,2,,,,,,,,,,106235159
6,16,235,159,"235159",2,,,,1,2,2,2,2,1,2,2,1,1,,2,2,,,,,,,,,106235159
6,16,235,159,"235159",5,,,,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,106235159
6,16,235,178,"235178",1,,,,1,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235178
6,16,235,180,"235180",1,1,10,,1,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106235180
6,16,236,6,"236006",1,2,,,,2,1,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106236006
6,16,236,6,"236006",3,2,,,,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106236006
6,16,236,18,"236018",2,1,60,,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,5,5,5,106236018
6,16,236,21,"236021",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106236021
6,16,236,28,"236028",1,2,,,2,2,2,2,2,1,2,2,2,2,1,1,2,,,,,,,,,106236028
6,16,236,28,"236028",3,2,,,2,2,1,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106236028
6,16,236,29,"236029",2,2,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,,1,5,5,5,106236029
6,16,236,40,"236040",2,1,150,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,106236040
6,16,236,44,"236044",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106236044
6,16,236,51,"236051",2,1,90,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,5,5,5,106236051
6,16,236,51,"236051",5,2,,,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,106236051
6,16,236,78,"236078",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106236078
6,106,237,3,"237003",1,2,,,2,2,2,1,1,1,1,1,2,2,2,2,2,,,,,,,,,106237003
6,106,237,3,"237003",2,,,,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,106237003
6,106,237,8,"237008",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106237008
6,106,237,16,"237016",2,1,70,,2,2,2,2,1,1,2,2,2,2,2,2,1,,,,,,,,,106237016
6,106,237,16,"237016",7,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106237016
6,106,237,21,"237021",2,1,300,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,106237021
6,106,237,21,"237021",7,2,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106237021
6,106,237,24,"237024",2,1,50,,2,2,2,2,2,1,2,2,2,2,2,2,1,,,,,,,,,106237024
6,106,237,25,"237025",2,1,70,,2,2,2,2,2,1,2,2,2,2,2,2,1,,,,,,,,,106237025
6,106,237,27,"237027",2,1,250,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,106237027
6,106,237,27,"237027",5,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106237027
6,106,237,44,"237044",1,1,100,,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,5,5,5,106237044
6,106,237,53,"237053",1,1,75,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,106237053
6,106,237,53,"237053",2,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106237053
6,106,237,57,"237057",2,1,23,,2,2,1,1,2,1,1,2,1,1,2,2,1,,,,,,,,,106237057
6,106,237,57,"237057",6,,,,2,2,2,2,1,1,2,2,1,1,,2,2,,,,,,,,,106237057
6,106,237,62,"237062",1,,,,1,2,2,2,2,1,1,2,2,1,1,2,2,,,,,,,,,106237062
6,106,237,62,"237062",5,,,,1,2,1,1,1,1,2,2,1,1,2,2,2,,,,,,,,,106237062
6,106,237,74,"237074",2,1,70,,2,2,2,2,2,1,2,2,1,2,2,2,1,,,,,,,,,106237074
6,106,237,77,"237077",2,1,120,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,106237077
6,106,237,77,"237077",4,2,,,2,2,2,2,1,2,1,2,2,1,2,2,2,,,,,,,,,106237077
6,106,237,77,"237077",5,2,,,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,106237077
6,88,238,2,"238002",1,,,,2,2,2,2,2,1,1,2,2,2,1,2,2,,,,,,,,,106238002
6,88,238,2,"238002",3,,,,1,1,1,2,1,1,2,1,1,1,2,2,2,,,,,,,,,106238002
6,88,238,5,"238005",1,1,60,,2,2,2,2,2,1,2,2,1,2,1,2,2,,,,,,,,,106238005
6,88,238,14,"238014",2,1,50,,1,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106238014
6,88,238,14,"238014",10,,,,1,1,2,2,1,1,2,1,1,2,2,2,2,,,,,,,,,106238014
6,88,238,16,"238016",1,2,,,2,2,2,2,2,2,2,1,1,1,2,2,2,,,,,,,,,106238016
6,88,238,29,"238029",2,1,10,,2,2,1,2,2,1,1,1,2,2,2,2,2,,,,,,,,,106238029
6,88,238,33,"238033",2,1,120,,2,2,2,2,1,1,2,2,1,1,2,2,1,,,,,,,,,106238033
6,88,238,36,"238036",2,1,90,,2,2,2,2,1,1,2,2,1,1,1,2,1,,,,,,,,,106238036
6,88,238,38,"238038",1,1,10,,2,2,2,2,1,1,1,2,1,1,2,2,2,,,,,,,,,106238038
6,88,238,38,"238038",3,,,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,106238038
6,88,238,49,"238049",2,1,105,,2,2,2,2,1,1,1,2,1,1,1,1,1,,,,,,,,,106238049
6,88,238,51,"238051",2,1,90,,2,2,2,2,1,1,1,2,1,1,1,2,1,,,,,,,,,106238051
6,88,238,71,"238071",2,1,40,,1,2,2,2,2,1,1,2,1,2,1,2,2,,,,,,,,,106238071
6,88,238,76,"238076",2,1,30,,2,2,2,2,2,1,1,2,2,2,2,2,1,,,,,,,,,106238076
6,88,238,80,"238080",1,2,,,1,2,2,2,1,1,2,2,1,1,1,2,2,,,,,,,,,106238080
6,88,238,80,"238080",2,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106238080
6,88,238,80,"238080",4,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106238080
6,88,238,81,"238081",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106238081
6,88,238,82,"238082",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106238082
7,112,239,5,"239005",2,1,30,,2,2,2,2,1,1,2,1,1,1,2,1,1,,,,,,,,,107239005
7,112,239,7,"239007",2,1,40,,2,2,2,2,1,1,1,2,2,1,2,2,1,,,,,,,,,107239007
7,112,239,12,"239012",2,1,40,,2,2,2,2,2,1,2,2,1,2,1,1,1,,,,,,,,,107239012
7,112,239,12,"239012",3,,,,,1,2,2,1,2,2,2,1,1,1,2,2,,,,,,,,,107239012
7,112,239,14,"239014",1,2,,,2,2,2,2,1,1,1,1,1,2,2,2,2,,,,,,,,,107239014
7,112,239,16,"239016",1,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,107239016
7,112,239,22,"239022",1,2,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,5,5,5,107239022
7,112,239,22,"239022",2,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,107239022
7,112,239,23,"239023",2,1,30,,2,1,2,2,2,1,2,2,2,1,2,2,1,,,,,,,,,107239023
7,112,239,23,"239023",3,1,30,,2,2,2,2,2,1,1,2,2,2,1,2,1,,,,,,,,,107239023
7,112,239,24,"239024",2,1,30,,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,5,5,5,107239024
7,112,239,25,"239025",2,1,40,,2,2,2,2,2,1,1,2,2,2,2,2,1,,,,,,,,,107239025
7,112,239,27,"239027",1,1,10,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,107239027
7,112,239,27,"239027",2,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107239027
7,112,239,27,"239027",7,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,107239027
7,112,239,30,"239030",2,1,20,,2,2,2,2,1,1,2,2,1,2,2,1,1,,,,,,,,,107239030
7,112,239,30,"239030",3,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,,,,,,107239030
7,112,239,30,"239030",4,,,,2,2,2,2,1,1,2,2,2,1,2,1,2,,,,,,,,,107239030
7,112,239,32,"239032",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,107239032
7,112,239,33,"239033",2,1,20,,2,2,2,2,2,1,2,1,2,2,2,2,1,,,,,,,,,107239033
7,112,240,1,"240001",2,1,40,,2,2,2,2,2,1,2,2,2,2,2,2,1,,,,,,,,,107240001
7,112,240,3,"240003",2,1,40,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,5,5,5,107240003
7,112,240,6,"240006",1,2,,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,4,5,5,5,107240006
7,112,240,11,"240011",2,2,,,1,1,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,107240011
7,112,240,12,"240012",2,1,30,,2,2,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,107240012
7,112,240,14,"240014",2,1,30,,2,2,2,2,1,1,2,1,1,1,2,2,1,,,,,,,,,107240014
7,112,240,20,"240020",2,1,60,,2,2,1,2,2,1,2,2,2,1,1,2,1,,,,,,,,,107240020
7,112,240,27,"240027",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,,,,,,,,,107240027
7,112,240,28,"240028",1,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107240028
7,112,240,31,"240031",2,1,35,,2,2,2,2,1,1,2,1,2,2,2,2,2,,,,,,,,,107240031
7,112,240,33,"240033",2,1,60,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,5,5,5,107240033
7,112,240,42,"240042",2,1,60,,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,5,5,5,107240042
7,112,240,43,"240043",1,2,,,2,2,2,2,1,2,1,1,1,2,2,2,2,,,,,,,,,107240043
7,112,240,43,"240043",3,2,,,2,2,1,2,2,1,2,2,1,1,2,2,2,,,,,,,,,107240043
7,112,240,46,"240046",2,1,30,,2,2,2,2,1,1,2,2,2,2,2,2,1,,,,,,,,,107240046
7,112,241,3,"241003",1,1,30,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,107241003
7,112,241,13,"241013",2,1,15,,1,1,2,2,2,1,2,1,1,1,1,2,,,,,,,,,,107241013
7,112,241,20,"241020",2,1,30,,2,2,2,2,1,2,2,1,1,1,1,1,1,,,,,,,,,107241020
7,112,241,25,"241025",2,1,15,,1,2,2,2,2,1,2,2,1,2,1,2,1,,,,,,,,,107241025
7,112,241,26,"241026",2,1,10,,2,2,2,2,1,1,1,2,1,2,1,2,2,,,,,,,,,107241026
7,112,241,27,"241027",2,,30,,2,2,2,2,1,2,1,1,2,2,2,2,2,,,,,,,,,107241027
7,112,241,34,"241034",2,1,50,,2,2,2,2,1,1,2,1,1,1,1,1,1,,,,,,,,,107241034
7,112,241,34,"241034",3,,,,1,2,2,2,1,1,2,2,1,1,1,2,2,,,,,,,,,107241034
7,112,241,34,"241034",4,,,,1,2,2,2,1,1,1,1,1,1,1,2,2,,,,,,,,,107241034
7,112,241,36,"241036",2,1,20,,2,2,2,2,2,1,1,2,2,2,2,2,1,,,,,,,,,107241036
7,112,241,36,"241036",3,,,,2,2,2,2,2,1,1,1,2,2,1,2,,1,2,1,2,1,5,5,5,107241036
7,112,241,36,"241036",9,1,20,,2,2,2,2,2,1,1,2,1,1,2,2,,,,,,,,,,107241036
7,112,241,51,"241051",1,2,,,1,2,2,2,1,1,1,2,1,1,2,2,2,,,,,,,,,107241051
7,112,241,52,"241052",3,,,,2,2,2,2,2,1,2,2,2,2,2,2,,1,2,1,1,1,5,5,5,107241052
7,112,241,58,"241058",2,1,40,,2,2,2,2,1,1,1,1,1,1,2,1,2,,,,,,,,,107241058
7,112,241,63,"241063",1,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107241063
7,112,242,3,"242003",2,1,25,,2,2,2,2,2,1,2,2,1,2,2,2,1,,,,,,,,,107242003
7,112,242,3,"242003",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,107242003
7,112,242,10,"242010",2,1,30,,2,2,2,2,1,1,2,2,1,2,2,2,1,,,,,,,,,107242010
7,112,242,10,"242010",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,107242010
7,112,242,12,"242012",1,2,,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,107242012
7,112,242,20,"242020",2,1,60,,2,2,2,2,2,1,2,2,1,2,2,2,1,,,,,,,,,107242020
7,112,242,22,"242022",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,107242022
7,112,242,49,"242049",2,1,20,,2,2,2,2,2,1,1,1,2,2,2,2,1,,,,,,,,,107242049
7,112,242,53,"242053",2,1,50,,2,2,2,2,2,1,2,2,2,2,2,2,1,,,,,,,,,107242053
7,112,242,55,"242055",2,1,30,,2,2,2,2,2,1,1,1,2,2,2,2,1,,,,,,,,,107242055
7,112,242,65,"242065",2,1,20,,1,2,2,2,2,1,1,2,1,2,2,2,1,,,,,,,,,107242065
7,112,242,66,"242066",2,1,30,,2,2,2,2,1,1,1,1,1,1,2,2,1,,,,,,,,,107242066
7,112,242,71,"242071",2,1,60,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,107242071
7,112,243,1,"243001",1,2,,,2,2,2,2,2,1,,2,1,2,1,1,2,,,,,,,,,107243001
7,112,243,11,"243011",1,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107243011
7,112,243,12,"243012",1,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107243012
7,112,243,12,"243012",3,2,,,1,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,107243012
7,112,243,21,"243021",2,1,90,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,107243021
7,112,243,45,"243045",1,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107243045
7,112,243,45,"243045",2,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,107243045
7,112,243,46,"243046",2,2,,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,5,5,5,107243046
7,112,243,48,"243048",1,2,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,107243048
7,112,243,61,"243061",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,107243061
7,112,243,64,"243064",2,1,80,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,107243064
7,112,243,72,"243072",1,2,,,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107243072
7,112,243,73,"243073",1,,,,2,2,2,2,1,1,1,2,2,1,2,2,2,,,,,,,,,107243073
7,112,243,82,"243082",1,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107243082
7,112,243,88,"243088",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,107243088
7,112,244,7,"244007",1,,,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,107244007
7,112,244,10,"244010",2,1,60,,1,2,2,2,2,1,2,2,2,2,2,2,1,,,,,,,,,107244010
7,112,244,10,"244010",3,,,,2,2,2,2,2,1,1,2,2,2,2,2,,,,,,,,,,107244010
7,112,244,17,"244017",1,,,,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,5,5,5,107244017
7,112,244,30,"244030",2,1,90,,2,2,2,2,2,1,2,,2,1,2,2,1,,,,,,,,,107244030
7,112,244,36,"244036",1,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,107244036
7,112,244,59,"244059",1,,,,2,2,2,2,2,1,2,2,2,2,2,1,2,,,,,,,,,107244059
7,112,244,59,"244059",2,,,,2,2,2,2,2,1,2,2,1,1,1,2,,,,,,,,,,107244059
7,112,244,71,"244071",1,,,,2,2,2,2,2,1,1,2,2,1,1,2,2,,,,,,,,,107244071
7,112,244,75,"244075",1,,,,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,5,5,5,107244075
7,113,245,1,"245001",2,1,150,,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,107245001
7,113,245,1,"245001",6,2,,,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,107245001
