"id1","id2","id3","id4","s9b1_ii","s9b1_iii","s9b1_iv","s9b1_b1a","s9b1_b1b","s9b1_b1c","s9b1_b2a","s9b1_b2b","s9b1_b2c","s9b1_b3a","s9b1_b3b","s9b1_b3c","s9b1_b4a","s9b1_b4b","s9b1_b4c","s9b1_b5a","s9b1_b5b","s9b1_b5c","s9b1_b6a","s9b1_b6b","s9b1_b6c","s9b1_b7a","s9b1_b7b","s9b1_b7c","s9b1_b8a","s9b1_b8b","s9b1_9i","s9b1_9ii","hhno"
6,109,232,81,6,8,35,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,38,106232081
6,109,232,82,6,9,34,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,37,106232082
6,109,232,82,5,9,30,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,9,33,106232082
6,109,232,82,7,9,38,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,9,42,106232082
6,109,232,83,2,11,15,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,18,106232083
6,109,232,83,3,11,19,2,2,1,,,,,,,,,,,,,,,,,,,,,11,23,106232083
6,109,232,105,3,4,10,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,4,11,106232105
6,109,232,105,6,4,36,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,4,37,106232105
6,109,232,105,4,4,21,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,4,22,106232105
6,109,232,105,2,4,0,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,4,1,106232105
6,109,232,105,5,4,32,2,2,1,,,,,,,,,,,,,,,,,,,,,4,32,106232105
6,109,232,112,10,2,19,2,2,1,,,,,,,,,,,,,,,,,,,,,2,20,106232112
6,109,232,112,6,2,16,2,2,1,,,,,,,,,,,,,,,,,,,,,2,17,106232112
6,109,232,112,5,2,11,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,2,15,106232112
6,109,232,112,4,2,6,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,2,10,106232112
6,109,232,112,3,2,0,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,5,106232112
6,109,232,120,5,2,10,2,2,1,,,,,,,,,,,,,,,,,,,,,2,12,106232120
6,109,232,120,4,2,0,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,2,7,106232120
6,109,232,161,3,1,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,10,106232161
6,109,232,161,5,1,20,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106232161
6,109,232,161,4,1,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106232161
6,109,233,2,2,6,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,6,38,106233002
6,109,233,2,4,6,53,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,58,106233002
6,109,233,2,3,6,42,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,6,50,106233002
6,109,233,16,5,2,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,9,106233016
6,109,233,27,4,5,0,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,5,5,106233027
6,109,233,27,3,4,45,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,50,106233027
6,109,233,27,2,4,15,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,4,20,106233027
6,109,233,27,5,5,15,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,5,20,106233027
6,109,233,49,3,3,7,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,10,106233049
6,109,233,49,2,3,0,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,6,106233049
6,109,233,65,3,4,0,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,4,5,106233065
6,109,233,111,3,11,35,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,11,40,106233111
6,110,227,10,4,11,25,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,,,11,26,106227010
6,110,227,10,3,11,15,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,11,16,106227010
6,110,227,12,4,1,0,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,1,1,106227012
6,110,227,12,5,1,4,2,2,1,,,,,,,,,,,,,,,,,,,,,1,4,106227012
6,110,227,20,5,2,25,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,2,26,106227020
6,110,227,20,4,2,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,16,106227020
6,110,227,39,3,2,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,4,106227039
6,110,227,39,4,2,25,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106227039
6,110,227,39,5,2,40,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,106227039
6,110,227,44,4,4,22,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,4,25,106227044
6,110,227,44,3,4,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,,,,,106227044
6,110,227,44,5,3,45,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106227044
6,110,227,64,3,10,45,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,106227064
6,110,227,72,3,1,45,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,,,1,47,106227072
6,110,227,72,4,1,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,45,106227072
6,110,227,72,5,1,48,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,,,1,49,106227072
6,110,227,81,5,4,15,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,4,16,106227081
6,110,227,88,4,5,45,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,,,106227088
6,110,227,88,3,4,59,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,106227088
6,110,227,88,5,6,0,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,106227088
6,110,227,109,4,10,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,106227109
6,110,227,109,5,10,20,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106227109
6,110,227,112,4,9,17,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,9,19,106227112
6,110,227,116,7,8,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,8,32,106227116
6,110,227,116,8,8,33,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,8,35,106227116
6,111,225,1,3,2,30,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,32,106225001
6,111,225,1,4,2,33,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,2,34,106225001
6,111,225,2,5,10,15,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,10,17,106225002
6,111,225,14,3,9,30,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,9,31,106225014
6,111,225,17,5,11,51,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,53,106225017
6,111,225,17,4,11,48,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,50,106225017
6,111,225,17,3,11,45,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,11,47,106225017
6,111,225,20,4,1,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,17,106225020
6,111,225,20,5,1,18,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,1,20,106225020
6,111,225,21,5,9,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,9,34,106225021
6,111,225,21,6,9,35,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,37,106225021
6,111,225,26,4,2,30,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,2,32,106225026
6,111,225,26,5,2,33,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,35,106225026
6,111,225,26,7,2,39,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,41,106225026
6,111,225,26,6,2,36,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,38,106225026
6,111,225,30,4,11,25,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,11,27,106225030
6,111,225,30,5,11,28,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,30,106225030
6,111,225,32,5,9,48,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,9,50,106225032
6,111,225,32,6,9,51,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,53,106225032
6,111,225,32,4,9,45,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,9,47,106225032
6,111,225,34,3,11,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,17,106225034
6,111,225,36,6,11,15,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,11,18,106225036
6,111,225,36,8,11,22,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,11,24,106225036
6,111,225,36,9,11,25,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,11,27,106225036
6,111,225,36,7,11,19,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,11,21,106225036
6,111,225,37,8,4,38,1,1,,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,4,40,106225037
6,111,225,37,6,4,32,1,1,,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,4,34,106225037
6,111,225,37,9,4,41,1,1,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,42,106225037
6,111,225,37,7,4,35,1,1,,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,4,37,106225037
7,8,258,4,3,5,32,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,,,,5,35,107258004
7,8,258,12,3,12,51,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,12,58,107258012
7,8,258,16,6,5,36,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,5,38,107258016
7,8,258,16,5,5,33,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,34,107258016
7,8,258,24,4,2,36,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,2,35,107258024
7,8,258,24,3,2,50,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,2,53,107258024
7,8,258,28,4,6,17,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,6,21,107258028
7,8,258,28,3,6,14,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,6,17,107258028
7,8,258,39,4,7,10,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,7,13,107258039
7,8,258,39,5,7,16,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,18,107258039
7,8,258,39,3,7,4,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,7,8,107258039
7,8,258,49,3,7,39,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,7,41,107258049
7,8,258,49,4,7,42,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,7,45,107258049
7,8,258,49,2,7,36,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,7,39,107258049
7,8,258,62,3,3,53,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,,,3,55,107258062
7,8,258,68,4,5,31,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,5,33,107258068
7,8,258,68,3,5,36,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,5,39,107258068
7,8,258,71,6,6,3,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,5,107258071
7,8,258,71,5,5,47,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,48,107258071
7,8,260,8,7,1,50,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,2,10,107260008
7,8,260,8,6,1,35,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,1,50,107260008
7,8,260,8,4,1,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,35,107260008
7,8,260,18,6,9,30,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,0,107260018
7,8,260,18,7,10,30,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,0,107260018
7,8,260,18,5,8,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,9,0,107260018
7,8,260,60,2,3,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,107260060
7,8,260,60,4,,,1,1,2,1,1,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,107260060
7,8,260,60,3,,,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,107260060
7,8,261,2,2,10,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,7,107261002
7,8,261,2,5,10,13,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,16,107261002
7,8,261,2,3,10,8,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,10,107261002
7,8,261,2,4,10,11,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,13,107261002
7,8,261,11,5,10,16,2,2,1,,,,,,,,,,,,,,,,,,,,,10,16,107261011
7,8,261,11,6,10,18,2,2,1,,,,,,,,,,,,,,,,,,,,,10,20,107261011
7,8,261,11,4,1,15,2,2,1,,,,,,,,,,,,,,,,,,,,,10,10,107261011
7,8,261,11,3,10,0,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,15,107261011
7,8,261,24,,11,0,2,2,1,,,,,,,,,,,,,,,,,,,,,11,10,107261024
7,8,261,58,4,3,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,20,107261058
7,8,261,58,5,3,21,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,45,107261058
7,8,261,77,3,3,0,2,2,1,,,,,,,,,,,,,,,,,,,,,3,2,107261077
7,8,261,82,8,3,29,2,2,1,,,,,,,,,,,,,,,,,,,,,3,29,107261082
7,8,261,82,9,3,30,2,2,,,,,,,,,,,,,,,,,,,,,,3,30,107261082
7,8,261,82,7,3,20,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,25,107261082
7,8,261,83,5,3,2,2,2,1,,,,,,,,,,,,,,,,,,,,,3,3,107261083
7,8,261,83,4,3,0,2,2,1,,,,,,,,,,,,,,,,,,,,,3,1,107261083
7,112,239,5,3,7,30,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,,,,,,,,7,32,107239005
7,112,239,7,3,12,45,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,12,47,107239007
7,112,239,12,3,7,11,2,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,,,,7,13,107239012
7,112,239,12,5,7,46,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,51,107239012
7,112,239,12,4,7,32,2,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,,,,7,35,107239012
7,112,239,14,3,21,10,2,1,2,1,1,2,1,2,2,1,2,2,2,2,,,,,,,,,,21,13,107239014
7,112,239,23,4,15,1,2,2,1,,,,,,,,,,,,,,,,,,,,,15,2,107239023
7,112,239,27,2,10,39,2,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,10,41,107239027
7,112,239,27,3,11,32,2,1,2,1,1,2,1,2,2,1,2,2,2,,1,,,,,,,,,11,35,107239027
7,112,239,27,7,11,55,2,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,,,,12,1,107239027
7,112,239,30,4,6,30,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,6,32,107239030
7,112,239,32,3,16,20,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,16,22,107239032
7,112,239,33,3,4,10,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,4,12,107239033
7,112,240,1,4,17,7,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,17,11,107240001
7,112,240,1,5,17,30,2,1,2,1,1,2,1,2,2,1,2,2,2,,1,,,,,,,,,17,33,107240001
7,112,240,1,6,17,42,2,2,1,,,,,,,,,,,,,,,,,,,,,17,43,107240001
7,112,240,3,3,18,45,2,2,1,,,,,,,,,,,,,,,,,,,,,18,46,107240003
7,112,240,20,3,18,20,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,18,24,107240020
7,112,240,20,4,18,48,2,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,,,,18,49,107240020
7,112,240,20,5,19,3,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,19,4,107240020
7,112,240,27,5,15,27,2,2,1,,,,,,,,,,,,,,,,,,,,,15,28,107240027
7,112,240,28,2,6,50,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,6,53,107240028
7,112,240,31,3,16,0,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,2,107240031
7,112,240,33,3,14,43,1,1,2,1,1,2,1,2,,2,2,,,,,,,,,,,,,14,46,107240033
7,112,240,42,3,17,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,,,,,,,,,,17,4,107240042
7,112,240,42,5,17,45,2,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,17,46,107240042
7,112,240,42,4,17,19,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,17,21,107240042
7,112,240,43,3,14,58,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,15,0,107240043
7,112,240,43,4,15,26,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,15,28,107240043
7,112,240,46,3,8,10,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,8,13,107240046
7,112,241,25,4,20,31,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,20,34,107241025
7,112,241,25,3,19,13,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,19,18,107241025
7,112,241,25,5,8,5,2,1,2,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,8,8,107241025
7,112,241,34,5,3,30,1,1,2,1,1,2,1,2,,2,2,1,,,,,,,,,,,,3,32,107241034
7,112,241,34,6,3,42,1,1,2,1,1,2,2,1,,1,2,2,2,2,1,,,,,,,,,3,44,107241034
7,112,241,34,4,3,19,1,1,2,1,1,2,1,2,,1,2,2,2,2,1,,,,,,,,,3,21,107241034
7,112,241,36,12,16,32,2,1,2,2,1,2,1,1,2,2,2,,,,,,,,,,,,,16,34,107241036
7,112,241,36,13,16,45,2,2,1,,,,,,,,,,,,,,,,,,,,,16,45,107241036
7,112,241,36,6,15,37,1,1,2,1,1,2,1,2,2,2,,,,,,,,,,,,,,15,39,107241036
7,112,241,36,10,15,56,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,0,107241036
7,112,241,36,11,16,14,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,19,107241036
7,112,241,36,5,15,18,1,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,15,21,107241036
7,112,241,36,7,15,50,2,2,1,,,,,,,,,,,,,,,,,,,,,15,51,107241036
7,112,241,36,4,14,58,1,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,15,0,107241036
7,112,241,36,14,16,52,2,2,1,,,,,,,,,,,,,,,,,,,,,16,52,107241036
7,112,241,52,6,13,26,2,2,1,,,,,,,,,,,,,,,,,,,,,13,26,107241052
7,112,242,3,3,3,40,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,3,42,107242003
7,112,242,10,3,7,10,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,7,12,107242010
7,112,242,10,4,7,20,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,22,107242010
7,112,242,22,2,2,5,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,2,7,107242022
7,112,242,49,5,11,50,2,1,2,1,1,2,2,2,,,,,,,,,,,,,,,,11,52,107242049
7,112,242,49,4,11,36,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,11,39,107242049
7,112,242,53,4,16,20,1,1,2,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,16,22,107242053
7,112,242,53,5,16,23,2,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,16,25,107242053
7,112,242,53,3,16,17,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,16,19,107242053
7,112,242,55,3,14,28,2,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,14,32,107242055
7,112,242,55,4,14,52,2,2,1,,,,,,,,,,,,,,,,,,,,,14,53,107242055
7,112,242,71,3,7,41,1,1,2,1,1,2,2,2,,,,,,,,,,,,,,,,7,43,107242071
7,112,243,11,3,18,30,1,1,2,1,1,2,1,1,2,1,2,2,,,,,,,,,,,,18,32,107243011
7,112,243,21,3,16,38,2,1,2,1,1,2,1,1,2,1,1,2,1,2,,1,2,,2,2,,,,16,41,107243021
7,112,243,46,5,18,51,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,,,,,,,,18,54,107243046
7,112,243,61,2,16,30,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,16,32,107243061
7,112,243,61,3,16,46,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,16,49,107243061
7,112,243,64,4,20,43,2,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,20,46,107243064
7,112,243,64,3,20,40,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,20,42,107243064
7,112,243,72,2,13,37,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,13,39,107243072
7,112,244,10,4,18,54,1,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,18,56,107244010
7,112,244,10,5,11,46,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,49,107244010
7,112,244,10,3,18,5,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,18,8,107244010
7,112,244,30,3,14,8,1,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,14,11,107244030
7,112,244,59,2,18,8,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,18,12,107244059
7,112,244,75,2,15,32,2,1,2,1,1,2,1,1,2,1,2,2,2,,,,,,,,,,,17,34,107244075
7,112,246,1,5,15,30,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,15,33,107246001
7,112,246,1,7,15,55,2,2,1,,,,,,,,,,,,,,,,,,,,,15,56,107246001
7,112,246,1,6,15,44,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,,,15,45,107246001
7,112,246,15,4,16,8,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,16,9,107246015
7,112,246,18,3,4,15,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,17,107246018
7,112,246,20,4,11,29,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,11,30,107246020
7,112,246,20,3,11,26,2,2,1,,,,,,,,,,,,,,,,,,,,,11,27,107246020
7,112,246,22,3,16,0,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,2,107246022
7,112,246,22,4,16,14,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,16,16,107246022
7,113,245,1,5,11,12,2,2,1,,,,,,,,,,,,,,,,,,,,,11,13,107245001
7,113,245,1,4,11,24,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,11,26,107245001
7,113,245,7,4,16,36,1,1,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,38,107245007
7,113,245,10,3,13,20,2,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,13,22,107245010
7,113,245,10,6,14,8,2,2,,,,,,,,,,,,,,,,,,,,,,14,9,107245010
7,113,245,10,5,13,57,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,13,58,107245010
7,113,245,18,3,13,43,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,13,44,107245018
7,113,245,18,2,13,30,1,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,13,32,107245018
7,113,245,20,5,19,12,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,19,13,107245020
7,113,245,30,2,17,22,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,17,24,107245030
7,114,247,14,5,15,28,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,,,,,,,15,32,107247014
7,114,247,14,4,16,12,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,,,,,,,16,16,107247014
7,114,247,30,3,12,21,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,24,107247030
7,114,247,53,4,17,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,17,6,107247053
7,114,248,2,3,2,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,32,107248002
7,114,248,2,6,2,57,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,2,59,107248002
7,114,248,2,4,2,38,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,,,,,,2,39,107248002
7,114,248,2,5,2,47,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,,,,,,,,,2,49,107248002
7,114,248,6,2,3,30,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,32,107248006
7,114,248,9,3,2,50,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,53,107248009
7,114,248,32,5,12,31,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,12,32,107248032
7,114,248,32,4,12,21,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,12,22,107248032
